N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch10,coinc_ch10,singles_ch7,coinc_ch7,int_time
3,0,,2026-07-29T08:41:33.193047,109721,5680,2299,5680,677,5680,81,5680,9,5680,1,10086,3,1.0286744000040926
3,0,,2026-07-29T08:41:34.221598,109342,5587,2256,5587,657,5587,82,5587,6,5587,0,10040,3,1.028200000000652
3,0,,2026-07-29T08:41:35.251135,109611,5718,2310,5718,699,5718,69,5718,7,5718,0,10115,0,1.0292370999814011
3,0,,2026-07-29T08:41:36.279425,109545,5795,2337,5795,682,5795,88,5795,4,5795,0,10174,3,1.02792649998446
3,0,,2026-07-29T08:41:37.306894,109518,5790,2351,5790,628,5790,80,5790,5,5790,2,10100,5,1.0272490000061225
3,0,,2026-07-29T08:41:38.335765,109574,5840,2355,5840,676,5840,103,5840,6,5840,1,10116,3,1.028515999991214
3,0,,2026-07-29T08:41:39.363152,109324,5692,2285,5692,636,5692,89,5692,10,5692,0,9958,1,1.0269935999822337
3,0,,2026-07-29T08:41:40.392666,109097,5787,2338,5787,677,5787,111,5787,8,5787,2,10156,5,1.0291908999788575
3,0,,2026-07-29T08:41:41.421433,109722,5843,2329,5843,694,5843,79,5843,4,5843,0,10184,3,1.0284026000008453
3,0,,2026-07-29T08:41:42.450290,109505,5844,2342,5844,703,5844,100,5844,7,5844,1,10217,3,1.0284878999809735
3,0,,2026-07-29T08:41:43.479083,109552,5753,2272,5753,676,5753,90,5753,8,5753,0,10200,1,1.028389299986884
3,0,,2026-07-29T08:41:44.505607,109556,5885,2336,5885,697,5885,97,5885,10,5885,1,10140,1,1.0261636000068393
3,0,,2026-07-29T08:41:45.534340,109970,5754,2291,5754,665,5754,91,5754,6,5754,0,10118,2,1.028550599992741
3,0,,2026-07-29T08:41:46.563663,109431,5820,2265,5820,690,5820,79,5820,6,5820,0,10109,3,1.0290081000130158
3,0,,2026-07-29T08:41:47.591893,109749,5727,2291,5727,689,5727,80,5727,6,5727,0,10210,6,1.0278944000019692
3,0,,2026-07-29T08:41:48.621601,109414,5741,2292,5741,651,5741,88,5741,2,5741,1,10070,2,1.0292698999983259
3,0,,2026-07-29T08:41:49.650549,109440,5770,2388,5770,700,5770,90,5770,6,5770,0,9988,3,1.0285476999997627
3,0,,2026-07-29T08:41:50.678713,109270,5928,2401,5928,676,5928,77,5928,6,5928,2,9830,5,1.027760800003307
3,0,,2026-07-29T08:41:51.707953,109809,5775,2255,5775,649,5775,70,5775,6,5775,1,10175,1,1.0289098999928683
3,0,,2026-07-29T08:41:52.735810,109394,5698,2222,5698,682,5698,82,5698,4,5698,0,10188,3,1.0275531000224873
3,0,,2026-07-29T08:41:53.765648,109668,5717,2261,5717,706,5717,80,5717,10,5717,1,10118,4,1.0294397000106983
3,0,,2026-07-29T08:41:54.794920,109288,5734,2280,5734,719,5734,80,5734,4,5734,2,10116,1,1.0288766999728978
3,0,,2026-07-29T08:41:55.823644,109732,5809,2323,5809,639,5809,79,5809,5,5809,3,10157,3,1.0284054999938235
3,0,,2026-07-29T08:41:56.851139,108890,5614,2224,5614,626,5614,83,5614,8,5614,1,10049,0,1.027151300018886
3,0,,2026-07-29T08:41:57.879766,109155,5827,2319,5827,699,5827,93,5827,5,5827,1,10063,4,1.0283698000130244
3,0,,2026-07-29T08:41:58.908885,110017,5700,2226,5700,694,5700,87,5700,8,5700,0,10220,1,1.0287723999936134
3,0,,2026-07-29T08:41:59.937005,109274,5791,2314,5791,692,5791,86,5791,3,5791,0,10398,3,1.0277397999889217
3,0,,2026-07-29T08:42:00.964302,109613,5834,2322,5834,687,5834,96,5834,5,5834,0,10139,2,1.0270948999968823
3,0,,2026-07-29T08:42:01.993119,109308,5742,2306,5742,645,5742,88,5742,8,5742,1,10102,4,1.0285225000116043
3,0,,2026-07-29T08:42:03.022811,109208,5655,2145,5655,696,5655,92,5655,4,5655,2,10129,2,1.0292338999861386
3,0,,2026-07-29T08:42:04.051033,109641,5720,2259,5720,709,5720,77,5720,7,5720,1,10206,3,1.0277989000023808
3,0,,2026-07-29T08:42:05.080575,109287,5804,2315,5804,729,5804,75,5804,10,5804,0,10370,1,1.0292913000157569
3,0,,2026-07-29T08:42:06.109627,109676,5730,2314,5730,670,5730,81,5730,3,5730,1,10374,3,1.028708400001051
3,0,,2026-07-29T08:42:07.137207,110304,5715,2287,5715,670,5715,95,5715,6,5715,0,10193,1,1.0272286999970675
3,0,,2026-07-29T08:42:08.165208,109762,5780,2384,5780,660,5780,88,5780,5,5780,1,10267,2,1.0277530000021216
3,0,,2026-07-29T08:42:09.193964,109654,5674,2306,5674,654,5674,92,5674,4,5674,1,10054,2,1.0283699999854434
3,0,,2026-07-29T08:42:10.222626,109684,5701,2241,5701,672,5701,89,5701,6,5701,0,10278,2,1.028315500007011
3,0,,2026-07-29T08:42:11.249461,109335,5846,2315,5846,689,5846,87,5846,7,5846,4,10290,1,1.0265627999906428
3,0,,2026-07-29T08:42:12.275978,109496,5810,2309,5810,679,5810,75,5810,5,5810,1,10163,0,1.0264036000007764
3,0,,2026-07-29T08:42:13.303273,109747,5852,2386,5852,680,5852,81,5852,6,5852,2,10297,0,1.0271499000082258
3,0,,2026-07-29T08:42:14.331161,110068,5647,2250,5647,698,5647,76,5647,2,5647,0,10148,1,1.0276759000262246
3,0,,2026-07-29T08:42:15.360177,109681,5752,2326,5752,666,5752,78,5752,2,5752,1,10137,1,1.028663900011452
3,0,,2026-07-29T08:42:16.388765,109677,5852,2388,5852,667,5852,88,5852,7,5852,1,10184,4,1.0283084000111558
3,0,,2026-07-29T08:42:17.417429,109721,5844,2369,5844,647,5844,96,5844,5,5844,2,10149,0,1.0283174000214785
3,0,,2026-07-29T08:42:18.445994,109911,5772,2237,5772,680,5772,93,5772,4,5772,1,9879,0,1.0281834000197705
3,0,,2026-07-29T08:42:19.474606,110186,5821,2327,5821,676,5821,93,5821,4,5821,0,10323,3,1.0282460000016727
3,0,,2026-07-29T08:42:20.503276,109716,5748,2314,5748,661,5748,81,5748,5,5748,1,10157,4,1.0283388000098057
3,0,,2026-07-29T08:42:21.532421,108953,5581,2215,5581,687,5581,95,5581,7,5581,0,10252,5,1.0288294999918435
3,0,,2026-07-29T08:42:22.560142,109601,5805,2374,5805,643,5805,88,5805,3,5805,0,10117,3,1.0273231999890413
3,0,,2026-07-29T08:42:23.588624,109345,5879,2298,5879,665,5879,92,5879,2,5879,0,10177,1,1.0281550000072457
3,0,,2026-07-29T08:42:24.616046,110200,5880,2352,5880,655,5880,93,5880,10,5880,0,10331,1,1.0271108000015374
3,0,,2026-07-29T08:42:25.644460,109774,5878,2344,5878,697,5878,81,5878,2,5878,1,10194,3,1.0281393000041135
3,0,,2026-07-29T08:42:26.672684,109369,5727,2285,5727,690,5727,91,5727,5,5727,1,10189,7,1.027889499993762
3,0,,2026-07-29T08:42:27.701653,109980,5690,2252,5690,680,5690,73,5690,6,5690,3,10207,3,1.0286098000069614
3,0,,2026-07-29T08:42:28.730411,110143,5818,2324,5818,706,5818,83,5818,9,5818,2,10079,3,1.0283777000149712
3,0,,2026-07-29T08:42:29.758746,109752,5661,2237,5661,670,5661,89,5661,5,5661,1,9864,2,1.02800630001002
3,0,,2026-07-29T08:42:30.786988,109765,5643,2296,5643,650,5643,78,5643,8,5643,1,10241,4,1.0278816999925766
3,0,,2026-07-29T08:42:31.815196,109832,5691,2291,5691,674,5691,73,5691,4,5691,1,10222,1,1.027854699990712
3,0,,2026-07-29T08:42:32.843454,109104,5707,2290,5707,660,5707,101,5707,1,5707,0,10264,2,1.02794040000299
3,0,,2026-07-29T08:42:33.872175,109661,5826,2360,5826,665,5826,94,5826,6,5826,2,10145,2,1.0283837000024505
3,0,,2026-07-29T08:42:34.901569,109402,5681,2273,5681,698,5681,76,5681,6,5681,0,10212,1,1.0291035000118427
3,0,,2026-07-29T08:42:35.929206,109890,5754,2267,5754,688,5754,80,5754,8,5754,1,10185,2,1.0273507999954745
3,0,,2026-07-29T08:42:36.957049,109285,5808,2357,5808,694,5808,91,5808,3,5808,2,9962,2,1.0276287000160664
3,0,,2026-07-29T08:42:37.985705,109714,5780,2304,5780,687,5780,71,5780,3,5780,1,10096,3,1.028440900001442
3,0,,2026-07-29T08:42:39.014543,109900,5865,2336,5865,686,5865,95,5865,6,5865,0,10206,2,1.028423899988411
3,0,,2026-07-29T08:42:40.042214,109396,5769,2301,5769,681,5769,69,5769,5,5769,0,10151,2,1.0273196999914944
3,0,,2026-07-29T08:42:41.068988,109772,5818,2354,5818,669,5818,86,5818,8,5818,1,10124,1,1.026497599988943
3,0,,2026-07-29T08:42:42.097072,109054,5771,2334,5771,707,5771,91,5771,5,5771,0,10067,2,1.027837300003739
3,0,,2026-07-29T08:42:43.124937,110119,5798,2300,5798,671,5798,86,5798,5,5798,0,10087,3,1.0275278000044636
3,0,,2026-07-29T08:42:44.151963,109077,5867,2270,5867,704,5867,77,5867,3,5867,4,10071,2,1.0269320999796037
3,0,,2026-07-29T08:42:45.178310,109919,5773,2289,5773,676,5773,77,5773,5,5773,0,10088,3,1.026128700003028
3,0,,2026-07-29T08:42:46.205575,108704,5696,2259,5696,671,5696,75,5696,4,5696,3,10151,0,1.0270332999934908
3,0,,2026-07-29T08:42:47.235435,109583,5805,2370,5805,668,5805,91,5805,4,5805,1,10057,0,1.0295851999835577
3,0,,2026-07-29T08:42:48.264255,109335,5811,2358,5811,697,5811,97,5811,5,5811,0,10026,1,1.028441100002965
3,0,,2026-07-29T08:42:49.293832,109252,5818,2319,5819,686,5819,96,5819,3,5819,0,10144,3,1.02922190001118
3,0,,2026-07-29T08:42:50.323857,109270,5849,2315,5848,689,5848,84,5848,1,5848,4,10017,5,1.0296742000209633
3,0,,2026-07-29T08:42:51.352576,109714,5827,2353,5827,697,5827,74,5827,6,5827,3,10072,4,1.0284881000116002
3,0,,2026-07-29T08:42:52.381835,109398,5668,2269,5668,703,5668,78,5668,9,5668,0,10148,2,1.0289113000035286
3,0,,2026-07-29T08:42:53.410321,110045,5833,2296,5833,717,5833,83,5833,4,5833,4,10138,4,1.028156200016383
3,0,,2026-07-29T08:42:54.440475,109501,5787,2282,5787,649,5787,92,5787,4,5787,3,10039,0,1.029730300011579
3,0,,2026-07-29T08:42:55.469789,110017,5752,2342,5752,667,5752,89,5752,4,5752,1,10022,3,1.029005899996264
3,0,,2026-07-29T08:42:56.498546,109552,5748,2266,5748,731,5748,76,5748,5,5748,0,10129,4,1.02841639998951
3,0,,2026-07-29T08:42:57.526106,110053,5830,2373,5830,668,5830,88,5830,2,5830,0,10043,7,1.0271996000083163
3,0,,2026-07-29T08:42:58.555431,109446,5813,2267,5813,696,5813,89,5813,2,5813,1,10170,1,1.029067399998894
3,0,,2026-07-29T08:42:59.584821,109491,5758,2265,5758,652,5758,90,5758,4,5758,2,10219,4,1.0291149000113364
3,0,,2026-07-29T08:43:00.613093,109303,5613,2198,5613,652,5613,87,5613,2,5613,0,10019,2,1.0278971000225283
3,0,,2026-07-29T08:43:01.642453,109561,5808,2236,5808,687,5808,96,5808,3,5808,2,10082,3,1.0290276000159793
3,0,,2026-07-29T08:43:02.670395,109414,5710,2313,5710,655,5710,98,5710,7,5710,0,10268,2,1.0275515999819618
3,0,,2026-07-29T08:43:03.697626,109135,5720,2219,5720,629,5720,87,5720,7,5720,0,10174,7,1.0271234000101686
3,0,,2026-07-29T08:43:04.725967,108208,5766,2365,5766,641,5766,88,5766,8,5766,1,10021,1,1.0281781999801751
3,0,,2026-07-29T08:43:05.755166,109481,5700,2241,5700,644,5700,80,5700,3,5700,0,10016,2,1.028915999981109
3,0,,2026-07-29T08:43:06.784469,109283,5727,2228,5727,685,5727,84,5727,2,5727,0,10149,4,1.0289756999991369
3,0,,2026-07-29T08:43:07.813811,109881,5766,2332,5766,701,5766,85,5766,8,5766,1,10034,3,1.0289711999939755
3,0,,2026-07-29T08:43:08.842472,109189,5867,2314,5867,714,5867,88,5867,10,5867,0,9946,3,1.0283226000028662
3,0,,2026-07-29T08:43:09.871588,109860,5834,2255,5834,725,5834,90,5834,6,5834,0,10090,2,1.028707800025586
3,0,,2026-07-29T08:43:10.900584,109475,5657,2197,5657,699,5657,87,5657,7,5657,2,10145,2,1.0286442000069655
3,0,,2026-07-29T08:43:11.928682,109545,5700,2249,5700,646,5700,86,5700,7,5700,1,10060,0,1.0278399999951944
3,0,,2026-07-29T08:43:12.958202,109669,5794,2346,5794,703,5794,90,5794,6,5794,0,10135,1,1.0291547999950126
3,0,,2026-07-29T08:43:13.987093,110088,5941,2387,5941,695,5941,92,5941,6,5941,1,10047,3,1.0285234000184573
3,0,,2026-07-29T08:43:15.014321,109803,5880,2395,5880,682,5880,80,5880,2,5880,0,10050,0,1.026869599998463
3,0,,2026-07-29T08:43:16.043772,109080,5718,2319,5718,680,5718,86,5718,4,5718,1,9919,1,1.0291569999826606
3,0,,2026-07-29T08:43:17.073336,109561,5729,2246,5729,673,5729,89,5729,2,5729,2,10143,1,1.0291980000038166
3,0,,2026-07-29T08:43:18.102834,109726,5846,2357,5846,695,5846,82,5846,6,5846,0,10219,1,1.0291612000146415
3,0,,2026-07-29T08:43:19.132670,109702,5844,2344,5844,670,5844,81,5844,6,5844,1,10221,5,1.0294766000006348
3,0,,2026-07-29T08:43:20.161392,110247,5693,2291,5693,638,5693,91,5693,11,5693,4,10289,5,1.0283605000004172
3,0,,2026-07-29T08:43:21.190505,109551,5839,2272,5839,679,5839,95,5839,5,5839,1,10207,3,1.0287230999965686
3,0,,2026-07-29T08:43:22.219389,109824,5899,2376,5899,670,5899,95,5899,6,5899,0,10040,1,1.0284510000201408
3,0,,2026-07-29T08:43:23.246513,109476,5902,2337,5902,711,5902,95,5902,6,5902,2,10204,3,1.0268051000020932
3,0,,2026-07-29T08:43:24.275287,109632,5827,2349,5827,675,5827,98,5827,2,5827,1,10125,1,1.0285012999956962
3,0,,2026-07-29T08:43:25.303922,110324,5783,2303,5783,653,5783,69,5783,8,5783,1,10061,0,1.0283242000150494
3,0,,2026-07-29T08:43:26.333355,109211,5785,2248,5785,681,5785,97,5785,4,5785,0,10093,2,1.0290744999947492
3,0,,2026-07-29T08:43:27.360631,109867,5857,2355,5857,699,5857,82,5857,6,5857,1,10187,2,1.0268982000125106
3,0,,2026-07-29T08:43:28.388656,109250,5744,2332,5744,633,5744,77,5744,8,5744,1,10196,3,1.0278055999951903
3,0,,2026-07-29T08:43:29.418305,109731,5808,2312,5808,661,5808,99,5808,5,5808,0,10053,4,1.0292964999971446
3,0,,2026-07-29T08:43:30.447884,109963,5692,2280,5692,656,5692,82,5692,6,5692,3,10039,1,1.0292672000068706
3,0,,2026-07-29T08:43:31.476668,110283,5911,2337,5911,696,5911,70,5911,4,5911,1,10096,4,1.0284803999820724
3,0,,2026-07-29T08:43:32.504955,109045,5800,2316,5800,682,5800,91,5800,8,5800,3,10113,1,1.027998600009596
3,0,,2026-07-29T08:43:33.533593,109184,5821,2258,5821,692,5821,82,5821,4,5821,0,9974,0,1.0283654000086244
3,0,,2026-07-29T08:43:34.563106,109254,5906,2377,5906,661,5906,96,5906,5,5906,0,10139,4,1.0291310000175145
3,0,,2026-07-29T08:43:35.590412,109053,5963,2461,5963,703,5963,78,5963,7,5963,0,10135,3,1.0269770000013523
3,0,,2026-07-29T08:43:36.620014,109039,5760,2298,5760,652,5760,88,5760,7,5760,0,10203,3,1.0293324000085704
3,0,,2026-07-29T08:43:37.649388,110143,5860,2303,5860,694,5860,87,5860,11,5860,1,10324,2,1.0289775999845006
3,0,,2026-07-29T08:43:38.678073,109983,5687,2251,5687,615,5687,89,5687,9,5687,3,10266,3,1.0283065999974497
3,0,,2026-07-29T08:43:39.706032,109233,5706,2227,5706,700,5706,71,5706,5,5706,1,10246,3,1.0276131000136957
3,0,,2026-07-29T08:43:40.735448,109913,5820,2290,5820,651,5820,90,5820,6,5820,0,10029,3,1.0290968999906909
3,0,,2026-07-29T08:43:41.763886,109098,5908,2335,5908,743,5908,76,5908,1,5908,1,10189,4,1.0280469999997877
3,0,,2026-07-29T08:43:42.792783,110046,5710,2307,5710,689,5710,71,5710,3,5710,0,10143,4,1.028523499990115
3,0,,2026-07-29T08:43:43.822765,109241,5810,2244,5810,689,5810,90,5810,5,5810,1,10436,0,1.0296181000012439
3,0,,2026-07-29T08:43:44.851340,109451,5759,2305,5759,743,5759,84,5759,9,5759,1,10262,2,1.0282220999943092
3,0,,2026-07-29T08:43:45.879230,109401,5873,2407,5873,665,5873,91,5873,9,5873,0,10122,6,1.0275909000192769
3,0,,2026-07-29T08:43:46.907920,109717,5743,2259,5743,714,5743,98,5743,9,5743,1,9902,0,1.0284696999879088
3,0,,2026-07-29T08:43:47.936851,108576,5783,2300,5783,641,5783,78,5783,11,5783,0,9934,3,1.028544000000693
3,0,,2026-07-29T08:43:48.966031,110185,5810,2300,5810,659,5810,95,5810,2,5810,1,10250,1,1.028783099987777
3,0,,2026-07-29T08:43:49.994674,110017,5805,2243,5805,645,5805,87,5805,3,5805,2,10167,1,1.028290599992033
3,0,,2026-07-29T08:43:51.023799,109310,5855,2330,5855,668,5855,77,5855,8,5855,3,10027,4,1.0288939000165556
3,0,,2026-07-29T08:43:52.050712,109410,5859,2337,5859,658,5859,94,5859,5,5859,0,10151,1,1.0265675999980886
3,0,,2026-07-29T08:43:53.077637,108975,5640,2237,5640,673,5640,88,5640,6,5640,1,10300,2,1.0267030999821145
3,0,,2026-07-29T08:43:54.103920,109407,5836,2343,5836,687,5836,85,5836,11,5836,1,10085,2,1.0261506999959238
3,0,,2026-07-29T08:43:55.130406,109125,5728,2306,5728,659,5728,79,5728,2,5728,0,10120,1,1.026345999998739
3,0,,2026-07-29T08:43:56.158566,109732,5762,2326,5762,645,5762,89,5762,4,5762,0,10111,3,1.0278596999996807
3,0,,2026-07-29T08:43:57.187145,109784,5709,2258,5709,685,5709,93,5709,5,5709,1,10313,2,1.0282185999967624
3,0,,2026-07-29T08:43:58.215646,109649,5799,2370,5799,648,5799,81,5799,5,5799,1,10224,3,1.0282407000195235
3,0,,2026-07-29T08:43:59.244021,109309,5639,2287,5639,644,5639,87,5639,3,5639,1,10066,0,1.0279609000135679
3,0,,2026-07-29T08:44:00.271593,109419,5834,2391,5834,660,5834,83,5834,5,5834,1,10053,7,1.027230600011535
3,0,,2026-07-29T08:44:01.300242,109031,5773,2282,5773,666,5773,102,5773,7,5773,1,10045,2,1.0283278000133578
3,0,,2026-07-29T08:44:02.329081,110106,5689,2283,5689,657,5689,91,5689,6,5689,2,10180,1,1.0284463999851141
3,0,,2026-07-29T08:44:03.358292,110137,5720,2292,5720,657,5720,85,5720,7,5720,0,9944,1,1.0288461000018287
3,0,,2026-07-29T08:44:04.388425,110309,5796,2394,5796,652,5796,81,5796,8,5796,1,10117,2,1.029793299996527
3,0,,2026-07-29T08:44:05.417501,109500,5772,2321,5772,671,5772,88,5772,2,5772,0,9935,1,1.0288018999854103
3,0,,2026-07-29T08:44:06.446447,109812,5856,2357,5856,686,5856,87,5856,7,5856,1,10214,5,1.0285307000158355
3,0,,2026-07-29T08:44:07.475719,109466,5732,2287,5732,668,5732,99,5732,6,5732,0,10225,7,1.028870599984657
3,0,,2026-07-29T08:44:08.503464,109818,5765,2329,5765,678,5765,83,5765,4,5765,0,10078,6,1.027371400006814
3,0,,2026-07-29T08:44:09.532405,110079,5802,2366,5802,657,5802,81,5802,4,5802,1,10122,4,1.0286840999906417
3,0,,2026-07-29T08:44:10.562520,109531,5780,2238,5780,651,5780,99,5780,7,5780,0,10247,3,1.0297188000113238
3,0,,2026-07-29T08:44:11.590688,109589,5738,2271,5738,642,5738,78,5738,3,5738,0,10151,1,1.0278108999773394
3,0,,2026-07-29T08:44:12.619776,109796,5840,2362,5840,597,5840,85,5840,4,5840,0,10123,0,1.0287540999997873
3,0,,2026-07-29T08:44:13.649632,110275,5764,2277,5764,696,5764,95,5764,5,5764,1,10121,2,1.0294647999980953
3,0,,2026-07-29T08:44:14.678349,109903,5826,2304,5826,678,5826,79,5827,4,5827,1,10041,2,1.028302300022915
3,0,,2026-07-29T08:44:15.705835,109645,5714,2328,5714,660,5714,90,5713,2,5713,1,10056,1,1.0271395999880042
3,0,,2026-07-29T08:44:16.733681,109800,5752,2308,5752,658,5752,75,5752,5,5752,1,10157,4,1.0275626000075135
3,0,,2026-07-29T08:44:17.761337,109601,5774,2266,5774,694,5774,72,5774,2,5774,1,10212,3,1.0273376999830361
3,0,,2026-07-29T08:44:18.788428,110100,5821,2300,5821,687,5821,92,5821,9,5821,3,10254,2,1.0268036000197753
3,0,,2026-07-29T08:44:19.815426,109126,5716,2204,5716,644,5716,86,5716,5,5716,2,10171,1,1.0268212999799289
3,0,,2026-07-29T08:44:20.842395,109539,5863,2352,5863,681,5863,91,5863,4,5863,0,10356,3,1.0267232000187505
3,0,,2026-07-29T08:44:21.869605,109348,5786,2302,5786,666,5786,91,5786,3,5786,0,9989,1,1.026914099988062
3,0,,2026-07-29T08:44:22.896530,109113,5680,2292,5680,657,5680,77,5680,5,5680,1,10144,5,1.0267429999948945
3,0,,2026-07-29T08:44:23.924322,109647,5868,2340,5868,688,5868,89,5868,8,5868,0,10244,5,1.0274806000234094
3,0,,2026-07-29T08:44:24.951720,109561,5737,2290,5737,675,5737,88,5737,6,5737,2,10296,1,1.0271222000010312
3,0,,2026-07-29T08:44:25.980641,109013,5686,2293,5686,685,5686,96,5686,6,5686,1,10317,4,1.0287016999791376
