N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch10,coinc_ch10,singles_ch7,coinc_ch7,int_time
5,0,,2026-07-30T16:50:02.087345,105210,3539,952,3539,599,3539,219,3539,40,3539,7,9561,5,1.0269299000210594
5,0,,2026-07-30T16:50:03.115587,105096,3536,944,3536,558,3536,215,3536,54,3536,7,9703,5,1.0279209000000264
5,0,,2026-07-30T16:50:04.144443,105344,3530,984,3530,617,3530,199,3530,44,3530,5,9587,3,1.0284692000132054
5,0,,2026-07-30T16:50:05.174354,105093,3483,989,3483,567,3483,216,3483,39,3483,9,9720,4,1.029566299985163
5,0,,2026-07-30T16:50:06.203903,104922,3587,960,3587,673,3587,189,3587,37,3587,7,9669,5,1.0290226999786682
5,0,,2026-07-30T16:50:07.233217,105200,3491,995,3491,579,3491,205,3491,40,3491,5,9610,7,1.028798999992432
5,0,,2026-07-30T16:50:08.261203,105938,3647,1045,3647,655,3647,212,3647,44,3647,8,9739,11,1.0275458999967668
5,0,,2026-07-30T16:50:09.289042,104767,3542,998,3542,568,3542,198,3542,31,3542,5,9466,8,1.0274563999846578
5,0,,2026-07-30T16:50:10.319266,105376,3568,964,3568,652,3568,203,3568,42,3568,8,9528,4,1.0298048999975435
5,0,,2026-07-30T16:50:11.348345,105296,3610,981,3610,602,3610,224,3610,34,3610,6,9640,2,1.0286465999961365
5,0,,2026-07-30T16:50:12.377559,105301,3610,967,3610,671,3610,203,3610,38,3610,9,9589,6,1.0286753000109456
5,0,,2026-07-30T16:50:13.405624,105521,3578,1018,3578,579,3578,213,3578,43,3578,5,9506,5,1.0277315999846905
5,0,,2026-07-30T16:50:14.436279,105481,3583,1002,3583,598,3583,217,3583,42,3583,6,9786,3,1.0303046999906655
5,0,,2026-07-30T16:50:15.467141,105658,3563,978,3563,618,3563,197,3563,42,3563,5,9704,8,1.0305090000038035
5,0,,2026-07-30T16:50:16.496660,105674,3497,957,3497,633,3497,201,3497,49,3497,5,9417,7,1.0290101999999024
5,0,,2026-07-30T16:50:17.526244,105386,3557,974,3557,617,3557,211,3557,51,3557,4,9616,6,1.0290016999933869
5,0,,2026-07-30T16:50:18.555381,105649,3473,959,3473,622,3473,212,3473,33,3473,3,9548,6,1.0287943000148516
5,0,,2026-07-30T16:50:19.583732,105027,3526,948,3526,610,3526,215,3526,38,3526,7,9761,6,1.0281405999849085
5,0,,2026-07-30T16:50:20.611701,105421,3422,948,3422,601,3422,214,3422,42,3422,2,9715,7,1.0276311000052374
5,0,,2026-07-30T16:50:21.639729,105440,3516,1041,3516,602,3516,192,3516,31,3516,5,9683,5,1.0277624000154901
5,0,,2026-07-30T16:50:22.668599,104897,3516,948,3516,625,3516,198,3516,41,3516,3,9787,5,1.0284211999969557
5,0,,2026-07-30T16:50:23.699939,105588,3596,1015,3596,592,3596,217,3596,40,3596,4,9777,4,1.030877800018061
5,0,,2026-07-30T16:50:24.729328,104875,3529,903,3529,591,3529,245,3529,45,3529,3,9484,6,1.029127099987818
5,0,,2026-07-30T16:50:25.758173,105044,3556,937,3556,604,3556,233,3556,42,3556,10,9635,6,1.0284981000004336
5,0,,2026-07-30T16:50:26.786699,105340,3562,926,3562,649,3562,236,3562,44,3562,8,9610,7,1.0281582000025082
5,0,,2026-07-30T16:50:27.816369,105778,3489,975,3489,609,3489,208,3489,29,3489,10,9686,3,1.029174499999499
5,0,,2026-07-30T16:50:28.846027,105428,3509,1006,3509,640,3509,197,3509,44,3509,7,9623,8,1.029253399989102
5,0,,2026-07-30T16:50:29.875136,105625,3494,1015,3494,607,3494,190,3494,40,3494,2,9590,5,1.0287216999859083
5,0,,2026-07-30T16:50:30.903168,104812,3504,983,3504,590,3504,198,3504,33,3504,5,9287,5,1.0276166000112426
5,0,,2026-07-30T16:50:31.932286,104706,3618,1016,3618,614,3618,207,3618,35,3618,9,9639,3,1.0287055000080727
5,0,,2026-07-30T16:50:32.960546,104686,3565,1000,3565,589,3565,213,3565,42,3565,1,9443,2,1.027766499988502
5,0,,2026-07-30T16:50:33.990637,105493,3501,992,3501,597,3501,196,3501,40,3501,6,9638,5,1.0297008999914397
5,0,,2026-07-30T16:50:35.021405,105540,3560,962,3560,605,3560,203,3560,42,3560,5,9710,9,1.0302726000081748
5,0,,2026-07-30T16:50:36.050978,105400,3632,1026,3632,618,3632,231,3632,43,3632,7,9484,5,1.0291453000099864
5,0,,2026-07-30T16:50:37.080593,105333,3530,994,3530,570,3530,195,3530,42,3530,8,9473,6,1.0291582000209019
5,0,,2026-07-30T16:50:38.110433,105771,3559,1003,3559,635,3559,185,3559,30,3559,8,9661,5,1.0295144999981858
5,0,,2026-07-30T16:50:39.141067,105620,3564,1001,3564,638,3564,191,3564,52,3564,2,9649,4,1.0300488000211772
5,0,,2026-07-30T16:50:40.170472,105581,3508,948,3508,639,3508,208,3508,44,3508,9,9744,12,1.0291004999889992
5,0,,2026-07-30T16:50:41.201810,105783,3592,1071,3592,606,3592,198,3592,26,3592,3,9565,6,1.0306821999838576
5,0,,2026-07-30T16:50:42.230322,106170,3602,960,3602,667,3602,208,3602,47,3602,3,9544,7,1.0281583000032697
5,0,,2026-07-30T16:50:43.258609,105487,3544,984,3544,616,3544,206,3544,43,3544,7,9468,4,1.027915699989535
5,0,,2026-07-30T16:50:44.286243,105283,3603,1020,3603,578,3603,206,3603,34,3603,6,9550,7,1.0272305999824312
5,0,,2026-07-30T16:50:45.316553,105679,3565,989,3565,613,3565,213,3565,43,3565,7,9798,4,1.0300244999816641
5,0,,2026-07-30T16:50:46.345656,105782,3565,968,3565,631,3565,204,3565,51,3565,5,9667,5,1.0286370999820065
5,0,,2026-07-30T16:50:47.375754,105373,3653,1022,3653,596,3653,169,3653,51,3653,4,9566,8,1.0295846999797504
5,0,,2026-07-30T16:50:48.403960,105644,3611,1028,3611,635,3611,197,3611,36,3611,8,9629,5,1.0278166999923997
5,0,,2026-07-30T16:50:49.433611,105665,3417,1011,3417,589,3417,224,3417,41,3417,5,9684,7,1.0294050999800675
5,0,,2026-07-30T16:50:50.461990,105400,3466,983,3466,601,3466,178,3466,45,3466,3,9623,4,1.0279817999980878
5,0,,2026-07-30T16:50:51.492257,105998,3596,1040,3596,575,3596,225,3596,43,3596,5,9549,9,1.0298481000063475
5,0,,2026-07-30T16:50:52.521075,105030,3564,1016,3564,573,3564,196,3564,53,3564,4,9562,7,1.0283162000123411
5,0,,2026-07-30T16:50:53.549677,105334,3558,958,3558,628,3558,207,3558,49,3558,7,9606,5,1.0281678000173997
5,0,,2026-07-30T16:50:54.580043,105811,3638,980,3638,633,3638,202,3638,36,3638,0,9601,2,1.0298210000037216
5,0,,2026-07-30T16:50:55.610039,105351,3597,969,3597,667,3597,217,3597,52,3597,6,9842,6,1.0294623999798205
5,0,,2026-07-30T16:50:56.639830,105441,3604,1022,3604,611,3604,223,3604,50,3604,5,9647,2,1.0294124000065494
5,0,,2026-07-30T16:50:57.668995,105477,3620,972,3620,659,3620,205,3620,43,3620,5,9684,6,1.0289552999893203
5,0,,2026-07-30T16:50:58.697993,105386,3566,1024,3566,638,3566,200,3566,41,3566,5,9699,6,1.0285867000056896
5,0,,2026-07-30T16:50:59.727349,106110,3588,961,3588,654,3588,233,3588,37,3588,8,9602,6,1.0289678999979515
5,0,,2026-07-30T16:51:00.757074,105629,3511,941,3511,638,3511,213,3511,44,3511,7,9633,4,1.0295059000200126
5,0,,2026-07-30T16:51:01.786990,104476,3538,1013,3538,571,3538,216,3538,39,3538,4,9827,10,1.0295103000244126
5,0,,2026-07-30T16:51:02.816274,105615,3556,988,3556,645,3556,190,3556,42,3556,6,9693,7,1.028889299981529
5,0,,2026-07-30T16:51:03.845527,105747,3564,964,3564,642,3564,222,3564,30,3564,5,9596,4,1.0288308000017423
5,0,,2026-07-30T16:51:04.875940,105577,3541,947,3541,595,3541,220,3541,50,3541,7,9579,11,1.0299623000028078
5,0,,2026-07-30T16:51:05.904328,105108,3576,991,3576,626,3576,231,3576,38,3576,5,9548,6,1.0281344999966677
5,0,,2026-07-30T16:51:06.932665,104829,3578,996,3578,643,3578,203,3578,39,3578,5,9534,7,1.0279803999874275
5,0,,2026-07-30T16:51:07.962119,105765,3583,948,3583,600,3583,211,3583,47,3583,7,9605,10,1.029134599986719
5,0,,2026-07-30T16:51:08.991497,105388,3659,1023,3659,637,3659,221,3659,35,3659,9,9678,5,1.0290103000006638
5,0,,2026-07-30T16:51:10.018664,106053,3647,981,3647,660,3647,203,3647,37,3647,6,9492,2,1.0268798000179231
5,0,,2026-07-30T16:51:11.046959,105572,3611,1028,3611,617,3611,198,3611,66,3611,9,9566,5,1.0280133000051137
5,0,,2026-07-30T16:51:12.075453,105206,3533,997,3533,567,3533,214,3533,42,3533,9,9453,9,1.02821170000243
5,0,,2026-07-30T16:51:13.103457,105288,3584,1008,3584,601,3584,233,3584,45,3584,6,9745,16,1.0277143999992404
5,0,,2026-07-30T16:51:14.131911,105232,3465,989,3465,601,3465,191,3466,43,3466,3,9673,3,1.0280449999845587
5,0,,2026-07-30T16:51:15.160575,105347,3807,1062,3807,658,3807,213,3806,45,3806,8,9604,4,1.0282775999803562
5,0,,2026-07-30T16:51:16.190124,105283,3482,1008,3482,532,3482,199,3482,46,3482,9,9654,3,1.0289130999881309
5,0,,2026-07-30T16:51:17.220067,105618,3646,982,3646,647,3646,200,3646,45,3646,6,9448,6,1.029500900011044
5,0,,2026-07-30T16:51:18.249883,105836,3668,1016,3668,664,3668,199,3668,44,3668,8,9635,8,1.029229600011604
5,0,,2026-07-30T16:51:19.278849,105703,3477,943,3477,602,3477,194,3477,39,3477,8,9733,7,1.0285520000034012
5,0,,2026-07-30T16:51:20.309441,105183,3477,936,3477,603,3477,194,3477,50,3477,6,9690,4,1.0301710999920033
5,0,,2026-07-30T16:51:21.338962,105334,3590,977,3590,611,3590,218,3590,41,3590,6,9445,5,1.0290355999895837
5,0,,2026-07-30T16:51:22.367609,105296,3485,979,3486,581,3486,189,3486,43,3486,4,9649,5,1.0281362000096124
5,0,,2026-07-30T16:51:23.395364,105079,3575,1006,3574,640,3574,211,3574,37,3574,7,9745,7,1.0274618999974336
5,0,,2026-07-30T16:51:24.424093,105001,3444,977,3444,588,3444,208,3444,49,3444,8,9573,2,1.028341500001261
5,0,,2026-07-30T16:51:25.451979,106116,3615,1040,3615,633,3615,235,3615,37,3615,3,9343,8,1.0273773999942932
5,0,,2026-07-30T16:51:26.480709,105320,3466,932,3466,628,3466,197,3466,35,3466,9,9632,3,1.0283794999995735
5,0,,2026-07-30T16:51:27.508585,105257,3556,1015,3556,596,3556,215,3556,43,3556,9,9749,3,1.0274227999907453
5,0,,2026-07-30T16:51:28.536611,105350,3502,974,3503,584,3503,203,3503,45,3503,9,9609,7,1.0276217999926303
5,0,,2026-07-30T16:51:29.564874,105674,3519,1022,3518,623,3518,197,3518,48,3518,7,9630,5,1.027856900007464
5,0,,2026-07-30T16:51:30.594054,105533,3595,955,3595,592,3595,190,3595,46,3595,9,9499,7,1.0288105999934487
5,0,,2026-07-30T16:51:31.623348,105480,3547,1021,3547,588,3547,200,3547,41,3547,11,9742,6,1.0287951999926008
5,0,,2026-07-30T16:51:32.652809,105720,3698,979,3698,643,3698,217,3698,49,3698,4,9619,6,1.029001299990341
5,0,,2026-07-30T16:51:33.682783,105032,3548,994,3548,637,3548,215,3548,31,3548,8,9639,3,1.0295939999923576
5,0,,2026-07-30T16:51:34.712178,105364,3571,1026,3571,586,3571,211,3571,43,3571,5,9503,7,1.0289533000031952
5,0,,2026-07-30T16:51:35.741317,105209,3604,998,3604,630,3604,193,3604,35,3604,8,9561,9,1.0286946999840438
5,0,,2026-07-30T16:51:36.771550,105630,3542,957,3542,619,3542,192,3542,49,3542,6,9682,4,1.02969279998797
5,0,,2026-07-30T16:51:37.800417,105747,3562,963,3562,614,3562,203,3562,44,3562,6,9741,6,1.0283018999907654
5,0,,2026-07-30T16:51:38.830939,105450,3452,949,3452,613,3452,210,3452,34,3452,5,9569,9,1.0301009000104386
5,0,,2026-07-30T16:51:39.861464,105833,3631,1004,3631,621,3631,219,3631,48,3631,6,9617,7,1.030141699971864
5,0,,2026-07-30T16:51:40.892109,105820,3604,1014,3604,596,3604,219,3604,48,3604,6,9686,2,1.0301077000040095
5,0,,2026-07-30T16:51:41.920165,105727,3574,982,3574,598,3574,216,3574,41,3574,6,9565,7,1.0275750999862794
5,0,,2026-07-30T16:51:42.948758,105369,3550,994,3550,627,3550,192,3550,26,3550,6,9531,2,1.028147999983048
5,0,,2026-07-30T16:51:43.976810,106022,3675,1018,3675,648,3675,207,3675,41,3675,6,9641,5,1.027648399991449
5,0,,2026-07-30T16:51:45.007299,105296,3616,949,3616,647,3616,221,3616,37,3616,2,9592,6,1.0301227000018116
5,0,,2026-07-30T16:51:46.036173,106221,3496,942,3496,602,3496,202,3496,52,3496,8,9573,5,1.0284355000185315
5,0,,2026-07-30T16:51:47.066377,104849,3517,1004,3517,594,3517,221,3517,46,3517,7,9584,9,1.0297583999927156
5,0,,2026-07-30T16:51:48.097322,105764,3437,923,3437,584,3437,216,3437,47,3437,6,9573,10,1.0304219999816269
5,0,,2026-07-30T16:51:49.124554,105484,3544,973,3544,660,3544,239,3544,45,3544,5,9554,6,1.0267369999783114
5,0,,2026-07-30T16:51:50.153016,105633,3590,1008,3590,620,3590,203,3590,45,3590,9,9667,11,1.0279917000152636
5,0,,2026-07-30T16:51:51.182168,106139,3649,1038,3649,632,3649,207,3649,31,3649,3,9697,8,1.028690600011032
5,0,,2026-07-30T16:51:52.210710,105463,3512,964,3512,603,3512,189,3512,34,3512,4,9589,4,1.0280856000026688
5,0,,2026-07-30T16:51:53.240446,105383,3627,987,3627,601,3627,211,3627,45,3627,10,9630,7,1.0294331000186503
5,0,,2026-07-30T16:51:54.269624,106117,3620,991,3620,634,3621,221,3621,47,3621,5,9675,5,1.0286795999854803
5,0,,2026-07-30T16:51:55.299857,105690,3504,949,3504,622,3503,202,3503,44,3503,7,9769,4,1.0296357000188436
5,0,,2026-07-30T16:51:56.329167,105344,3534,1013,3534,551,3534,198,3534,34,3534,6,9806,7,1.028806500020437
5,0,,2026-07-30T16:51:57.359354,105647,3639,1005,3639,600,3639,201,3639,38,3639,6,9597,5,1.0296981999999844
5,0,,2026-07-30T16:51:58.387880,105064,3583,958,3583,575,3583,217,3583,49,3583,3,9714,4,1.0280832999851555
5,0,,2026-07-30T16:51:59.416809,105814,3567,979,3567,602,3567,201,3567,42,3567,8,9341,8,1.0285116000159178
5,0,,2026-07-30T16:52:00.445302,105922,3689,1053,3689,638,3689,206,3689,43,3689,5,9663,5,1.028186099982122
5,0,,2026-07-30T16:52:01.473794,105184,3530,944,3530,622,3530,209,3530,36,3530,8,9647,6,1.0282057000149507
5,0,,2026-07-30T16:52:02.502051,105611,3667,1023,3667,632,3667,205,3667,45,3667,8,9705,9,1.0278193000121973
5,0,,2026-07-30T16:52:03.530799,105386,3581,969,3581,641,3581,227,3581,45,3581,12,9563,10,1.02841639998951
5,0,,2026-07-30T16:52:04.559745,104999,3587,990,3587,653,3587,208,3587,32,3587,7,9644,3,1.028327400010312
5,0,,2026-07-30T16:52:05.588300,105694,3495,974,3495,648,3495,174,3495,43,3495,7,9943,5,1.0281091000069864
5,0,,2026-07-30T16:52:06.617121,105578,3632,1043,3632,635,3632,205,3632,42,3632,6,9710,6,1.0284851999895182
5,0,,2026-07-30T16:52:07.646411,105764,3602,988,3602,597,3602,192,3602,54,3602,10,9673,4,1.02888030000031
5,0,,2026-07-30T16:52:08.675601,105584,3444,958,3444,630,3444,214,3444,43,3444,7,9544,10,1.0288233000028413
5,0,,2026-07-30T16:52:09.704521,105733,3677,1031,3677,630,3677,195,3677,42,3677,6,9532,11,1.0284587000205647
5,0,,2026-07-30T16:52:10.731931,105089,3572,920,3572,673,3572,218,3572,34,3572,6,9521,6,1.0270200000086334
5,0,,2026-07-30T16:52:11.759178,105348,3642,998,3642,689,3642,189,3642,44,3642,8,9644,5,1.0269503000017721
5,0,,2026-07-30T16:52:12.788890,105764,3452,944,3452,605,3452,215,3452,53,3452,5,9596,8,1.0293565999891143
5,0,,2026-07-30T16:52:13.818475,105406,3558,971,3558,623,3558,187,3558,38,3558,8,9792,5,1.0291215000033844
5,0,,2026-07-30T16:52:14.847711,105597,3622,1001,3622,646,3622,203,3622,38,3622,8,9498,5,1.028790599986678
5,0,,2026-07-30T16:52:15.875747,105486,3598,969,3598,615,3598,229,3598,45,3598,10,9582,4,1.0275925000023562
5,0,,2026-07-30T16:52:16.904846,105127,3612,1013,3612,635,3612,217,3612,33,3612,8,9647,4,1.028858500008937
5,0,,2026-07-30T16:52:17.933191,105602,3527,991,3527,606,3527,209,3527,47,3527,11,9754,2,1.0279258000082336
5,0,,2026-07-30T16:52:18.964197,105976,3532,949,3532,632,3532,185,3532,37,3532,9,9604,6,1.0305355000018608
5,0,,2026-07-30T16:52:19.994093,105622,3622,990,3622,592,3622,209,3622,37,3622,2,9630,6,1.0294283999828622
