N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch7,coinc_ch7,int_time
3,0,,2026-07-29T17:38:10.588919,99463,7390,1919,7390,1093,7390,153,7,0,1.0289117000065744
3,0,,2026-07-29T17:38:11.616914,99278,7182,1812,7182,1119,7182,136,8,0,1.0276771000062581
3,0,,2026-07-29T17:38:12.647687,99823,7164,1834,7164,1025,7164,136,11,0,1.0304181999817956
3,0,,2026-07-29T17:38:13.678184,99825,7267,1825,7267,1098,7267,140,4,0,1.0299914999923203
3,0,,2026-07-29T17:38:14.708551,99489,7315,1879,7315,1107,7315,148,11,0,1.0298297999834176
3,0,,2026-07-29T17:38:15.737828,99445,7308,1887,7308,1042,7308,134,12,0,1.028863999992609
3,0,,2026-07-29T17:38:16.767446,100153,7234,1883,7234,1015,7234,150,9,0,1.0290516000241041
3,0,,2026-07-29T17:38:17.794678,99910,7160,1811,7160,1038,7160,149,12,0,1.0267484999785665
3,0,,2026-07-29T17:38:18.821936,99066,7199,1804,7199,1066,7199,147,10,0,1.026995899999747
3,0,,2026-07-29T17:38:19.848890,99685,7298,1854,7298,1046,7298,145,14,0,1.0266803000122309
3,0,,2026-07-29T17:38:20.879223,99129,7241,1826,7241,1083,7241,138,7,0,1.0299224000191316
3,0,,2026-07-29T17:38:21.907372,99273,7291,1833,7291,1027,7291,157,7,0,1.0273090999980923
3,0,,2026-07-29T17:38:22.935166,99235,7277,1867,7277,1066,7277,149,8,0,1.0275840999966022
3,0,,2026-07-29T17:38:23.963239,99584,7076,1852,7076,1012,7076,122,15,0,1.0277914000034798
3,0,,2026-07-29T17:38:24.990766,99259,6996,1834,6996,1049,6996,123,15,0,1.027270699996734
3,0,,2026-07-29T17:38:26.018957,99988,7293,1943,7293,1018,7293,123,19,0,1.027822100004414
3,0,,2026-07-29T17:38:27.048011,99270,7182,1820,7182,1049,7182,150,9,0,1.0287831000168808
3,0,,2026-07-29T17:38:28.076775,100041,7119,1849,7119,1027,7119,147,18,0,1.0284342000086326
3,0,,2026-07-29T17:38:29.105340,99164,7212,1904,7212,1010,7212,145,10,0,1.0282998000038788
3,0,,2026-07-29T17:38:30.133394,99439,7176,1897,7176,998,7176,148,13,0,1.0276246000139508
3,0,,2026-07-29T17:38:31.162747,99508,7271,1834,7271,1055,7271,143,14,0,1.029060800006846
3,0,,2026-07-29T17:38:32.190444,99554,7213,1858,7213,979,7213,139,14,0,1.0273438000003807
3,0,,2026-07-29T17:38:33.219439,99619,7362,1862,7362,1040,7362,142,12,0,1.028610600013053
3,0,,2026-07-29T17:38:34.247091,98917,7296,1893,7296,1072,7296,152,11,0,1.0272470000199974
3,0,,2026-07-29T17:38:35.274933,98897,7250,1833,7250,1072,7250,127,10,0,1.0275234000000637
3,0,,2026-07-29T17:38:36.303144,99715,7351,1890,7351,1073,7351,150,12,0,1.027983200008748
3,0,,2026-07-29T17:38:37.330689,99885,7176,1787,7176,1062,7176,166,9,0,1.0272605000063777
3,0,,2026-07-29T17:38:38.360257,100181,7302,1844,7302,1048,7302,136,18,0,1.0292901000066195
3,0,,2026-07-29T17:38:39.389495,99819,7324,1874,7324,1038,7324,136,12,0,1.0288704999838956
