N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch7,coinc_ch7,int_time
4,0,,2026-07-19T17:32:11.430751,84356,10201,3034,10201,1283,10201,16,10201,31,18681,10,1.0268381999921985
4,0,,2026-07-19T17:32:12.457267,84277,10161,2909,10161,1216,10161,24,10161,25,18596,7,1.0262518000090495
4,0,,2026-07-19T17:32:13.484662,83946,10093,2994,10093,1296,10093,10,10093,22,18616,3,1.0272358999936841
4,0,,2026-07-19T17:32:14.513377,84869,10165,2984,10165,1240,10165,24,10165,22,18628,3,1.028475700004492
4,0,,2026-07-19T17:32:15.542049,84391,10243,3108,10243,1207,10243,18,10243,32,18821,8,1.0282760999980383
4,0,,2026-07-19T17:32:16.568799,84321,10167,3094,10167,1202,10167,25,10167,22,18781,13,1.0264191000023857
4,0,,2026-07-19T17:32:17.597752,84776,10083,3059,10083,1247,10083,22,10083,22,18979,12,1.0286804000061238
4,0,,2026-07-19T17:32:18.624939,84188,10032,3019,10032,1104,10032,13,10032,31,18821,6,1.0268160999985412
4,0,,2026-07-19T17:32:19.653000,84520,10225,3030,10225,1205,10225,24,10225,26,18421,5,1.0277837000030559
4,0,,2026-07-19T17:32:20.681889,84309,10096,3026,10096,1235,10096,22,10096,31,18656,3,1.02845189999789
4,0,,2026-07-19T17:32:21.710385,84064,10155,3032,10155,1175,10155,16,10155,27,18803,7,1.0280551000032574
4,0,,2026-07-19T17:32:22.736821,84432,10215,3085,10215,1198,10215,19,10215,24,18554,3,1.0261205999995582
4,0,,2026-07-19T17:32:23.764999,84479,10223,3057,10223,1226,10223,21,10223,24,18495,7,1.0278367999999318
4,0,,2026-07-19T17:32:24.793421,84421,10302,3141,10302,1197,10302,22,10302,26,18726,5,1.0280138999951305
4,0,,2026-07-19T17:32:25.821743,84899,10164,3043,10164,1251,10164,19,10164,20,18853,8,1.0280591000046115
4,0,,2026-07-19T17:32:26.850210,84875,10191,3018,10191,1229,10191,25,10191,26,18760,8,1.0281336000043666
4,0,,2026-07-19T17:32:27.878908,85002,10390,3065,10390,1274,10390,26,10390,29,18574,5,1.0284078999975463
4,0,,2026-07-19T17:32:28.907817,84008,10094,3049,10094,1189,10094,21,10094,19,18536,5,1.0284880999970483
4,0,,2026-07-19T17:32:29.934625,84860,10358,3103,10358,1285,10358,15,10358,21,18579,4,1.0263906999898609
4,0,,2026-07-19T17:32:30.960885,83929,10023,3036,10023,1213,10023,16,10023,27,18600,8,1.0259670999948867
4,0,,2026-07-19T17:32:31.989050,84535,10261,3048,10261,1281,10261,22,10261,31,18740,7,1.028008299996145
4,0,,2026-07-19T17:32:33.017025,84920,10347,3040,10347,1293,10347,22,10347,23,18644,4,1.0276947999955155
4,0,,2026-07-19T17:32:34.045398,84679,10423,3046,10423,1267,10423,15,10423,25,18491,8,1.0279939000029117
4,0,,2026-07-19T17:32:35.074255,84508,10334,3123,10334,1255,10334,22,10334,28,18336,11,1.0284352000016952
4,0,,2026-07-19T17:32:36.103112,84534,10505,3198,10505,1214,10505,14,10505,19,18853,3,1.0284423000121024
4,0,,2026-07-19T17:32:37.132253,84344,10205,3080,10205,1217,10205,15,10205,29,18789,12,1.0287486000015633
4,0,,2026-07-19T17:32:38.161141,84191,10209,3047,10209,1223,10209,22,10209,34,18700,4,1.028501500011771
4,0,,2026-07-19T17:32:39.189558,84422,10043,3030,10043,1226,10043,19,10043,34,18650,5,1.0280035000032512
4,0,,2026-07-19T17:32:40.218053,84449,10281,3097,10281,1265,10281,27,10281,22,18366,6,1.0281079999986105
4,0,,2026-07-19T17:32:41.245525,84773,10169,3022,10169,1291,10169,19,10169,18,18918,3,1.0272281000070507
4,0,,2026-07-19T17:32:42.273936,84915,10082,3037,10082,1221,10082,21,10082,19,18525,5,1.028189900011057
4,0,,2026-07-19T17:32:43.302814,84083,10208,3029,10208,1227,10208,22,10208,22,18969,5,1.0283067999989726
4,0,,2026-07-19T17:32:44.330075,84611,10304,2977,10304,1282,10304,24,10304,20,18412,6,1.0269212999992305
4,0,,2026-07-19T17:32:45.357055,85011,10322,3094,10322,1269,10322,25,10322,23,18564,5,1.0265964999998687
4,0,,2026-07-19T17:32:46.385537,84249,10245,3040,10245,1184,10245,20,10245,21,18387,6,1.0282392999943113
4,0,,2026-07-19T17:32:47.413939,84333,10178,3103,10178,1215,10178,23,10178,27,18653,12,1.0281108999915887
4,0,,2026-07-19T17:32:48.442308,84799,10422,3090,10422,1285,10422,23,10422,26,18514,5,1.028010300011374
4,0,,2026-07-19T17:32:49.472029,84676,10095,2891,10095,1208,10095,26,10095,31,18718,6,1.0293174999969779
4,0,,2026-07-19T17:32:50.500687,84699,10198,3050,10198,1192,10199,19,10199,30,18750,5,1.0283244000020204
4,0,,2026-07-19T17:32:51.529861,84755,10132,3112,10131,1194,10130,13,10130,20,18793,5,1.028846800007159
4,0,,2026-07-19T17:32:52.556197,84736,10255,2999,10255,1273,10255,20,10255,25,18560,7,1.0259279000019887
4,0,,2026-07-19T17:32:53.585007,84796,10275,3082,10275,1242,10275,23,10275,28,18467,10,1.0286003000073833
4,0,,2026-07-19T17:32:54.612584,84679,10234,3013,10234,1270,10234,22,10234,21,18722,11,1.0271989000029862
4,0,,2026-07-19T17:32:55.640201,84228,10131,3063,10131,1196,10131,22,10131,16,18627,1,1.0272683999937726
4,0,,2026-07-19T17:32:56.668698,84928,10150,3004,10150,1224,10150,22,10150,21,18828,8,1.028082100005122
4,0,,2026-07-19T17:32:57.697873,84970,10149,3051,10149,1268,10149,20,10149,17,18778,5,1.0287750999996206
4,0,,2026-07-19T17:32:58.724903,84648,10202,3062,10202,1242,10202,27,10202,27,18637,6,1.026676099994802
4,0,,2026-07-19T17:32:59.753461,84821,10398,3105,10398,1259,10398,27,10398,23,18390,5,1.0283008999977028
4,0,,2026-07-19T17:33:00.781950,84360,10127,3007,10127,1249,10127,24,10127,25,18773,4,1.0281811000022572
4,0,,2026-07-19T17:33:01.810749,84669,10128,3048,10128,1164,10128,18,10128,26,18730,7,1.0283533000038005
4,0,,2026-07-19T17:33:02.837765,84467,10292,3034,10292,1254,10292,27,10292,26,18597,6,1.026723499991931
4,0,,2026-07-19T17:33:03.866059,84470,10222,2989,10222,1222,10222,23,10222,25,18790,5,1.0279440000012983
4,0,,2026-07-19T17:33:04.894488,84725,10224,3007,10224,1223,10224,25,10224,20,18503,4,1.0280536000063876
4,0,,2026-07-19T17:33:05.923674,84300,10157,2993,10157,1170,10157,12,10157,24,18654,3,1.0287653999985196
4,0,,2026-07-19T17:33:06.952361,84648,10250,3067,10250,1266,10250,25,10250,19,18824,7,1.0283873000007588
4,0,,2026-07-19T17:33:07.980058,84642,10113,3038,10113,1242,10113,23,10113,23,18545,7,1.0271603999863146
4,0,,2026-07-19T17:33:09.008522,84224,10315,3055,10315,1208,10315,24,10315,23,18718,5,1.0281363999965834
4,0,,2026-07-19T17:33:10.036180,84369,10317,3086,10317,1295,10317,18,10317,24,18679,3,1.0273910999967484
4,0,,2026-07-19T17:33:11.065361,84902,10169,3037,10169,1213,10169,12,10169,29,18822,10,1.0289434000005713
4,0,,2026-07-19T17:33:12.092419,84393,10184,3058,10183,1262,10183,15,10183,19,18546,6,1.0267522000067402
4,0,,2026-07-19T17:33:13.120234,84499,10218,3034,10218,1262,10218,25,10218,28,18219,5,1.0275037999963388
4,0,,2026-07-19T17:33:14.147169,84465,10471,3152,10471,1277,10471,33,10471,21,18512,9,1.026719099987531
4,0,,2026-07-19T17:33:15.177144,84391,10059,2984,10059,1171,10059,21,10059,14,18429,9,1.029652699988219
4,0,,2026-07-19T17:33:16.205279,84577,10299,3052,10299,1269,10299,20,10299,24,18876,8,1.0277798999886727
4,0,,2026-07-19T17:33:17.234329,84322,10069,2988,10069,1152,10069,23,10069,24,18606,6,1.0288037999998778
4,0,,2026-07-19T17:33:18.262282,84686,10346,3015,10346,1300,10346,25,10346,24,18530,4,1.0275722999940626
4,0,,2026-07-19T17:33:19.290791,84711,10157,3048,10157,1231,10157,25,10157,34,18674,5,1.0281141000014031
4,0,,2026-07-19T17:33:20.320088,84672,10203,2991,10203,1254,10203,28,10203,31,18668,4,1.0289061999937985
4,0,,2026-07-19T17:33:21.348689,85125,10211,3061,10211,1300,10211,18,10211,23,18614,5,1.0282049000088591
4,0,,2026-07-19T17:33:22.377068,84300,10371,3085,10371,1299,10371,25,10371,23,18386,6,1.027980099999695
4,0,,2026-07-19T17:33:23.406003,84476,10210,3001,10210,1273,10210,14,10210,24,18468,3,1.028506800008472
4,0,,2026-07-19T17:33:24.434291,84793,10181,3010,10181,1198,10181,22,10181,20,18763,3,1.027998600009596
4,0,,2026-07-19T17:33:25.462575,84275,10234,3087,10234,1230,10234,24,10234,25,18540,9,1.0278509000054328
4,0,,2026-07-19T17:33:26.490688,84622,10408,3179,10408,1270,10408,26,10408,26,18695,6,1.0277070000011008
4,0,,2026-07-19T17:33:27.519326,84596,10199,3089,10199,1221,10199,19,10199,23,18738,5,1.0283368999953382
4,0,,2026-07-19T17:33:28.548169,84925,10298,3052,10298,1233,10298,20,10298,21,18744,12,1.0284310999995796
4,0,,2026-07-19T17:33:29.576234,84740,10173,3026,10173,1195,10173,21,10173,32,18550,2,1.027630800002953
4,0,,2026-07-19T17:33:30.603446,84798,10361,3119,10361,1308,10361,22,10361,21,18449,6,1.026827499998035
4,0,,2026-07-19T17:33:31.631323,84776,9994,3005,9994,1218,9994,19,9994,20,18666,7,1.0275535999971908
4,0,,2026-07-19T17:33:32.658842,84370,10127,3032,10127,1317,10127,24,10127,15,18553,5,1.0272494999953778
4,0,,2026-07-19T17:33:33.686586,84416,10238,3129,10238,1200,10238,18,10238,28,18721,4,1.0274532000039471
4,0,,2026-07-19T17:33:34.714193,84189,10410,3126,10410,1239,10410,19,10410,24,18410,4,1.0272342000098433
4,0,,2026-07-19T17:33:35.742899,84673,10306,3078,10306,1202,10306,11,10306,29,18639,6,1.0282960000040475
4,0,,2026-07-19T17:33:36.771648,84326,10233,3058,10233,1206,10233,15,10233,19,18542,5,1.0284167000063462
4,0,,2026-07-19T17:33:37.798999,84594,10260,3029,10260,1251,10260,26,10260,23,18886,2,1.0270042999909492
4,0,,2026-07-19T17:33:38.827126,84106,10068,2932,10068,1260,10068,20,10068,26,18661,9,1.0278346999984933
4,0,,2026-07-19T17:33:39.855193,84224,10257,3060,10257,1237,10257,21,10257,23,18645,8,1.0276275999931386
4,0,,2026-07-19T17:33:40.884336,84840,10311,3062,10311,1214,10311,14,10311,29,19050,7,1.0287850000022445
4,0,,2026-07-19T17:33:41.912243,84716,10234,3050,10234,1220,10234,17,10234,30,18393,7,1.027468799991766
4,0,,2026-07-19T17:33:42.940636,84281,10292,3109,10292,1254,10292,26,10292,31,18346,5,1.0280022999941139
4,0,,2026-07-19T17:33:43.969868,84909,10394,3210,10394,1240,10394,22,10394,36,18726,9,1.0289701000001514
4,0,,2026-07-19T17:33:44.998735,84074,10023,2988,10023,1262,10023,23,10023,23,18501,8,1.0285125999944285
4,0,,2026-07-19T17:33:46.026953,84526,9907,3018,9907,1218,9907,31,9907,19,18614,8,1.0278947000042535
4,0,,2026-07-19T17:33:47.055499,84242,10097,3027,10097,1218,10097,17,10097,21,18489,4,1.0282293999916874
4,0,,2026-07-19T17:33:48.084006,84019,10032,3058,10032,1226,10032,22,10032,23,18769,8,1.028098199996748
4,0,,2026-07-19T17:33:49.112365,84494,10172,3047,10172,1242,10172,25,10172,14,18879,5,1.0279290000034962
4,0,,2026-07-19T17:33:50.140596,84031,10365,3061,10365,1186,10365,36,10365,24,18555,3,1.0279071999975713
4,0,,2026-07-19T17:33:51.168418,84373,10129,3051,10129,1200,10129,26,10129,25,18623,4,1.0274518000078388
4,0,,2026-07-19T17:33:52.196046,84285,10271,3080,10271,1267,10271,27,10271,24,18775,8,1.02741789999709
4,0,,2026-07-19T17:33:53.224692,84344,10373,3143,10373,1320,10373,23,10373,23,18373,3,1.0283141999971122
4,0,,2026-07-19T17:33:54.253948,84887,10114,2972,10114,1347,10114,14,10114,17,18746,6,1.0288953999988735
4,0,,2026-07-19T17:33:55.282905,84169,10155,3053,10155,1215,10155,26,10155,26,18572,4,1.0285000000003492
4,0,,2026-07-19T17:33:56.311124,84798,10137,3141,10137,1256,10137,18,10137,23,18681,9,1.02781810000306
4,0,,2026-07-19T17:33:57.338599,84575,10063,2984,10063,1158,10063,17,10063,28,18662,3,1.027124800006277
4,0,,2026-07-19T17:33:58.366918,84192,10074,2921,10074,1255,10074,23,10074,25,18407,5,1.0280575999931898
4,0,,2026-07-19T17:33:59.394751,84199,10297,3076,10297,1241,10297,22,10297,17,18857,5,1.0274483999965014
4,0,,2026-07-19T17:34:00.423151,84560,10029,3036,10029,1248,10029,19,10029,17,18597,4,1.0280732000101125
4,0,,2026-07-19T17:34:01.451494,84385,10043,2997,10043,1211,10043,25,10043,21,18701,5,1.0279776999959722
4,0,,2026-07-19T17:34:02.480327,84505,10295,3005,10295,1278,10295,26,10295,27,18672,6,1.0284710000123596
4,0,,2026-07-19T17:34:03.508801,83842,10196,3019,10196,1230,10196,21,10196,24,18569,8,1.028099499992095
4,0,,2026-07-19T17:34:04.536407,84522,10261,3084,10261,1215,10261,21,10261,29,18465,8,1.0272306999977445
4,0,,2026-07-19T17:34:05.564103,84041,10361,3112,10361,1298,10361,13,10361,32,18755,3,1.0273584999958985
4,0,,2026-07-19T17:34:06.592205,84368,10207,3023,10207,1243,10207,21,10207,28,18624,8,1.0276983999938238
4,0,,2026-07-19T17:34:07.619208,84146,10101,3000,10101,1269,10101,25,10101,25,18638,7,1.026677000001655
4,0,,2026-07-19T17:34:08.646795,84303,10147,3070,10147,1172,10147,19,10147,28,18545,6,1.0273710000037681
4,0,,2026-07-19T17:34:09.675826,84297,10241,3036,10241,1233,10241,24,10241,30,18426,6,1.028728699995554
4,0,,2026-07-19T17:34:10.704175,84456,10249,3129,10249,1303,10249,22,10249,29,18710,4,1.027950299991062
4,0,,2026-07-19T17:34:11.732531,84068,10305,2997,10305,1302,10305,26,10305,33,18606,4,1.0279389999923296
4,0,,2026-07-19T17:34:12.760980,84395,10199,3040,10199,1203,10199,22,10199,12,18720,2,1.0281079999986105
4,0,,2026-07-19T17:34:13.789461,84607,10206,3042,10206,1190,10206,19,10206,14,18577,2,1.028083900004276
4,0,,2026-07-19T17:34:14.817952,84120,9993,2926,9993,1200,9993,22,9993,26,18706,7,1.0283270999934757
4,0,,2026-07-19T17:34:15.845721,84926,10444,3126,10444,1315,10444,21,10444,39,18654,11,1.0275026000017533
4,0,,2026-07-19T17:34:16.874465,84401,10245,3025,10245,1209,10245,26,10245,28,18645,7,1.0284363999962807
4,0,,2026-07-19T17:34:17.902165,84459,10150,3011,10150,1292,10150,29,10150,14,18612,9,1.0272704999952111
4,0,,2026-07-19T17:34:18.930349,84988,10368,3098,10368,1302,10368,16,10368,23,18539,4,1.027787900005933
4,0,,2026-07-19T17:34:19.957342,84422,10027,2957,10027,1239,10027,20,10027,21,18861,7,1.026726600000984
4,0,,2026-07-19T17:34:20.984852,84780,10150,3051,10150,1234,10150,14,10150,18,18691,8,1.0272956999979215
4,0,,2026-07-19T17:34:22.012227,84362,10168,3024,10168,1274,10168,21,10168,18,18809,3,1.0271847999974852
4,0,,2026-07-19T17:34:23.039322,84427,10196,3000,10196,1259,10196,16,10196,21,18820,7,1.026767999996082
4,0,,2026-07-19T17:34:24.065151,83963,10150,3096,10150,1251,10150,15,10150,22,18809,10,1.0256011000019498
4,0,,2026-07-19T17:34:25.092232,84620,10235,3137,10235,1206,10235,24,10235,14,18707,8,1.026954000000842
4,0,,2026-07-19T17:34:26.119456,84545,10166,2996,10166,1273,10166,22,10166,27,18527,5,1.02690490000532
4,0,,2026-07-19T17:34:27.148214,84327,10154,3016,10154,1222,10154,16,10154,27,18825,5,1.0282420000003185
4,0,,2026-07-19T17:34:28.175667,84429,10165,3033,10165,1225,10165,21,10165,31,18626,6,1.0270673999912106
4,0,,2026-07-19T17:34:29.203889,84647,10047,3005,10047,1205,10047,14,10047,28,18495,6,1.0278967000049306
4,0,,2026-07-19T17:34:30.232274,84210,10166,3039,10166,1223,10166,31,10166,15,18654,8,1.0279998000041815
4,0,,2026-07-19T17:34:31.260189,84275,9989,2919,9989,1308,9989,27,9989,22,18569,5,1.0276391999941552
4,0,,2026-07-19T17:34:32.289151,84837,10309,3094,10309,1199,10309,20,10309,27,18356,12,1.0286315999983344
4,0,,2026-07-19T17:34:33.316655,84702,10248,3033,10248,1218,10248,19,10248,28,18689,5,1.0271707999927457
4,0,,2026-07-19T17:34:34.344613,84415,10400,3113,10400,1267,10400,21,10400,20,18740,6,1.0278141000017058
4,0,,2026-07-19T17:34:35.372027,84555,10178,3037,10178,1300,10178,24,10178,16,18582,10,1.026901800010819
4,0,,2026-07-19T17:34:36.400319,84442,10493,3113,10493,1300,10493,16,10493,16,18583,6,1.0275882999994792
4,0,,2026-07-19T17:34:37.429372,84289,10063,3014,10063,1249,10063,19,10063,27,18520,5,1.0287438000086695
4,0,,2026-07-19T17:34:38.458040,84998,10113,3026,10113,1238,10114,19,10114,20,18559,7,1.0282747999881394
4,0,,2026-07-19T17:34:39.486988,84871,10230,3064,10230,1242,10229,22,10229,27,18431,7,1.028488700001617
4,1,,2026-07-19T17:34:54.683049,83948,13420,5078,13420,1107,13420,10,13420,18,18661,8,1.0265734999993583
4,1,,2026-07-19T17:34:55.709600,83951,13433,5133,13433,1172,13433,5,13433,17,18799,3,1.0262953999917954
4,1,,2026-07-19T17:34:56.736185,84774,13552,5048,13552,1173,13552,10,13552,10,18714,8,1.0263779999950202
4,1,,2026-07-19T17:34:57.763174,84548,13320,4997,13320,1128,13320,6,13320,13,18604,7,1.0266396000079112
4,1,,2026-07-19T17:34:58.790330,84306,13400,5133,13400,1160,13400,7,13400,7,18708,4,1.0268731999967713
4,1,,2026-07-19T17:34:59.817848,84717,13242,4987,13242,1133,13242,12,13242,20,18461,5,1.0272474999947008
4,1,,2026-07-19T17:35:00.845696,84881,13584,5180,13583,1179,13583,5,13583,22,18775,3,1.027471900000819
4,1,,2026-07-19T17:35:01.874114,85089,13228,5075,13228,1122,13228,6,13228,15,18889,9,1.0280271999945398
4,1,,2026-07-19T17:35:02.902490,84499,13333,5110,13333,1063,13333,7,13333,18,18767,6,1.0280117000074824
4,1,,2026-07-19T17:35:03.930851,84581,13497,5131,13497,1119,13497,11,13497,17,18684,1,1.0280793999991147
4,1,,2026-07-19T17:35:04.959057,84563,13373,5063,13373,1165,13373,7,13373,21,18685,12,1.0279318999964744
4,1,,2026-07-19T17:35:05.985899,84905,13387,5188,13387,1069,13387,7,13387,11,18773,7,1.0265299000020605
4,1,,2026-07-19T17:35:07.014310,83975,13376,5039,13376,1132,13376,8,13376,20,18558,6,1.0281820999953197
4,1,,2026-07-19T17:35:08.043266,84232,13111,4845,13111,1103,13111,11,13111,13,18634,8,1.028593399998499
4,1,,2026-07-19T17:35:09.072046,84715,13296,5105,13296,1155,13296,7,13296,20,18570,7,1.0283704000030411
4,1,,2026-07-19T17:35:10.100668,84559,13406,5005,13406,1124,13406,7,13406,10,18865,5,1.0282078000018373
4,1,,2026-07-19T17:35:11.127534,84871,13312,5087,13312,1115,13312,8,13312,21,18373,7,1.0264898000023095
4,1,,2026-07-19T17:35:12.154071,84018,13484,5143,13484,1140,13485,5,13485,18,18818,5,1.0262805999955162
4,1,,2026-07-19T17:35:13.180080,84510,13462,5161,13462,1099,13461,7,13461,13,18648,5,1.0258194000052754
4,1,,2026-07-19T17:35:14.206078,84460,13289,5051,13289,1179,13289,4,13289,19,18827,4,1.0258208000013838
4,1,,2026-07-19T17:35:15.232449,84313,13370,5072,13370,1203,13370,12,13370,14,18468,4,1.0261920999910217
4,1,,2026-07-19T17:35:16.258834,84806,13411,5052,13411,1162,13411,5,13411,16,18759,5,1.026183999987552
4,1,,2026-07-19T17:35:17.285187,84138,13349,5051,13349,1126,13349,9,13349,20,18642,5,1.0261901000048965
4,1,,2026-07-19T17:35:18.312039,84146,13307,5086,13307,1117,13307,6,13307,10,18878,4,1.0266898999980185
4,1,,2026-07-19T17:35:19.339865,84399,13227,5017,13227,1128,13227,9,13227,13,18631,6,1.0274974000058137
4,1,,2026-07-19T17:35:20.366377,84366,13384,5223,13384,1142,13384,11,13384,18,18747,7,1.0262523999990663
4,1,,2026-07-19T17:35:21.394619,84100,13052,4981,13052,1080,13052,8,13052,16,18471,5,1.0279184999963036
4,1,,2026-07-19T17:35:22.421667,84568,13413,5104,13413,1150,13413,7,13413,17,18646,5,1.026694000000134
4,1,,2026-07-19T17:35:23.447883,84352,13320,5077,13320,1123,13320,4,13320,20,18425,4,1.0259042000107002
4,1,,2026-07-19T17:35:24.474342,84406,13325,5035,13325,1134,13325,10,13325,15,18771,7,1.0263215000013588
4,1,,2026-07-19T17:35:25.500479,84561,13465,5166,13465,1081,13465,2,13465,15,18564,4,1.0258864000061294
4,1,,2026-07-19T17:35:26.527751,83838,13269,5071,13269,1132,13269,10,13269,8,18857,7,1.0270945000083884
4,1,,2026-07-19T17:35:27.554699,83422,13307,5082,13307,1120,13307,4,13307,17,18737,7,1.0266573000117205
4,1,,2026-07-19T17:35:28.581999,84243,13413,5122,13413,1135,13413,4,13413,13,18681,8,1.0270287000021199
4,1,,2026-07-19T17:35:29.609187,84077,13296,5001,13296,1096,13296,9,13296,18,18589,8,1.0268568000028608
4,1,,2026-07-19T17:35:30.636080,84101,13410,5128,13410,1151,13410,8,13410,15,18814,4,1.0265879000071436
4,1,,2026-07-19T17:35:31.662837,84801,13528,5142,13528,1132,13528,11,13528,19,18823,3,1.0265319000027375
4,1,,2026-07-19T17:35:32.690128,84315,13369,5041,13369,1144,13369,11,13369,21,18613,6,1.0270794999960344
4,1,,2026-07-19T17:35:33.718678,84144,13450,5120,13450,1138,13450,12,13450,10,18543,6,1.028290999995079
4,1,,2026-07-19T17:35:34.745283,84205,13472,5112,13472,1126,13472,6,13472,13,18694,6,1.0262259999872185
4,1,,2026-07-19T17:35:35.773308,84265,13545,5130,13545,1194,13545,8,13545,18,18723,4,1.0276982000068529
4,1,,2026-07-19T17:35:36.801075,84178,13395,5201,13395,1086,13395,9,13395,17,18645,2,1.0273673000046983
4,1,,2026-07-19T17:35:37.828253,84296,13369,5002,13369,1180,13369,12,13369,17,18717,6,1.0267809000069974
4,1,,2026-07-19T17:35:38.856146,84534,13452,5016,13452,1196,13452,8,13452,10,18725,7,1.02759729999525
4,1,,2026-07-19T17:35:39.882524,84594,13323,5022,13323,1200,13323,6,13323,24,18603,8,1.0260706999979448
4,1,,2026-07-19T17:35:40.909976,84200,13388,4961,13388,1184,13388,10,13388,14,18520,6,1.0271710000088206
4,1,,2026-07-19T17:35:41.937309,84622,13530,5151,13530,1157,13530,6,13530,15,18517,3,1.027098599995952
4,1,,2026-07-19T17:35:42.963489,84728,13565,5114,13565,1142,13565,4,13565,18,18884,4,1.0257127000077162
4,1,,2026-07-19T17:35:43.991697,84279,13205,5017,13205,1108,13205,9,13205,18,18550,4,1.0280004999949597
4,1,,2026-07-19T17:35:45.018562,84611,13282,5053,13282,1141,13282,8,13282,17,18799,4,1.0265054999908898
4,1,,2026-07-19T17:35:46.045227,83786,13360,5102,13360,1187,13360,9,13360,10,18455,9,1.0264479000034044
4,1,,2026-07-19T17:35:47.072889,84386,13311,5050,13311,1154,13311,5,13311,15,18822,5,1.0274772999982815
4,1,,2026-07-19T17:35:48.101124,84214,13523,5149,13523,1138,13523,5,13523,22,18232,2,1.0278578999859747
4,1,,2026-07-19T17:35:49.129585,84527,13329,5095,13329,1122,13329,13,13329,13,18664,4,1.0280267000052845
4,1,,2026-07-19T17:35:50.157684,84533,13614,5239,13613,1104,13613,10,13613,13,18482,6,1.027753100002883
