N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch7,coinc_ch7,int_time
4,0,,2026-07-19T17:26:41.862093,83553,10329,3125,10329,1212,10329,22,10329,21,18654,6,1.0274808000103803
4,0,,2026-07-19T17:26:42.891230,83690,10063,3011,10063,1249,10063,21,10063,21,18530,12,1.0288559000036912
4,0,,2026-07-19T17:26:43.919993,83901,10101,3063,10101,1226,10101,18,10101,19,18774,8,1.0283420000050683
4,0,,2026-07-19T17:26:44.947941,83694,10110,3011,10110,1221,10110,19,10110,24,18785,8,1.027547499994398
4,0,,2026-07-19T17:26:45.975251,83467,9979,3038,9979,1197,9979,19,9979,27,18635,6,1.0269490000064252
4,0,,2026-07-19T17:26:47.002917,83901,10019,3054,10019,1267,10019,18,10019,20,18885,5,1.0274710000085179
4,0,,2026-07-19T17:26:48.031089,83745,9962,3054,9962,1171,9962,20,9962,28,18540,6,1.0279545999947004
4,0,,2026-07-19T17:26:49.057710,83794,10115,3100,10115,1134,10115,24,10115,16,18612,12,1.0263924000028055
4,0,,2026-07-19T17:26:50.084682,83822,10209,3049,10209,1209,10209,12,10209,22,18749,8,1.0266728999995394
4,0,,2026-07-19T17:26:51.112089,83905,10213,3054,10213,1243,10213,24,10213,26,18766,7,1.0270571000000928
4,0,,2026-07-19T17:26:52.139298,83869,10071,3021,10071,1193,10071,27,10071,24,18720,10,1.0269123000034597
4,0,,2026-07-19T17:26:53.166562,83446,10064,2948,10064,1215,10064,24,10064,23,18930,4,1.0269421999983024
4,0,,2026-07-19T17:26:54.194253,83821,10210,3040,10210,1238,10210,23,10211,31,18725,7,1.0275179000018397
4,0,,2026-07-19T17:26:55.222681,83501,10131,2963,10131,1193,10131,22,10130,22,18707,5,1.0281592999963323
4,0,,2026-07-19T17:26:56.251995,83503,10113,3004,10113,1222,10113,24,10113,25,18839,8,1.0288724999991246
4,0,,2026-07-19T17:26:57.280542,84670,10057,3012,10057,1212,10057,16,10057,29,18887,10,1.0281369000003906
4,0,,2026-07-19T17:26:58.310126,83864,10135,3020,10135,1203,10135,17,10135,29,18800,2,1.02924350000103
4,0,,2026-07-19T17:26:59.338337,84170,10049,3048,10049,1217,10049,25,10049,15,18960,8,1.027841700008139
4,0,,2026-07-19T17:27:00.366302,83846,10149,2964,10149,1274,10149,19,10149,24,18548,11,1.0275339999934658
4,0,,2026-07-19T17:27:01.395317,83537,10001,2987,10001,1185,10001,26,10001,19,18806,4,1.0286890000134008
4,0,,2026-07-19T17:27:02.423809,83628,10291,3017,10291,1197,10291,16,10291,31,18602,3,1.0280589000030886
4,0,,2026-07-19T17:27:03.452096,83743,10089,3024,10089,1234,10089,19,10089,32,18731,6,1.0278935999958776
4,0,,2026-07-19T17:27:04.481377,83207,10042,2987,10042,1183,10042,24,10042,22,18570,7,1.0288807999895653
4,0,,2026-07-19T17:27:05.509525,83720,10153,2966,10153,1238,10153,19,10153,29,18686,7,1.0277513999899384
4,0,,2026-07-19T17:27:06.536339,83139,10067,3012,10067,1190,10067,24,10067,27,18579,4,1.0264361000008648
4,0,,2026-07-19T17:27:07.565505,83751,10127,3059,10127,1169,10127,27,10127,23,18684,6,1.02884479999193
4,0,,2026-07-19T17:27:08.595009,84107,10336,3097,10336,1219,10336,25,10336,21,18690,7,1.0290016999933869
4,0,,2026-07-19T17:27:09.622512,84315,10143,2949,10143,1219,10143,20,10143,20,18541,10,1.0273116999887861
4,0,,2026-07-19T17:27:10.650385,83850,10138,3000,10138,1198,10138,14,10138,21,18848,8,1.0275929999916116
4,0,,2026-07-19T17:27:11.679304,83536,10019,3000,10019,1209,10019,30,10019,26,18425,9,1.0282135000015842
4,0,,2026-07-19T17:27:12.708078,83885,10148,3049,10148,1208,10148,27,10148,21,18966,7,1.0284099000127753
4,0,,2026-07-19T17:27:13.736852,84167,10170,3022,10170,1237,10170,20,10170,28,18670,3,1.0283828000101494
4,0,,2026-07-19T17:27:14.765524,84363,10045,2947,10045,1195,10045,24,10045,19,18668,6,1.0283109000010882
4,0,,2026-07-19T17:27:15.793037,83755,10206,3050,10206,1256,10206,25,10206,13,18575,3,1.0271872000012081
4,0,,2026-07-19T17:27:16.821641,83241,10195,3044,10195,1201,10195,19,10195,25,18916,3,1.0283518999931403
4,0,,2026-07-19T17:27:17.850395,84151,10152,2990,10152,1245,10152,26,10152,19,18555,6,1.0283488999994006
4,0,,2026-07-19T17:27:18.876828,83808,10149,3106,10149,1152,10149,25,10149,29,18670,9,1.026047599996673
4,0,,2026-07-19T17:27:19.904870,83591,10312,3059,10312,1261,10312,15,10312,32,18523,8,1.0278859000100056
4,0,,2026-07-19T17:27:20.933534,83582,10194,3095,10194,1254,10194,22,10194,29,18777,10,1.0282514999998966
4,0,,2026-07-19T17:27:21.961628,83989,10017,3027,10017,1174,10017,27,10017,25,18664,2,1.0277455000032205
4,0,,2026-07-19T17:27:22.990378,83991,10135,3040,10135,1251,10135,27,10135,25,18576,2,1.028389299986884
4,0,,2026-07-19T17:27:24.018715,84023,10101,2936,10101,1156,10101,24,10101,16,18797,9,1.0279215000045951
4,0,,2026-07-19T17:27:25.047511,84464,10241,3048,10241,1234,10241,28,10241,15,18750,7,1.0283931000012672
4,0,,2026-07-19T17:27:26.075612,83779,10195,3079,10195,1201,10195,12,10195,19,18556,2,1.0277807999955257
4,0,,2026-07-19T17:27:27.104381,83487,10117,2996,10117,1211,10117,21,10117,22,18801,6,1.0283431999996537
4,0,,2026-07-19T17:27:28.133243,84417,10201,3035,10201,1237,10201,20,10201,27,18624,6,1.028428299992811
4,0,,2026-07-19T17:27:29.161685,84107,10100,3086,10100,1180,10100,24,10100,17,18739,9,1.028024600003846
4,0,,2026-07-19T17:27:30.190178,83858,10038,2989,10038,1241,10038,25,10038,18,18907,8,1.028028999993694
4,0,,2026-07-19T17:27:31.219531,83538,10060,2940,10060,1224,10060,19,10060,21,18618,3,1.028969099992537
4,0,,2026-07-19T17:27:32.248449,83872,9991,2973,9991,1253,9991,21,9991,26,18421,8,1.0284791000012774
4,0,,2026-07-19T17:27:33.274759,83796,10144,3011,10144,1229,10144,26,10144,31,18740,7,1.0260488999920199
4,0,,2026-07-19T17:27:34.302203,83872,10039,3102,10039,1245,10039,21,10039,19,18628,7,1.0272205999935977
4,0,,2026-07-19T17:27:35.329890,83673,10131,3000,10131,1223,10131,23,10131,23,18682,4,1.0274843999941368
4,0,,2026-07-19T17:27:36.356779,83726,9988,3071,9988,1178,9988,12,9988,15,18941,3,1.0265456999914022
4,0,,2026-07-19T17:27:37.385104,83810,10147,2933,10147,1268,10147,22,10147,33,18710,2,1.0280109000013908
4,0,,2026-07-19T17:27:38.413632,83652,10235,3067,10235,1270,10235,18,10235,16,18810,5,1.0281644999922719
4,0,,2026-07-19T17:27:39.442875,83804,10181,2965,10181,1295,10181,21,10181,27,18648,3,1.028808899995056
4,0,,2026-07-19T17:27:40.470755,84253,10176,3008,10176,1225,10176,24,10176,13,18697,5,1.0275657000020146
4,0,,2026-07-19T17:27:41.499410,83673,10071,2978,10071,1214,10071,22,10071,31,18794,4,1.028294100004132
4,0,,2026-07-19T17:27:42.528042,83669,10129,2975,10129,1237,10129,19,10129,25,18532,4,1.0282837999984622
4,0,,2026-07-19T17:27:43.555549,84017,10097,3056,10097,1206,10097,25,10097,21,18817,9,1.0271639999991748
4,0,,2026-07-19T17:27:44.584071,83779,9960,3044,9960,1204,9960,13,9960,24,18781,5,1.028242999993381
4,0,,2026-07-19T17:27:45.613281,84496,10318,3109,10318,1224,10318,14,10318,21,18847,4,1.0287785999971675
4,0,,2026-07-19T17:27:46.641120,83522,10078,3041,10078,1216,10078,22,10078,18,18774,8,1.0274627000035252
4,0,,2026-07-19T17:27:47.669428,83400,10136,3049,10136,1241,10136,22,10136,9,18659,3,1.0279656999919098
4,0,,2026-07-19T17:27:48.698543,84201,10135,3005,10135,1218,10135,23,10135,26,18683,5,1.0287343000090914
4,0,,2026-07-19T17:27:49.726631,83679,10210,3099,10210,1232,10210,21,10210,24,18918,6,1.0276171000004979
4,0,,2026-07-19T17:27:50.755314,83765,10316,3033,10316,1240,10316,24,10316,21,18767,5,1.0283636000094702
4,0,,2026-07-19T17:27:51.783297,84227,10282,3003,10282,1246,10282,22,10282,20,18628,9,1.0276103999931365
4,0,,2026-07-19T17:27:52.812005,83760,10150,3077,10150,1189,10150,22,10150,33,18600,6,1.028428299992811
4,0,,2026-07-19T17:27:53.840744,83765,10176,3010,10176,1165,10176,20,10176,20,18906,5,1.0284533999947598
4,0,,2026-07-19T17:27:54.869678,83744,10162,3076,10162,1190,10162,22,10162,22,18566,3,1.0286492000013823
4,0,,2026-07-19T17:27:55.898007,83950,10254,3022,10254,1219,10254,25,10254,25,18930,6,1.027962899999693
4,0,,2026-07-19T17:27:56.927800,84165,10098,2970,10098,1256,10098,20,10098,28,18691,4,1.0293969999911496
4,0,,2026-07-19T17:27:57.957053,83895,10137,3026,10137,1256,10137,17,10137,26,18713,6,1.028871699993033
4,0,,2026-07-19T17:27:58.985485,83799,9968,3103,9968,1160,9968,23,9968,23,18862,7,1.0280280000006314
4,0,,2026-07-19T17:28:00.014018,83681,10067,2992,10067,1184,10067,23,10067,29,18616,2,1.0281391000025906
4,0,,2026-07-19T17:28:01.042438,83624,9978,2922,9978,1274,9978,19,9978,20,18456,8,1.0281963000015821
4,0,,2026-07-19T17:28:02.071215,83832,10151,3029,10151,1244,10151,17,10151,27,18509,7,1.0284310999995796
4,0,,2026-07-19T17:28:03.099765,84045,10170,3075,10170,1192,10170,20,10170,34,18999,8,1.028218100007507
4,0,,2026-07-19T17:28:04.128952,84427,10082,3034,10082,1170,10083,18,10082,14,18562,6,1.0288000000000466
4,0,,2026-07-19T17:28:05.156651,83584,10311,3067,10311,1274,10311,23,10311,23,18752,7,1.0272709999990184
4,0,,2026-07-19T17:28:06.184736,83842,10126,3057,10126,1173,10126,18,10126,22,18669,3,1.0277426999964518
4,0,,2026-07-19T17:28:07.213486,84239,10097,3074,10097,1213,10097,19,10097,30,18642,5,1.028288599991356
4,0,,2026-07-19T17:28:08.241802,83735,10035,3011,10035,1238,10035,30,10035,18,18712,8,1.0279732999915723
4,0,,2026-07-19T17:28:09.270804,84044,10102,2998,10102,1275,10102,21,10102,18,18788,7,1.0286081000085687
4,0,,2026-07-19T17:28:10.299678,83935,10049,3018,10049,1202,10049,26,10049,19,18858,11,1.028458299988415
4,0,,2026-07-19T17:28:11.327911,83854,10264,3011,10264,1261,10264,21,10264,24,18778,7,1.0278160000016214
4,0,,2026-07-19T17:28:12.355340,83501,9979,2996,9979,1219,9979,20,9979,22,18826,6,1.0272216000012122
4,0,,2026-07-19T17:28:13.383467,83877,10064,3048,10064,1220,10064,26,10064,30,18818,11,1.027829099999508
4,0,,2026-07-19T17:28:14.412110,83634,10211,3068,10211,1155,10211,22,10211,24,18618,6,1.0282571999996435
4,0,,2026-07-19T17:28:15.440947,83593,10012,2985,10012,1216,10012,21,10012,34,18686,5,1.0284052999923006
4,0,,2026-07-19T17:28:16.468673,83529,10149,3022,10149,1179,10149,31,10149,22,18581,6,1.0274206999893067
4,0,,2026-07-19T17:28:17.496647,83864,10192,3051,10192,1204,10192,17,10192,28,18375,8,1.0276140999922063
4,0,,2026-07-19T17:28:18.525026,84259,10109,3101,10109,1199,10109,20,10109,19,18555,5,1.028138099994976
4,0,,2026-07-19T17:28:19.553824,84123,10185,3064,10185,1207,10185,20,10185,19,18831,5,1.0284401000099024
4,0,,2026-07-19T17:28:20.581116,83715,10127,3108,10127,1221,10127,25,10127,25,18596,6,1.026909499996691
4,0,,2026-07-19T17:28:21.607777,83403,9936,2990,9936,1178,9936,27,9936,20,18560,6,1.0264060000044992
4,0,,2026-07-19T17:28:22.636583,84154,10011,3037,10011,1196,10011,26,10011,21,18936,4,1.0284762999945087
4,0,,2026-07-19T17:28:23.665838,84169,10129,2959,10129,1215,10129,22,10129,24,18672,3,1.028798800005461
4,0,,2026-07-19T17:28:24.694847,83831,10149,2996,10149,1223,10149,19,10149,26,18653,4,1.0285412999946857
4,0,,2026-07-19T17:28:25.723217,83572,10146,3108,10146,1244,10146,27,10146,21,18723,5,1.0280930000008084
4,0,,2026-07-19T17:28:26.751897,83608,10223,3082,10224,1239,10224,20,10224,23,18516,11,1.0283276999980444
4,0,,2026-07-19T17:28:27.780904,84001,10216,3040,10215,1230,10215,29,10215,35,18466,5,1.0287153000099352
4,0,,2026-07-19T17:28:28.809139,83615,10098,3038,10098,1185,10098,15,10098,21,18678,3,1.0278103000018746
4,0,,2026-07-19T17:28:29.837049,84068,10226,3053,10225,1222,10225,20,10225,36,18714,15,1.0275544000032824
4,0,,2026-07-19T17:28:30.864664,83625,10036,3031,10036,1142,10036,19,10036,24,18978,6,1.027251300009084
4,0,,2026-07-19T17:28:31.893988,83477,10380,3101,10380,1360,10380,21,10380,16,18737,7,1.029011199992965
4,0,,2026-07-19T17:28:32.922728,84217,10021,3015,10021,1190,10021,17,10021,30,18744,7,1.0283755999989808
4,0,,2026-07-19T17:28:33.951297,83854,10173,3061,10173,1250,10173,28,10173,25,18788,7,1.0281763999955729
4,0,,2026-07-19T17:28:34.980747,84204,10199,3133,10199,1215,10199,14,10199,28,18702,3,1.0290147000050638
4,0,,2026-07-19T17:28:36.009857,84242,10125,3000,10125,1173,10125,23,10125,24,18772,5,1.0287524000013946
4,0,,2026-07-19T17:28:37.038793,83825,10103,2986,10103,1252,10103,22,10103,18,18791,4,1.028581499995198
4,0,,2026-07-19T17:28:38.068003,83598,10133,3023,10133,1270,10133,25,10133,28,18625,5,1.028772800011211
4,0,,2026-07-19T17:28:39.096293,84448,10308,3075,10308,1264,10308,20,10308,27,18534,8,1.0278877999953693
4,0,,2026-07-19T17:28:40.125510,84012,10084,3029,10084,1211,10084,15,10084,22,18506,7,1.0289087999990443
4,0,,2026-07-19T17:28:41.154807,83580,10096,2972,10096,1250,10096,19,10096,19,18778,6,1.0289129000011599
4,0,,2026-07-19T17:28:42.183348,83801,10337,3115,10337,1263,10337,23,10337,24,18833,7,1.0281549000064842
4,0,,2026-07-19T17:28:43.211669,83198,10157,3034,10157,1165,10157,19,10157,24,18801,6,1.0279807000042638
4,0,,2026-07-19T17:28:44.239749,84231,10370,3200,10370,1265,10370,21,10370,31,18821,8,1.027800500000012
4,0,,2026-07-19T17:28:45.267655,84344,10193,3036,10193,1266,10193,23,10193,28,18784,8,1.0275669999973616
4,0,,2026-07-19T17:28:46.296117,83368,10142,2979,10142,1295,10142,25,10142,21,18606,9,1.0280881000071531
4,0,,2026-07-19T17:28:47.325060,84140,10127,2982,10127,1253,10127,17,10127,24,18943,1,1.0285105000075419
4,0,,2026-07-19T17:28:48.353828,84178,10219,2974,10219,1237,10219,16,10219,27,18740,8,1.0283395999867935
4,0,,2026-07-19T17:28:49.381382,84401,10176,3031,10176,1240,10176,14,10176,27,18735,2,1.027119299993501
4,0,,2026-07-19T17:28:50.410220,84099,10069,3028,10069,1185,10069,19,10069,25,18658,6,1.0284836999926483
4,0,,2026-07-19T17:28:51.438277,83321,10101,3067,10101,1255,10101,28,10101,35,18647,5,1.0277193999936571
4,0,,2026-07-19T17:28:52.465736,83965,10240,3056,10240,1256,10240,21,10240,25,18734,8,1.0271191999927396
4,0,,2026-07-19T17:28:53.494633,83947,10121,2984,10121,1259,10121,20,10121,19,18595,4,1.0285087000083877
4,0,,2026-07-19T17:28:54.522202,84059,10078,3105,10078,1185,10078,20,10078,17,18603,7,1.0272002999990946
4,0,,2026-07-19T17:28:55.550204,83827,10001,3019,10001,1206,10001,28,10001,20,18764,9,1.0277764000056777
4,0,,2026-07-19T17:28:56.576641,83592,10067,2985,10067,1241,10067,22,10068,16,18711,6,1.0260700000071665
4,0,,2026-07-19T17:28:57.604746,83741,10114,3061,10114,1220,10114,19,10113,25,18762,4,1.0278381000098307
4,0,,2026-07-19T17:28:58.633016,84046,10102,2963,10102,1182,10102,18,10102,26,18628,6,1.0278522000007797
4,0,,2026-07-19T17:28:59.660559,84077,10124,3023,10124,1272,10124,26,10124,24,18564,4,1.0272096000117017
4,0,,2026-07-19T17:29:00.688192,84140,10160,3094,10160,1217,10160,16,10160,23,18656,6,1.0273853999970015
4,0,,2026-07-19T17:29:01.716020,83498,10144,3018,10144,1309,10144,29,10144,24,18807,4,1.0275588999938918
4,0,,2026-07-19T17:29:02.745344,83618,10028,2983,10028,1161,10028,21,10028,23,18585,7,1.0289454000012483
4,0,,2026-07-19T17:29:03.773177,83620,10229,3056,10229,1256,10229,23,10229,18,18360,3,1.0274670999933733
4,0,,2026-07-19T17:29:04.801111,84125,10129,3110,10129,1202,10129,21,10129,33,18664,6,1.0276407999917865
4,0,,2026-07-19T17:29:05.829503,84068,10097,3050,10097,1205,10097,26,10097,32,18740,6,1.0280061999947065
4,0,,2026-07-19T17:29:06.857623,83421,10050,3002,10050,1172,10050,17,10050,22,18931,7,1.0277538999944227
4,0,,2026-07-19T17:29:07.886435,83578,10149,3018,10149,1247,10149,15,10149,25,18696,7,1.028487799994764
4,0,,2026-07-19T17:29:08.914856,83957,10098,3103,10098,1242,10098,22,10098,8,18938,4,1.027986699991743
4,0,,2026-07-19T17:29:09.943312,83851,10220,3112,10220,1293,10220,21,10220,21,18946,6,1.0280365999933565
4,0,,2026-07-19T17:29:10.971212,83615,9891,2961,9891,1198,9891,16,9891,23,18733,4,1.0275861999980407
4,0,,2026-07-19T17:29:11.999631,84150,10256,3054,10256,1220,10256,23,10256,21,18693,8,1.0280702999880305
4,0,,2026-07-19T17:29:13.028203,83156,10053,3019,10053,1210,10053,20,10053,21,18737,4,1.028194699989399
4,0,,2026-07-19T17:29:14.057710,83876,10144,3070,10144,1196,10144,18,10144,26,18748,8,1.029131100003724
4,0,,2026-07-19T17:29:15.085289,83488,10347,3186,10347,1202,10347,21,10347,33,18450,4,1.0271273999969708
4,0,,2026-07-19T17:29:16.112795,83628,10081,3048,10081,1213,10081,13,10081,29,18820,6,1.0271947000001092
4,0,,2026-07-19T17:29:17.140249,83277,10032,2984,10032,1225,10032,23,10032,22,18771,5,1.027154999988852
4,0,,2026-07-19T17:29:18.168993,83490,10224,3013,10224,1210,10224,20,10224,22,18776,6,1.0283456000033766
4,0,,2026-07-19T17:29:19.197322,84092,10095,3035,10095,1177,10095,25,10095,16,18847,3,1.0279590999998618
4,0,,2026-07-19T17:29:20.224308,83854,10047,2989,10047,1257,10047,21,10047,24,19022,10,1.02638680000382
4,0,,2026-07-19T17:29:21.251635,83541,10090,3057,10090,1225,10090,25,10090,29,18875,6,1.0270730000047479
4,0,,2026-07-19T17:29:22.280794,83779,10196,3014,10196,1262,10196,30,10196,28,18585,7,1.028804699992179
4,0,,2026-07-19T17:29:23.309389,84202,10107,2928,10107,1222,10107,22,10107,33,18689,6,1.0281470000045374
4,0,,2026-07-19T17:29:24.337096,83818,10113,3042,10113,1171,10113,17,10113,33,18867,9,1.0273248000012245
4,0,,2026-07-19T17:29:25.364306,84182,10110,3090,10110,1252,10110,25,10110,19,18650,3,1.0268864999961806
4,0,,2026-07-19T17:29:26.391911,84070,10206,3041,10206,1273,10206,18,10206,23,18459,1,1.0273773999942932
4,0,,2026-07-19T17:29:27.418906,83817,10169,3038,10169,1236,10169,18,10169,23,18556,4,1.0266732000018237
4,0,,2026-07-19T17:29:28.446803,83650,10032,2952,10032,1237,10032,26,10032,16,18649,8,1.0276410999940708
4,0,,2026-07-19T17:29:29.475163,83710,10072,2982,10072,1181,10072,30,10072,22,18481,9,1.0280004999949597
4,0,,2026-07-19T17:29:30.502099,84306,10205,3126,10205,1253,10205,16,10205,30,18769,6,1.0266141000029165
4,0,,2026-07-19T17:29:31.527803,83525,9989,3024,9989,1210,9989,23,9989,24,18822,7,1.0254642000072636
