N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch7,coinc_ch7,int_time
4,0,,2026-07-29T20:45:50.869981,108269,4643,1388,4644,904,4644,267,4644,38,9263,0,1.028818200022215
4,0,,2026-07-29T20:45:51.898592,108321,4582,1391,4581,931,4581,271,4581,29,9104,2,1.0280950000160374
4,0,,2026-07-29T20:45:52.927601,108293,4590,1448,4590,847,4590,270,4590,34,9210,0,1.0286121999961324
4,0,,2026-07-29T20:45:53.957219,108105,4730,1381,4730,897,4730,308,4730,32,9050,4,1.0291861000005156
4,0,,2026-07-29T20:45:54.986058,107968,4663,1458,4663,877,4663,285,4663,42,9246,2,1.0284510999917984
4,0,,2026-07-29T20:45:56.016520,107903,4504,1355,4504,910,4504,286,4504,31,8997,0,1.0300885000033304
4,0,,2026-07-29T20:45:57.047648,107779,4552,1385,4552,886,4552,282,4552,40,9096,1,1.0307302000001073
4,0,,2026-07-29T20:45:58.077104,108688,4659,1380,4659,973,4659,269,4659,36,9095,1,1.0290138999989722
4,0,,2026-07-29T20:45:59.105116,108167,4528,1382,4528,866,4528,265,4528,29,8870,1,1.0278460000117775
4,0,,2026-07-29T20:46:00.132212,108436,4615,1371,4615,907,4615,276,4615,40,9167,2,1.026936400012346
4,0,,2026-07-29T20:46:01.160190,107834,4608,1360,4608,902,4608,301,4608,42,8923,1,1.0277926000126172
4,0,,2026-07-29T20:46:02.191637,108444,4535,1377,4535,880,4535,266,4535,33,9160,0,1.0311983000137843
4,0,,2026-07-29T20:46:03.223808,108603,4664,1419,4664,947,4664,292,4664,22,9123,2,1.0317580999981146
4,0,,2026-07-29T20:46:04.252838,108268,4707,1408,4707,990,4707,253,4707,40,9008,2,1.0284943000006024
4,0,,2026-07-29T20:46:05.282472,108194,4725,1407,4725,976,4725,261,4725,44,9054,1,1.0291963999916334
4,0,,2026-07-29T20:46:06.312077,108473,4577,1343,4577,908,4577,256,4577,36,9161,0,1.0290677000011783
4,0,,2026-07-29T20:46:07.343014,108385,4594,1386,4594,919,4594,266,4594,25,8906,4,1.0305617000267375
4,0,,2026-07-29T20:46:08.373698,108509,4489,1345,4489,878,4489,275,4489,28,8841,2,1.0303597999736667
4,0,,2026-07-29T20:46:09.404193,109217,4559,1304,4559,956,4559,255,4559,39,9149,2,1.0300066999916453
4,0,,2026-07-29T20:46:10.436058,108314,4691,1386,4691,956,4691,287,4691,35,9222,4,1.0314115000073798
4,0,,2026-07-29T20:46:11.463893,108682,4590,1363,4590,905,4590,300,4590,35,9085,2,1.0274688999925274
4,0,,2026-07-29T20:46:12.492239,108437,4607,1410,4607,903,4607,273,4607,42,9124,1,1.0281227999948896
4,0,,2026-07-29T20:46:13.519592,108385,4707,1441,4707,887,4707,261,4707,42,9089,2,1.0270010000094771
4,0,,2026-07-29T20:46:14.548467,108224,4696,1452,4696,883,4696,296,4696,41,9117,1,1.028539400023874
4,0,,2026-07-29T20:46:15.577289,108256,4616,1369,4616,918,4616,282,4616,46,9112,1,1.0284924000152387
4,0,,2026-07-29T20:46:16.606615,108167,4758,1450,4758,924,4758,295,4758,33,8917,0,1.0289879000047222
4,0,,2026-07-29T20:46:17.635032,108659,4655,1401,4655,923,4655,258,4655,41,9250,1,1.0279622999951243
4,0,,2026-07-29T20:46:18.664971,108621,4641,1382,4641,910,4641,295,4641,40,8968,1,1.0295958999777213
4,0,,2026-07-29T20:46:19.692750,108347,4475,1402,4475,880,4475,261,4475,46,9047,1,1.0274144999857526
4,0,,2026-07-29T20:46:20.721130,108453,4656,1400,4656,979,4656,266,4656,29,9057,1,1.0279996000172105
4,0,,2026-07-29T20:46:21.749491,107909,4570,1425,4570,901,4570,293,4570,39,9041,1,1.0279326000018045
4,0,,2026-07-29T20:46:22.777633,108604,4695,1424,4695,930,4695,258,4695,42,9052,2,1.0277571000042371
4,0,,2026-07-29T20:46:23.805722,107685,4591,1391,4591,877,4591,320,4591,31,9228,3,1.0277890999859665
4,0,,2026-07-29T20:46:24.834140,108444,4726,1423,4726,927,4726,276,4726,55,9085,0,1.0279940000036731
4,0,,2026-07-29T20:46:25.864226,108265,4721,1395,4721,956,4721,298,4721,30,9128,2,1.0297177000029478
4,0,,2026-07-29T20:46:26.892704,108866,4540,1373,4540,894,4540,260,4540,32,9072,2,1.0280028999841306
4,0,,2026-07-29T20:46:27.922019,107963,4710,1423,4710,932,4710,295,4710,32,9139,1,1.0289877000031993
4,0,,2026-07-29T20:46:28.950725,108108,4710,1414,4710,957,4710,267,4711,43,9037,1,1.0282599000202026
4,0,,2026-07-29T20:46:29.980173,108522,4570,1397,4570,910,4570,300,4569,47,9158,1,1.0290753000008408
4,0,,2026-07-29T20:46:31.010191,108528,4566,1384,4566,922,4566,247,4566,34,9202,1,1.0294072999968193
4,0,,2026-07-29T20:46:32.039596,108017,4641,1370,4641,890,4641,285,4641,38,9083,2,1.028827000001911
4,0,,2026-07-29T20:46:33.067911,108018,4628,1446,4628,962,4628,241,4628,34,9054,2,1.0278493999794591
4,0,,2026-07-29T20:46:34.097510,107749,4732,1447,4732,935,4732,283,4732,35,9109,2,1.029332300007809
4,0,,2026-07-29T20:46:35.125942,108323,4643,1397,4643,912,4643,276,4643,34,9211,2,1.0279767999891192
4,0,,2026-07-29T20:46:36.153137,107572,4600,1425,4600,893,4600,257,4600,33,8968,0,1.0269061000144575
4,0,,2026-07-29T20:46:37.181763,107663,4638,1414,4638,930,4638,293,4638,30,9001,1,1.0283095000195317
4,0,,2026-07-29T20:46:38.211407,108358,4599,1413,4599,882,4599,292,4599,32,9148,2,1.0292338999861386
4,0,,2026-07-29T20:46:39.240982,108557,4747,1407,4747,958,4747,292,4747,37,9187,0,1.0291030000080355
4,0,,2026-07-29T20:46:40.270252,108095,4551,1398,4551,913,4551,269,4551,44,8986,0,1.0289028999977745
4,0,,2026-07-29T20:46:41.300263,108128,4678,1421,4678,945,4678,269,4678,39,9177,2,1.0294422000006307
4,0,,2026-07-29T20:46:42.331081,108297,4656,1391,4656,874,4656,308,4656,47,9121,2,1.0304579000221565
4,0,,2026-07-29T20:46:43.360286,108099,4567,1427,4567,887,4567,271,4567,35,9220,2,1.0288243999821134
4,0,,2026-07-29T20:46:44.389377,108039,4635,1415,4635,931,4635,276,4635,27,9174,1,1.0286904999811668
4,0,,2026-07-29T20:46:45.418172,108078,4534,1391,4534,878,4534,269,4534,40,9030,2,1.0284126000187825
4,0,,2026-07-29T20:46:46.445887,108221,4644,1423,4644,931,4644,274,4644,48,9058,3,1.027343000023393
4,0,,2026-07-29T20:46:47.474893,107879,4631,1394,4631,882,4631,288,4631,51,9102,1,1.028623999998672
4,0,,2026-07-29T20:46:48.504859,108246,4694,1399,4694,940,4694,275,4694,39,9197,3,1.029572699975688
4,0,,2026-07-29T20:46:49.533275,108189,4756,1434,4756,1037,4756,264,4756,45,8985,2,1.0279045999923255
4,0,,2026-07-29T20:46:50.562917,108487,4642,1367,4642,903,4642,306,4642,39,9170,1,1.0292779000010341
4,0,,2026-07-29T20:46:51.592663,108087,4519,1367,4519,919,4519,305,4519,33,8995,6,1.0292899000050966
4,0,,2026-07-29T20:46:52.622697,108385,4634,1427,4634,928,4634,277,4634,35,9120,1,1.0295829999959096
4,0,,2026-07-29T20:46:53.648904,108538,4478,1339,4478,916,4478,298,4478,29,9108,1,1.0257562000188045
4,0,,2026-07-29T20:46:54.677258,108391,4798,1433,4798,965,4798,295,4798,27,9125,3,1.0280862000072375
4,1,,2026-07-29T20:47:09.934593,108206,6333,2996,6333,849,6333,151,6333,7,8879,0,1.0285651999874972
4,1,,2026-07-29T20:47:10.965208,108625,6432,3087,6432,891,6432,137,6432,13,8987,2,1.0302112000063062
4,1,,2026-07-29T20:47:11.992765,107925,6428,2967,6428,916,6428,158,6428,9,9123,1,1.0271882000088226
4,1,,2026-07-29T20:47:13.021392,107925,6349,3013,6349,894,6349,149,6349,9,8989,1,1.0284386000130326
4,1,,2026-07-29T20:47:14.049217,108292,6465,3084,6465,903,6465,144,6465,12,9078,2,1.0273154000169598
4,1,,2026-07-29T20:47:15.079137,108078,6429,3066,6429,907,6429,172,6430,14,9084,1,1.0295395000139251
4,1,,2026-07-29T20:47:16.108604,108258,6496,3096,6496,904,6496,162,6495,12,9105,4,1.028963200020371
4,1,,2026-07-29T20:47:17.138061,108529,6407,3040,6407,933,6407,130,6407,15,9217,8,1.0291090999962762
4,1,,2026-07-29T20:47:18.166104,108588,6536,3095,6536,892,6536,156,6536,10,9082,3,1.0276376999972854
4,1,,2026-07-29T20:47:19.193899,108508,6406,2978,6406,956,6406,157,6406,15,9221,2,1.0274289999797475
4,1,,2026-07-29T20:47:20.222993,108108,6434,2993,6434,883,6434,122,6434,6,9103,1,1.0286447000107728
4,1,,2026-07-29T20:47:21.252098,108331,6279,2939,6279,891,6279,147,6279,7,9200,0,1.028742800001055
4,1,,2026-07-29T20:47:22.282006,107985,6276,2923,6276,846,6276,166,6276,8,8987,0,1.0294888000062201
4,1,,2026-07-29T20:47:23.312088,107895,6409,3077,6409,842,6409,148,6409,15,9018,2,1.0295481999928597
4,1,,2026-07-29T20:47:24.341016,108618,6340,3065,6340,836,6340,137,6340,16,9116,1,1.028514300007373
4,1,,2026-07-29T20:47:25.369850,108100,6458,3036,6458,932,6458,151,6458,7,9054,0,1.0285436999984086
4,1,,2026-07-29T20:47:26.398599,108054,6560,3067,6560,923,6560,161,6560,6,9177,3,1.0283839000039734
4,1,,2026-07-29T20:47:27.427064,108065,6478,3129,6478,882,6478,137,6478,11,8915,0,1.0279887999931816
4,1,,2026-07-29T20:47:28.457495,108288,6507,3065,6507,902,6507,142,6507,10,9216,1,1.0300744000123814
4,1,,2026-07-29T20:47:29.487222,108057,6453,2994,6453,919,6453,156,6453,12,8997,0,1.029460099991411
4,1,,2026-07-29T20:47:30.516921,108770,6517,3163,6517,885,6517,141,6517,6,8894,1,1.0294035999977496
4,1,,2026-07-29T20:47:31.546612,108382,6434,3055,6434,916,6434,150,6434,8,9123,2,1.029255400004331
4,1,,2026-07-29T20:47:32.576047,108135,6286,2993,6286,880,6286,146,6286,6,9062,0,1.0290765000099782
4,1,,2026-07-29T20:47:33.604590,108575,6456,3075,6456,879,6456,160,6456,8,8991,2,1.0280988000158686
4,1,,2026-07-29T20:47:34.632538,108834,6334,2946,6334,915,6334,153,6334,17,9052,1,1.0275172000110615
4,1,,2026-07-29T20:47:35.660887,108421,6443,3048,6443,876,6443,154,6443,14,8969,2,1.028017499978887
4,1,,2026-07-29T20:47:36.688716,107500,6296,2965,6296,870,6296,137,6296,13,9125,0,1.0274508000002243
4,1,,2026-07-29T20:47:37.718085,107953,6417,3045,6417,890,6417,152,6417,11,9210,3,1.029016300017247
4,1,,2026-07-29T20:47:38.747459,108363,6279,2988,6279,880,6279,134,6279,7,9201,2,1.0289505000109784
4,1,,2026-07-29T20:47:39.776911,108555,6401,3061,6401,941,6401,153,6401,10,8957,0,1.028922400000738
4,1,,2026-07-29T20:47:40.805589,108492,6350,3036,6350,869,6350,127,6350,6,8979,3,1.0282170999853406
4,1,,2026-07-29T20:47:41.834299,108743,6394,2987,6394,931,6394,123,6394,16,9078,1,1.0283769000088796
4,1,,2026-07-29T20:47:42.861125,108133,6374,3023,6374,903,6374,148,6374,8,9074,1,1.026493900018977
4,1,,2026-07-29T20:47:43.889386,108309,6613,3177,6613,898,6613,170,6613,10,9208,3,1.027888399985386
4,1,,2026-07-29T20:47:44.917379,107747,6320,3093,6320,825,6320,123,6320,7,9038,4,1.027616700012004
4,1,,2026-07-29T20:47:45.945571,109135,6475,3096,6475,895,6475,141,6475,8,9048,0,1.028012900002068
4,1,,2026-07-29T20:47:46.973785,107878,6415,3099,6415,889,6415,140,6415,5,9203,1,1.0278490000055172
4,1,,2026-07-29T20:47:48.002472,108017,6273,3056,6273,831,6273,139,6273,9,9028,0,1.0283603999996558
4,1,,2026-07-29T20:47:49.030392,108345,6461,3124,6461,910,6461,144,6461,11,9140,0,1.0275452999921981
4,1,,2026-07-29T20:47:50.060011,107862,6450,3078,6450,923,6450,150,6450,9,8984,1,1.0292611000186298
4,1,,2026-07-29T20:47:51.089203,107533,6368,3032,6368,884,6368,145,6368,6,8869,1,1.028688599995803
4,1,,2026-07-29T20:47:52.118855,108799,6415,3024,6415,906,6415,134,6415,15,8993,3,1.0293158999993466
4,1,,2026-07-29T20:47:53.148114,108373,6362,3060,6362,878,6362,121,6362,7,9020,1,1.0287962000002153
4,1,,2026-07-29T20:47:54.174773,108648,6512,3081,6512,886,6512,142,6512,10,9080,1,1.0262568000180181
4,1,,2026-07-29T20:47:55.203400,108405,6342,3063,6342,889,6342,136,6342,9,8896,0,1.0283748999936506
4,1,,2026-07-29T20:47:56.231800,108120,6540,3092,6540,899,6540,153,6540,8,9088,1,1.0280598999815993
4,1,,2026-07-29T20:47:57.260633,108658,6389,3068,6389,886,6389,133,6389,10,8950,0,1.0284306000103243
4,1,,2026-07-29T20:47:58.289423,108185,6402,3056,6402,888,6402,126,6402,11,9169,0,1.028456100000767
4,1,,2026-07-29T20:47:59.318814,108054,6321,3025,6321,900,6321,144,6321,9,9119,0,1.0289998000080232
4,1,,2026-07-29T20:48:00.348647,108409,6248,2938,6248,883,6248,151,6248,12,9170,3,1.02938669998548
4,1,,2026-07-29T20:48:01.378796,108200,6340,2979,6340,922,6340,161,6340,16,8809,2,1.02966309999465
4,1,,2026-07-29T20:48:02.407516,108567,6434,3081,6434,910,6434,144,6434,8,8847,2,1.0283804000064265
4,1,,2026-07-29T20:48:03.437425,108826,6335,2975,6335,888,6335,143,6335,8,8960,0,1.029661100008525
4,1,,2026-07-29T20:48:04.466757,108666,6396,3077,6396,896,6396,161,6396,11,8852,2,1.0289003000070807
4,1,,2026-07-29T20:48:05.496365,107914,6302,3007,6302,857,6302,129,6302,9,9080,1,1.0291337000089698
4,1,,2026-07-29T20:48:06.526918,108733,6423,3016,6423,898,6423,152,6423,18,9145,3,1.0299987999896985
4,1,,2026-07-29T20:48:07.556088,107789,6292,3011,6292,879,6292,168,6292,14,8971,3,1.0287443000124767
4,1,,2026-07-29T20:48:08.585605,108004,6441,3026,6441,897,6441,140,6441,17,9165,4,1.0290478000242729
4,1,,2026-07-29T20:48:09.616204,108311,6264,2935,6264,849,6264,128,6264,14,9080,2,1.030065700004343
4,1,,2026-07-29T20:48:10.645719,108093,6388,3057,6388,901,6388,154,6388,8,8920,2,1.0291090000246186
4,1,,2026-07-29T20:48:11.674175,108483,6497,3112,6497,860,6497,155,6497,8,8966,1,1.027995699987514
4,1,,2026-07-29T20:48:12.704148,108270,6444,3060,6444,896,6444,162,6444,8,9128,1,1.029613699996844
4,1,,2026-07-29T20:48:13.732314,108622,6353,3026,6353,879,6353,129,6353,15,9190,1,1.0277742000180297
4,1,,2026-07-29T20:48:14.761402,108037,6483,3049,6483,925,6483,127,6483,18,8888,1,1.0287690999975894
4,1,,2026-07-29T20:48:15.789192,108413,6401,3042,6401,896,6401,140,6401,8,9124,0,1.0274569000175688
4,1,,2026-07-29T20:48:16.817762,108193,6254,2987,6254,858,6254,119,6254,6,8969,1,1.0282581999781542
4,1,,2026-07-29T20:48:17.843342,108152,6291,2962,6291,867,6291,150,6291,15,8919,0,1.0252462000062224
4,1,,2026-07-29T20:48:18.870718,108052,6431,3025,6431,887,6431,152,6431,12,9019,4,1.0272022999997716
4,1,,2026-07-29T20:48:19.898329,108229,6273,3003,6273,830,6273,144,6273,13,8850,3,1.0272106000047643
4,1,,2026-07-29T20:48:20.925220,108183,6355,3004,6355,863,6355,171,6355,10,9075,3,1.026642399985576
4,1,,2026-07-29T20:48:21.952586,107833,6317,3054,6317,883,6317,154,6317,11,9088,2,1.027106499997899
4,1,,2026-07-29T20:48:22.979079,107434,6248,2938,6248,853,6248,157,6248,7,9098,3,1.0263201000052504
4,1,,2026-07-29T20:48:24.006997,108751,6472,3096,6472,866,6472,145,6472,16,9019,2,1.0276777999824844
4,1,,2026-07-29T20:48:25.035322,108164,6359,2993,6359,875,6359,152,6359,11,9151,3,1.0280058000062127
4,1,,2026-07-29T20:48:26.063743,107639,6358,2988,6358,941,6358,152,6358,13,8968,4,1.0280580000253394
4,1,,2026-07-29T20:48:27.091310,108041,6371,3027,6371,917,6371,156,6371,17,8878,0,1.0271563999995124
4,1,,2026-07-29T20:48:28.118525,108212,6422,3100,6422,848,6422,166,6422,12,8925,1,1.0268323000054806
4,1,,2026-07-29T20:48:29.146368,107814,6285,3011,6285,847,6285,128,6285,7,9006,1,1.0275746999832336
4,1,,2026-07-29T20:48:30.174986,108035,6343,2990,6343,917,6343,147,6343,9,8949,1,1.028379399998812
4,1,,2026-07-29T20:48:31.203649,108258,6448,3069,6448,886,6448,141,6448,12,8956,1,1.0283144999993965
4,1,,2026-07-29T20:48:32.232559,108741,6532,3059,6532,945,6532,183,6532,11,9275,2,1.0284967999905348
4,1,,2026-07-29T20:48:33.260515,108332,6456,3102,6456,861,6456,139,6456,14,8975,1,1.02756399998907
4,1,,2026-07-29T20:48:34.288430,108380,6516,3088,6516,927,6516,161,6516,10,8808,2,1.0275636999867857
4,1,,2026-07-29T20:48:35.317534,108127,6388,3053,6388,889,6388,160,6388,12,9000,2,1.0287652999977581
4,1,,2026-07-29T20:48:36.343434,108720,6492,3136,6492,912,6492,143,6492,12,9065,1,1.0257086000056006
4,1,,2026-07-29T20:48:37.371243,108108,6440,3032,6440,897,6440,148,6440,12,8963,3,1.0277018999913707
4,1,,2026-07-29T20:48:38.399899,108649,6466,3091,6466,914,6466,129,6466,11,9081,1,1.0283542999823112
4,1,,2026-07-29T20:48:39.428360,108339,6375,3028,6375,842,6375,146,6375,18,9142,1,1.0280176000087522
4,1,,2026-07-29T20:48:40.456911,108145,6385,3011,6385,904,6385,135,6385,11,9208,0,1.0281477999815252
4,1,,2026-07-29T20:48:41.485405,108470,6373,3093,6373,879,6373,146,6373,13,9008,0,1.0280887999979313
4,1,,2026-07-29T20:48:42.515537,108137,6383,3120,6383,873,6383,138,6383,11,9240,1,1.0297512999968603
4,1,,2026-07-29T20:48:43.547129,108520,6448,2993,6448,944,6448,124,6448,12,9058,2,1.0312800999963656
4,1,,2026-07-29T20:48:44.578694,108654,6457,3095,6457,892,6457,161,6457,5,9079,2,1.0311616999970283
4,1,,2026-07-29T20:48:45.607797,108548,6510,2987,6510,978,6510,147,6510,16,9020,2,1.0286370000103489
4,1,,2026-07-29T20:48:46.634883,107895,6554,3107,6554,911,6554,147,6554,9,9021,0,1.0267577999911737
4,1,,2026-07-29T20:48:47.664220,108039,6471,3133,6471,876,6471,135,6471,7,8915,1,1.0291135000006761
4,1,,2026-07-29T20:48:48.693258,107868,6435,3070,6435,915,6435,143,6435,22,9140,2,1.0285588999977335
4,1,,2026-07-29T20:48:49.722788,108641,6389,3006,6389,871,6389,151,6389,4,9139,1,1.0288524000206962
4,1,,2026-07-29T20:48:50.751198,108099,6367,3095,6367,904,6367,126,6367,8,9115,0,1.0279458000150044
4,1,,2026-07-29T20:48:51.781155,108261,6379,3031,6379,905,6379,126,6379,5,9003,4,1.0296092000207864
4,1,,2026-07-29T20:48:52.810605,107924,6497,3088,6497,910,6497,153,6497,15,9112,1,1.0290992000082042
4,1,,2026-07-29T20:48:53.839229,108207,6432,3025,6432,884,6432,153,6432,10,9066,3,1.0282475000130944
4,1,,2026-07-29T20:48:54.867225,107470,6467,3091,6467,900,6467,160,6467,13,9286,2,1.0275569999939762
4,1,,2026-07-29T20:48:55.897139,108931,6462,3108,6462,891,6462,163,6462,8,9225,0,1.0296117000107188
4,1,,2026-07-29T20:48:56.926893,108653,6471,3159,6471,890,6471,132,6471,14,9127,3,1.0292919999919832
4,1,,2026-07-29T20:48:57.956060,108249,6396,3063,6396,934,6396,159,6396,7,9095,1,1.0287344999960624
4,1,,2026-07-29T20:48:58.984594,107916,6367,3111,6367,890,6367,131,6367,11,9000,1,1.028009600006044
4,1,,2026-07-29T20:49:00.010767,107598,6373,3034,6373,882,6373,157,6373,13,8915,3,1.0258535000029951
4,1,,2026-07-29T20:49:01.039629,107979,6366,3069,6366,871,6366,148,6366,6,9238,1,1.0286387999949511
4,1,,2026-07-29T20:49:02.069957,108136,6398,3132,6398,889,6398,126,6398,9,9210,1,1.0298942000081297
4,1,,2026-07-29T20:49:03.099463,108169,6322,3020,6322,863,6322,153,6322,8,9033,1,1.029076900013024
4,1,,2026-07-29T20:49:04.129453,107978,6448,3042,6448,928,6448,145,6448,12,9054,5,1.029607100004796
4,1,,2026-07-29T20:49:05.159294,108882,6326,2987,6326,862,6326,157,6326,18,9367,1,1.0294287000142504
4,1,,2026-07-29T20:49:06.187180,107896,6415,3068,6415,886,6415,137,6415,9,9089,2,1.0274107000150252
4,1,,2026-07-29T20:49:07.216688,108176,6463,3025,6463,908,6463,123,6463,14,9125,2,1.0291866000043228
4,1,,2026-07-29T20:49:08.245712,108040,6461,3098,6461,865,6461,156,6461,12,8870,1,1.0285596000030637
4,1,,2026-07-29T20:49:09.273940,108282,6456,3037,6456,908,6456,145,6456,6,9156,0,1.0277750999957789
