N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch10,coinc_ch10,singles_ch7,coinc_ch7,int_time
3,0,,2026-07-28T19:23:33.766188,106828,4388,2289,4388,81,4388,1,4388,1,4388,2,1784,1,1.0277005999960238
3,0,,2026-07-28T19:23:34.794489,107120,4356,2323,4356,79,4356,1,4356,2,4356,2,1762,0,1.028027699998347
3,0,,2026-07-28T19:23:35.822432,106924,4447,2352,4447,66,4447,3,4447,0,4447,2,1751,1,1.0276366999896709
3,0,,2026-07-28T19:23:36.850890,106736,4406,2306,4406,74,4406,4,4406,3,4406,3,1783,1,1.0281993999960832
3,0,,2026-07-28T19:23:37.880472,107237,4399,2319,4399,72,4399,2,4399,4,4399,2,1754,0,1.0292416000011144
3,0,,2026-07-28T19:23:38.910566,107015,4397,2323,4397,72,4397,5,4397,4,4397,1,1781,0,1.0298030999983894
3,0,,2026-07-28T19:23:39.939393,106850,4383,2316,4383,77,4383,3,4383,4,4383,1,1863,1,1.028494199999841
3,0,,2026-07-28T19:23:40.966946,107303,4453,2400,4453,74,4453,3,4453,2,4453,6,1737,0,1.0272277999902144
3,0,,2026-07-28T19:23:41.996438,106961,4305,2236,4305,79,4305,4,4305,2,4305,1,1842,1,1.0292324000038207
3,0,,2026-07-28T19:23:43.024678,107046,4396,2272,4396,84,4396,2,4396,5,4396,1,1775,1,1.027913499987335
3,0,,2026-07-28T19:23:44.054862,107163,4357,2353,4357,74,4357,3,4357,5,4357,4,1870,0,1.0298846000077901
3,0,,2026-07-28T19:23:45.081792,106729,4282,2250,4282,98,4282,3,4282,0,4282,2,1871,1,1.0267128999985289
3,0,,2026-07-28T19:23:46.108345,106156,4546,2421,4546,106,4546,2,4546,2,4546,2,1799,0,1.026329500004067
3,0,,2026-07-28T19:23:47.133994,106951,4467,2327,4467,74,4467,5,4467,7,4467,0,1767,0,1.025496700007352
3,0,,2026-07-28T19:23:48.161676,106440,4381,2292,4381,85,4381,2,4381,2,4381,2,1779,0,1.0275763999961782
3,0,,2026-07-28T19:23:49.188175,106509,4380,2330,4380,75,4380,3,4380,0,4380,2,1712,0,1.0262155999953393
3,0,,2026-07-28T19:23:50.216709,106202,4318,2335,4318,59,4318,3,4318,3,4318,1,1746,1,1.0283842999924673
3,0,,2026-07-28T19:23:51.244813,107336,4499,2373,4499,90,4499,4,4499,7,4499,0,1738,0,1.02769800000533
3,0,,2026-07-28T19:23:52.273369,107373,4353,2328,4353,89,4353,2,4353,4,4353,1,1781,0,1.0281959999992978
3,0,,2026-07-28T19:23:53.302361,107149,4360,2283,4360,79,4360,4,4360,1,4360,0,1790,0,1.0285928999946918
3,0,,2026-07-28T19:23:54.331093,106708,4365,2366,4365,73,4365,4,4365,2,4365,1,1748,1,1.028317700009211
3,0,,2026-07-28T19:23:55.357826,107042,4381,2325,4381,71,4381,5,4381,1,4381,0,1798,1,1.0263825000001816
3,0,,2026-07-28T19:23:56.385057,105950,4445,2332,4445,94,4445,0,4445,1,4445,1,1737,1,1.0271175000088988
3,0,,2026-07-28T19:23:57.411003,106260,4388,2374,4388,84,4388,2,4388,3,4388,4,1797,1,1.0257450999924913
3,0,,2026-07-28T19:23:58.438528,106874,4365,2307,4365,89,4365,4,4365,1,4365,2,1791,2,1.02733040000021
3,0,,2026-07-28T19:23:59.467127,106670,4273,2297,4273,77,4273,2,4273,2,4273,3,1780,0,1.0284084000013536
3,0,,2026-07-28T19:24:00.494716,106651,4452,2383,4452,74,4452,3,4452,3,4452,7,1794,0,1.0272782999963965
3,0,,2026-07-28T19:24:01.522401,107016,4336,2268,4336,72,4336,4,4336,1,4336,3,1698,1,1.0274701999878744
3,0,,2026-07-28T19:24:02.550458,106806,4380,2281,4380,76,4380,2,4380,2,4380,1,1782,2,1.0279387999908067
3,0,,2026-07-28T19:24:03.577087,106436,4420,2361,4420,82,4420,3,4420,2,4420,4,1766,1,1.0264409000083106
3,0,,2026-07-28T19:24:04.605995,106603,4432,2339,4432,93,4432,2,4432,1,4432,1,1834,2,1.0286397999880137
3,0,,2026-07-28T19:24:05.632796,106579,4419,2346,4419,67,4419,3,4419,2,4419,3,1731,2,1.0264588999998523
3,0,,2026-07-28T19:24:06.661521,107269,4381,2317,4381,85,4381,3,4381,3,4381,5,1783,1,1.0284723000077065
3,0,,2026-07-28T19:24:07.690537,106770,4379,2296,4379,69,4379,6,4379,3,4379,1,1782,1,1.028676900008577
3,0,,2026-07-28T19:24:08.718633,106256,4405,2346,4405,96,4405,3,4405,2,4405,2,1762,0,1.0277404999942519
3,0,,2026-07-28T19:24:09.746469,107076,4495,2345,4495,84,4495,2,4495,1,4495,0,1815,0,1.0275627999944845
3,0,,2026-07-28T19:24:10.775523,106918,4410,2347,4410,66,4410,3,4410,1,4410,2,1826,2,1.028752699989127
3,0,,2026-07-28T19:24:11.804413,107060,4474,2331,4474,70,4474,2,4474,3,4474,0,1812,2,1.0285084000061033
3,0,,2026-07-28T19:24:12.833024,107633,4466,2391,4466,73,4466,1,4466,4,4466,3,1741,1,1.0283401000051526
3,0,,2026-07-28T19:24:13.862320,106937,4458,2352,4458,76,4458,5,4458,4,4458,2,1843,3,1.0289100000081817
3,0,,2026-07-28T19:24:14.891547,106829,4453,2389,4453,84,4453,2,4453,4,4453,2,1733,1,1.0288353000069037
3,0,,2026-07-28T19:24:15.920983,107498,4387,2340,4387,71,4387,2,4387,2,4387,1,1763,0,1.0291183000081219
3,0,,2026-07-28T19:24:16.947567,107007,4419,2276,4419,88,4419,2,4419,2,4419,3,1755,0,1.0263637999887578
3,0,,2026-07-28T19:24:17.976728,106772,4398,2341,4398,83,4398,3,4398,1,4398,4,1737,1,1.0288876999984495
3,0,,2026-07-28T19:24:19.005420,107001,4401,2381,4401,79,4401,4,4401,5,4401,1,1779,0,1.0283628000033787
3,0,,2026-07-28T19:24:20.034188,106984,4324,2307,4324,91,4324,3,4324,1,4324,1,1836,0,1.0285423000023002
3,0,,2026-07-28T19:24:21.063319,106467,4336,2324,4336,65,4337,2,4337,0,4337,0,1780,1,1.028774099992006
3,0,,2026-07-28T19:24:22.092372,107137,4292,2292,4292,85,4291,4,4291,2,4291,1,1821,0,1.028660600000876
3,0,,2026-07-28T19:24:23.120368,106642,4357,2336,4357,92,4357,2,4358,5,4358,1,1780,0,1.0276376999972854
3,0,,2026-07-28T19:24:24.149090,107106,4351,2263,4351,82,4351,1,4350,0,4350,2,1800,0,1.0283550999884028
3,0,,2026-07-28T19:24:25.177550,106911,4444,2329,4444,93,4444,2,4444,2,4444,2,1806,0,1.0281095999962417
3,0,,2026-07-28T19:24:26.206005,107099,4399,2303,4399,76,4399,4,4399,3,4399,3,1854,1,1.0281214999995427
3,0,,2026-07-28T19:24:27.234888,107380,4429,2333,4429,73,4429,2,4429,1,4429,2,1769,1,1.0285575999878347
3,0,,2026-07-28T19:24:28.264597,106829,4382,2329,4382,82,4382,3,4382,2,4382,2,1787,1,1.0293113999941852
3,0,,2026-07-28T19:24:29.292047,106700,4440,2342,4440,88,4440,3,4440,2,4440,1,1839,1,1.0271294000121998
3,0,,2026-07-28T19:24:30.318955,107240,4333,2267,4333,90,4333,3,4333,4,4333,1,1770,0,1.0267065999942133
3,0,,2026-07-28T19:24:31.348240,106891,4395,2338,4395,64,4395,5,4395,4,4395,3,1759,1,1.0290620000014314
3,0,,2026-07-28T19:24:32.376857,106881,4371,2337,4371,67,4371,4,4371,1,4371,1,1751,1,1.0282740999973612
3,0,,2026-07-28T19:24:33.404781,107311,4379,2277,4379,82,4379,1,4379,2,4379,2,1750,1,1.0275171000103
3,0,,2026-07-28T19:24:34.435358,107083,4409,2316,4409,82,4409,7,4409,3,4409,2,1774,2,1.030240899999626
3,0,,2026-07-28T19:24:35.462393,106850,4474,2365,4474,75,4474,5,4474,0,4474,0,1780,1,1.0266652999998769
3,0,,2026-07-28T19:24:36.489041,107095,4452,2416,4452,88,4452,2,4452,4,4452,1,1749,1,1.0265060999954585
3,0,,2026-07-28T19:24:37.517350,106860,4400,2339,4400,72,4400,5,4400,3,4400,1,1780,0,1.0281320000067353
3,0,,2026-07-28T19:24:38.546482,106557,4420,2331,4420,92,4420,6,4420,1,4420,0,1787,3,1.0287688999960665
3,0,,2026-07-28T19:24:39.574670,106819,4435,2347,4435,77,4435,2,4435,2,4435,0,1834,1,1.027796300011687
3,0,,2026-07-28T19:24:40.603677,107246,4355,2318,4355,60,4355,0,4355,2,4355,1,1692,0,1.0286468999984208
3,0,,2026-07-28T19:24:41.632321,106466,4386,2323,4386,64,4386,4,4386,0,4386,0,1786,0,1.0284121000004234
3,0,,2026-07-28T19:24:42.661416,106949,4437,2371,4437,65,4437,7,4437,1,4437,2,1803,0,1.0287011000036728
3,0,,2026-07-28T19:24:43.690435,106173,4344,2341,4344,73,4344,1,4344,0,4344,3,1818,0,1.028624700004002
3,0,,2026-07-28T19:24:44.718600,107280,4435,2369,4435,74,4435,3,4435,0,4435,0,1765,0,1.0277753999980632
3,0,,2026-07-28T19:24:45.746935,106350,4440,2312,4440,68,4440,2,4440,4,4440,1,1723,1,1.027991100010695
3,0,,2026-07-28T19:24:46.774255,106642,4448,2376,4448,82,4448,3,4448,4,4448,1,1779,2,1.0270361000002595
3,0,,2026-07-28T19:24:47.800620,107022,4408,2330,4408,74,4408,1,4408,1,4408,2,1683,1,1.0261991000006674
3,0,,2026-07-28T19:24:48.852159,109258,4510,2431,4510,77,4510,1,4510,1,4510,1,1830,2,1.0514379999949597
3,0,,2026-07-28T19:24:49.880181,106440,4243,2288,4243,82,4243,6,4243,4,4243,2,1807,1,1.0277514999906998
3,0,,2026-07-28T19:24:50.907586,106983,4398,2309,4398,80,4398,2,4398,2,4398,2,1762,0,1.027095700002974
3,0,,2026-07-28T19:24:51.935072,107088,4478,2359,4478,88,4478,3,4478,6,4478,0,1870,1,1.0272167999937665
3,0,,2026-07-28T19:24:52.963499,106746,4415,2324,4415,97,4415,2,4415,2,4415,1,1807,1,1.0281768999993801
3,0,,2026-07-28T19:24:53.992200,107107,4428,2309,4428,78,4428,3,4428,3,4428,1,1769,1,1.028469299999415
3,0,,2026-07-28T19:24:55.021435,107402,4515,2427,4515,66,4515,4,4515,0,4515,2,1814,1,1.0289704000024358
3,0,,2026-07-28T19:24:56.050630,107583,4463,2376,4463,72,4463,5,4463,0,4463,4,1791,0,1.0288671999878716
3,0,,2026-07-28T19:24:57.078045,107028,4366,2333,4366,77,4366,4,4366,4,4366,3,1758,0,1.0270352000079583
3,0,,2026-07-28T19:24:58.105614,106791,4476,2407,4476,91,4476,4,4476,3,4476,2,1751,0,1.0273158000054536
3,0,,2026-07-28T19:24:59.134415,107190,4435,2328,4435,76,4435,2,4435,1,4435,0,1752,1,1.0285531999979867
3,0,,2026-07-28T19:25:00.162189,106966,4495,2363,4495,91,4495,3,4495,3,4495,3,1782,1,1.0274102999974275
3,0,,2026-07-28T19:25:01.190059,106879,4409,2343,4409,73,4409,6,4409,4,4409,1,1784,3,1.0276445999916177
3,0,,2026-07-28T19:25:02.218883,106550,4458,2283,4458,73,4458,3,4458,4,4458,1,1802,0,1.0285610999999335
3,0,,2026-07-28T19:25:03.247241,106421,4455,2369,4455,64,4455,4,4455,1,4455,3,1721,2,1.0279989999980899
3,0,,2026-07-28T19:25:04.275467,106691,4368,2310,4368,82,4368,2,4368,2,4368,3,1814,0,1.027879799992661
3,0,,2026-07-28T19:25:05.304890,107579,4408,2325,4408,72,4408,6,4408,2,4408,0,1767,1,1.0291145999945002
3,0,,2026-07-28T19:25:06.333310,107143,4498,2366,4498,84,4498,3,4498,2,4498,3,1741,2,1.0281073999940418
3,0,,2026-07-28T19:25:07.362299,106984,4299,2280,4299,87,4299,3,4299,2,4299,2,1713,0,1.028684400007478
3,0,,2026-07-28T19:25:08.391340,107333,4355,2338,4355,72,4355,5,4355,3,4355,1,1732,1,1.0286810000106925
3,0,,2026-07-28T19:25:09.419008,107650,4483,2370,4483,77,4483,2,4483,3,4483,2,1758,1,1.0273365000030026
3,0,,2026-07-28T19:25:10.447078,107252,4400,2267,4400,82,4400,1,4400,1,4400,2,1707,1,1.0278152999962913
3,0,,2026-07-28T19:25:11.476003,106576,4353,2307,4353,79,4353,2,4353,1,4353,3,1685,0,1.02869500000088
3,0,,2026-07-28T19:25:12.504932,107196,4395,2344,4395,89,4395,6,4395,3,4395,1,1707,2,1.0285322999989148
3,0,,2026-07-28T19:25:13.534696,107316,4421,2295,4421,74,4421,1,4421,1,4421,3,1845,1,1.0294430000067223
3,0,,2026-07-28T19:25:14.563071,106963,4428,2369,4428,90,4428,5,4428,3,4428,3,1757,0,1.0279832999949576
3,0,,2026-07-28T19:25:15.592012,107720,4440,2385,4440,73,4440,0,4440,1,4440,1,1788,1,1.0286385999934282
3,0,,2026-07-28T19:25:16.619895,106657,4373,2332,4373,87,4373,2,4373,3,4373,1,1778,2,1.0275103000021772
3,0,,2026-07-28T19:25:17.648099,107339,4448,2358,4448,74,4448,1,4448,3,4448,4,1728,1,1.0279004000040004
3,0,,2026-07-28T19:25:18.674675,107235,4428,2330,4428,90,4428,4,4428,2,4428,2,1768,0,1.0262100999971153
3,0,,2026-07-28T19:25:19.703289,106785,4393,2330,4393,79,4393,6,4393,3,4393,2,1780,1,1.028473300000769
3,0,,2026-07-28T19:25:20.732287,107079,4552,2360,4552,92,4552,1,4552,0,4552,1,1744,1,1.0286666999891168
3,0,,2026-07-28T19:25:21.761402,107142,4418,2306,4418,74,4418,1,4418,2,4418,1,1788,2,1.0287518999975873
3,0,,2026-07-28T19:25:22.790745,107198,4457,2299,4457,77,4457,4,4457,5,4457,3,1702,0,1.0289895000023535
3,0,,2026-07-28T19:25:23.818405,107272,4447,2332,4447,49,4447,3,4447,2,4447,0,1783,2,1.0273063000058755
3,0,,2026-07-28T19:25:24.848038,107357,4385,2342,4385,80,4385,0,4385,0,4385,0,1801,1,1.0293441000103485
3,0,,2026-07-28T19:25:25.876669,107273,4503,2350,4503,93,4503,4,4503,2,4503,0,1751,1,1.0282049999950686
3,0,,2026-07-28T19:25:26.905877,106939,4275,2273,4275,87,4275,5,4275,0,4275,2,1845,0,1.0289018000039505
3,0,,2026-07-28T19:25:27.935055,107167,4446,2326,4446,61,4446,1,4446,2,4446,5,1768,0,1.0288180999923497
3,0,,2026-07-28T19:25:28.964857,107121,4387,2320,4387,76,4387,1,4387,1,4387,2,1777,0,1.0294248999998672
3,0,,2026-07-28T19:25:29.993556,107082,4437,2353,4437,74,4437,0,4437,0,4437,3,1748,1,1.0282944999926258
3,0,,2026-07-28T19:25:31.022553,107254,4303,2268,4303,86,4303,5,4303,2,4303,2,1788,1,1.0285536000010325
3,0,,2026-07-28T19:25:32.050646,107410,4416,2366,4416,76,4416,4,4416,0,4416,1,1816,1,1.0276993000006769
3,0,,2026-07-28T19:25:33.079293,106564,4371,2297,4371,76,4371,5,4371,2,4371,1,1818,0,1.0282980000047246
3,0,,2026-07-28T19:25:34.107599,107353,4428,2274,4428,72,4428,2,4428,2,4428,0,1721,0,1.0279893000115408
3,0,,2026-07-28T19:25:35.135581,106908,4413,2360,4413,84,4413,0,4413,5,4413,1,1742,2,1.0276900000026217
3,0,,2026-07-28T19:25:36.162653,106914,4353,2335,4353,80,4353,3,4353,1,4353,4,1763,1,1.0267920000042068
3,0,,2026-07-28T19:25:37.189374,106749,4356,2329,4356,81,4356,2,4356,1,4356,0,1734,0,1.0263885000022128
3,0,,2026-07-28T19:25:38.216056,107122,4460,2346,4460,61,4460,7,4460,1,4460,3,1876,1,1.026468099997146
3,0,,2026-07-28T19:25:39.244091,106746,4398,2288,4398,92,4398,2,4398,2,4398,0,1838,0,1.0276874999981374
3,0,,2026-07-28T19:25:40.271779,106553,4345,2305,4345,65,4345,4,4345,5,4345,1,1760,0,1.0273798999987775
3,0,,2026-07-28T19:25:41.300089,106728,4469,2343,4469,79,4469,3,4469,3,4469,2,1780,0,1.0280729000078281
3,0,,2026-07-28T19:25:42.328320,106808,4307,2309,4307,85,4307,2,4307,2,4307,2,1803,1,1.0278950999927474
3,0,,2026-07-28T19:25:43.356635,107270,4480,2402,4480,66,4480,3,4480,3,4480,0,1765,2,1.028005000000121
3,0,,2026-07-28T19:25:44.385140,107401,4434,2341,4434,81,4434,2,4434,3,4434,1,1708,2,1.028218099992955
3,0,,2026-07-28T19:25:45.413122,106484,4336,2274,4336,77,4336,6,4336,1,4336,0,1799,0,1.0276734000071883
3,0,,2026-07-28T19:25:46.442178,107113,4468,2370,4468,84,4468,5,4468,2,4468,0,1741,0,1.0287271999986842
3,0,,2026-07-28T19:25:47.471294,106772,4333,2289,4333,81,4333,1,4333,0,4333,1,1748,1,1.0287571999942884
3,0,,2026-07-28T19:25:48.500844,107043,4434,2325,4434,86,4434,4,4434,1,4434,1,1753,0,1.0291934999986552
3,0,,2026-07-28T19:25:49.529410,107095,4427,2273,4427,87,4427,3,4427,2,4427,5,1814,2,1.0282262999971863
3,0,,2026-07-28T19:25:50.557632,106480,4296,2218,4296,75,4296,1,4296,0,4296,1,1775,0,1.027880699999514
3,0,,2026-07-28T19:25:51.586861,106473,4379,2302,4379,67,4379,1,4379,3,4379,1,1798,0,1.028901700003189
3,0,,2026-07-28T19:25:52.620825,107441,4381,2353,4381,73,4381,1,4381,2,4381,5,1761,0,1.0335461999929976
3,0,,2026-07-28T19:25:53.648262,107163,4463,2379,4463,76,4463,5,4463,2,4463,2,1821,2,1.027083400011179
3,0,,2026-07-28T19:25:54.677624,107421,4398,2306,4398,85,4398,4,4398,3,4398,0,1800,0,1.0290811000013491
3,0,,2026-07-28T19:25:55.706738,106863,4375,2287,4375,72,4375,5,4375,3,4375,6,1786,0,1.0287293000001227
3,0,,2026-07-28T19:25:56.735313,107370,4446,2319,4446,67,4446,4,4446,4,4446,1,1737,2,1.0282494999992196
3,0,,2026-07-28T19:25:57.761666,107584,4286,2311,4286,77,4286,1,4286,0,4286,1,1770,2,1.0260329000011552
3,0,,2026-07-28T19:25:58.789627,107492,4287,2286,4287,82,4287,2,4287,1,4287,1,1739,0,1.027143100000103
3,0,,2026-07-28T19:25:59.818411,107364,4453,2396,4453,79,4453,3,4453,4,4453,1,1800,1,1.028505900001619
3,0,,2026-07-28T19:26:00.847499,107281,4466,2339,4466,80,4466,6,4466,1,4466,1,1742,0,1.0287293000001227
3,0,,2026-07-28T19:26:01.876307,106893,4419,2319,4419,82,4419,3,4419,3,4419,4,1726,0,1.028395899993484
3,0,,2026-07-28T19:26:02.902646,107026,4360,2298,4360,75,4360,4,4360,1,4360,1,1768,1,1.0259508999879472
3,0,,2026-07-28T19:26:03.931226,106006,4343,2267,4343,91,4343,4,4343,0,4343,1,1729,0,1.0284080999990692
3,0,,2026-07-28T19:26:04.957435,106843,4394,2349,4394,90,4394,6,4394,5,4394,0,1832,1,1.0258746000035899
3,0,,2026-07-28T19:26:05.986943,107527,4440,2339,4440,82,4440,1,4440,4,4440,3,1713,0,1.0292413999995915
3,0,,2026-07-28T19:26:07.015590,107020,4431,2381,4431,68,4431,3,4431,0,4431,1,1782,1,1.028277400007937
3,0,,2026-07-28T19:26:08.044150,107020,4493,2363,4493,60,4493,9,4493,2,4493,1,1819,1,1.0282055999996373
3,0,,2026-07-28T19:26:09.073716,106802,4403,2369,4403,71,4403,1,4403,3,4403,3,1741,0,1.0292226000019582
3,0,,2026-07-28T19:26:10.102518,106953,4284,2227,4284,72,4284,3,4284,1,4284,2,1688,0,1.0284002999978838
3,0,,2026-07-28T19:26:11.132240,107014,4331,2291,4331,75,4331,5,4331,6,4331,4,1771,0,1.0293296000018017
3,0,,2026-07-28T19:26:12.160753,107368,4365,2277,4365,74,4365,4,4365,0,4365,2,1830,2,1.0281479999976
3,0,,2026-07-28T19:26:13.189389,107154,4404,2336,4404,81,4404,1,4404,2,4404,2,1828,1,1.0283116999926278
3,0,,2026-07-28T19:26:14.215939,107305,4338,2288,4338,92,4338,4,4338,1,4338,2,1813,0,1.026194599995506
3,0,,2026-07-28T19:26:15.244619,106722,4386,2365,4386,71,4386,4,4386,1,4386,0,1845,1,1.0284433999913745
3,0,,2026-07-28T19:26:16.273426,106928,4444,2318,4444,92,4445,4,4445,4,4445,2,1731,1,1.0284567999915453
3,0,,2026-07-28T19:26:17.302067,106986,4388,2309,4388,76,4387,2,4387,5,4387,0,1700,3,1.028302499995334
3,0,,2026-07-28T19:26:18.330626,107099,4313,2302,4313,83,4313,3,4313,2,4313,0,1831,0,1.0282579000049736
3,0,,2026-07-28T19:26:19.359307,106544,4425,2350,4425,64,4425,3,4425,2,4425,1,1789,1,1.0283082999958424
3,0,,2026-07-28T19:26:20.387042,106962,4412,2306,4412,94,4412,5,4412,4,4412,3,1798,1,1.0273760999989463
3,0,,2026-07-28T19:26:21.414470,107469,4389,2365,4389,74,4389,5,4389,4,4389,1,1780,0,1.027148599998327
3,0,,2026-07-28T19:26:22.441559,107064,4483,2364,4483,86,4483,1,4483,4,4483,0,1793,1,1.0268156999954954
3,0,,2026-07-28T19:26:23.470577,106934,4410,2328,4410,70,4410,1,4410,3,4410,2,1826,1,1.0287700000044424
3,0,,2026-07-28T19:26:24.499025,106255,4323,2308,4323,76,4323,3,4323,3,4323,2,1722,1,1.0280968000006396
3,0,,2026-07-28T19:26:25.525714,106824,4434,2351,4434,88,4434,5,4434,2,4434,4,1718,2,1.0263181000045734
3,0,,2026-07-28T19:26:26.552131,107225,4251,2225,4251,88,4251,3,4251,4,4251,1,1718,1,1.02620520000346
3,0,,2026-07-28T19:26:27.608347,107702,4375,2293,4375,75,4375,3,4375,1,4375,1,1887,0,1.0560830000031274
3,0,,2026-07-28T19:26:28.634901,108905,4441,2348,4441,72,4441,4,4441,4,4441,3,1864,0,1.0263163000054192
3,0,,2026-07-28T19:26:29.662590,107111,4345,2252,4345,80,4345,6,4345,4,4345,0,1816,3,1.0275295000028564
3,0,,2026-07-28T19:26:30.691599,107190,4333,2266,4333,76,4333,1,4333,4,4333,3,1800,0,1.0286622999992687
3,0,,2026-07-28T19:26:31.720649,107064,4438,2375,4438,80,4438,6,4438,3,4438,2,1854,1,1.0286924999963958
3,0,,2026-07-28T19:26:32.747726,106997,4451,2357,4451,80,4451,3,4451,2,4451,4,1816,1,1.0267107999970904
3,0,,2026-07-28T19:26:33.775863,106596,4415,2329,4415,89,4415,3,4415,0,4415,0,1801,2,1.0278971000079764
3,0,,2026-07-28T19:26:34.804718,107360,4409,2298,4409,83,4409,2,4409,1,4409,1,1847,1,1.028533900011098
3,0,,2026-07-28T19:26:35.834153,107101,4361,2341,4361,87,4361,3,4361,2,4361,2,1726,2,1.0290597999992315
3,0,,2026-07-28T19:26:36.861446,107230,4473,2361,4473,81,4473,3,4473,3,4473,1,1733,1,1.0270353000087198
3,0,,2026-07-28T19:26:37.889356,106836,4483,2407,4483,73,4483,3,4483,3,4483,2,1785,2,1.027616899998975
3,0,,2026-07-28T19:26:38.916235,106878,4298,2324,4298,70,4298,6,4298,1,4298,3,1662,0,1.0266384999995353
3,0,,2026-07-28T19:26:39.944385,107189,4362,2304,4362,71,4362,3,4362,2,4362,2,1840,1,1.0278619000018807
3,0,,2026-07-28T19:26:40.972428,107183,4279,2306,4279,77,4279,3,4279,2,4279,2,1843,0,1.0277266999910353
3,0,,2026-07-28T19:26:42.001376,106903,4314,2275,4314,84,4314,1,4314,3,4314,3,1792,1,1.02869940000528
3,0,,2026-07-28T19:26:43.030292,106734,4375,2312,4375,71,4375,5,4375,1,4375,0,1733,0,1.0285901999886846
3,0,,2026-07-28T19:26:44.059390,106972,4347,2297,4347,77,4347,4,4347,2,4347,2,1874,0,1.028767700001481
3,0,,2026-07-28T19:26:45.088113,106694,4454,2322,4454,74,4454,5,4454,3,4454,3,1789,0,1.0284191999962786
3,0,,2026-07-28T19:26:46.116766,107015,4282,2276,4282,77,4282,1,4282,1,4282,2,1777,0,1.028330700006336
3,0,,2026-07-28T19:26:47.145285,106642,4412,2324,4412,79,4412,5,4412,3,4412,1,1736,0,1.0281453999923542
3,0,,2026-07-28T19:26:48.173914,106736,4389,2327,4389,67,4389,4,4389,1,4389,2,1715,1,1.028286400003708
3,0,,2026-07-28T19:26:49.202534,107015,4446,2362,4446,70,4446,4,4446,0,4446,3,1702,0,1.028286200002185
3,0,,2026-07-28T19:26:50.231633,107450,4406,2347,4406,68,4406,0,4406,2,4406,0,1722,0,1.0287758999911603
3,0,,2026-07-28T19:26:51.260754,107443,4468,2396,4468,85,4468,4,4468,6,4468,3,1769,0,1.028818599996157
3,0,,2026-07-28T19:26:52.289007,107274,4457,2354,4457,83,4457,4,4457,1,4457,3,1789,0,1.0279071999975713
3,0,,2026-07-28T19:26:53.317660,106067,4339,2275,4339,75,4339,8,4339,2,4339,1,1800,3,1.0283915000036359
3,0,,2026-07-28T19:26:54.343596,106726,4372,2334,4372,70,4372,4,4372,3,4372,3,1799,1,1.0257258999918122
3,0,,2026-07-28T19:26:55.371772,106403,4357,2256,4357,81,4357,3,4357,2,4357,1,1786,0,1.027983200008748
3,0,,2026-07-28T19:26:56.401088,107111,4471,2389,4471,80,4471,1,4471,6,4471,3,1801,2,1.028981900002691
3,0,,2026-07-28T19:26:57.429680,107045,4503,2370,4503,86,4503,5,4503,3,4503,2,1799,2,1.028246100002434
3,0,,2026-07-28T19:26:58.458866,107202,4329,2291,4329,87,4329,2,4329,1,4329,2,1751,0,1.0288446999911685
3,0,,2026-07-28T19:26:59.485925,107746,4370,2316,4370,68,4370,4,4370,1,4370,1,1711,1,1.026713600003859
3,0,,2026-07-28T19:27:00.513847,107078,4406,2366,4406,75,4406,5,4406,2,4406,2,1724,2,1.027746499996283
