N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch10,coinc_ch10,int_time
3,0,,2026-07-21T19:54:26.329649,98382,13537,4042,0,0,0,0,0,0,0,0,1.0253133999995043
3,0,,2026-07-21T19:54:27.356686,97712,13518,4016,0,0,0,0,0,0,0,0,1.026497400000153
3,0,,2026-07-21T19:54:28.383427,98056,13369,4048,0,0,0,0,0,0,0,0,1.0262294000003749
3,0,,2026-07-21T19:54:29.410364,97916,13454,4096,0,0,0,0,0,0,0,0,1.0264623999992182
3,0,,2026-07-21T19:54:30.436626,98417,13479,4133,0,0,0,0,0,0,0,0,1.0258028999996895
3,0,,2026-07-21T19:54:31.463075,97915,13464,4045,0,0,0,0,0,0,0,0,1.0258873000002495
3,0,,2026-07-21T19:54:32.489844,97418,13286,3990,0,0,0,0,0,0,0,0,1.0259968000009394
3,0,,2026-07-21T19:54:33.516809,97971,13441,3925,0,0,0,0,0,0,0,0,1.026319800001147
3,0,,2026-07-21T19:54:34.542877,97510,13351,4068,0,0,0,0,0,0,0,0,1.0255603999994491
3,0,,2026-07-21T19:54:35.569851,98130,13182,3896,0,0,0,0,0,0,0,0,1.0262005999993562
3,0,,2026-07-21T19:54:36.596956,98149,13655,4029,0,0,0,0,0,0,0,0,1.0262762999991537
3,0,,2026-07-21T19:54:37.624166,97625,13396,4012,0,0,0,0,0,0,0,0,1.026496500000576
3,0,,2026-07-21T19:54:38.651223,98365,13315,3969,0,0,0,0,0,0,0,0,1.0262638999993214
3,0,,2026-07-21T19:54:39.677738,97523,13510,4067,0,0,0,0,0,0,0,0,1.0258341999997356
3,0,,2026-07-21T19:54:40.703747,98085,13273,3939,0,0,0,0,0,0,0,0,1.025495800000499
3,0,,2026-07-21T19:54:41.732459,98434,13467,4093,0,0,0,0,0,0,0,0,1.0275603999998566
3,0,,2026-07-21T19:54:42.759423,97801,13671,4145,0,0,0,0,0,0,0,0,1.0264083000001847
3,0,,2026-07-21T19:54:43.785784,98225,13556,4050,0,0,0,0,0,0,0,0,1.0259114000000409
3,0,,2026-07-21T19:54:44.811920,97449,13528,4055,0,0,0,0,0,0,0,0,1.0254370999991806
3,0,,2026-07-21T19:54:45.838806,97974,13401,3997,0,0,0,0,0,0,0,0,1.026116600000023
3,0,,2026-07-21T19:54:46.865424,98210,13480,4045,0,0,0,0,0,0,0,0,1.0260629999993398
3,0,,2026-07-21T19:54:47.891679,97885,13501,3995,0,0,0,0,0,0,0,0,1.0257877000003646
3,0,,2026-07-21T19:54:48.919155,97624,13555,4077,0,0,0,0,0,0,0,0,1.0269035000001168
3,0,,2026-07-21T19:54:49.945533,98551,13438,4107,0,0,0,0,0,0,0,0,1.0258826000008412
3,0,,2026-07-21T19:54:50.972700,97978,13327,4047,0,0,0,0,0,0,0,0,1.0266417999991972
3,0,,2026-07-21T19:54:51.998955,97929,13497,4006,0,0,0,0,0,0,0,0,1.0256986000003963
3,0,,2026-07-21T19:54:53.026499,98113,13533,4055,0,0,0,0,0,0,0,0,1.0269217000004573
3,0,,2026-07-21T19:54:54.053689,98366,13559,4023,0,0,0,0,0,0,0,0,1.026674999999159
3,0,,2026-07-21T19:54:55.081071,97786,13521,4127,0,0,0,0,0,0,0,0,1.0267767000004824
3,0,,2026-07-21T19:54:56.107933,97630,13433,3988,0,0,0,0,0,0,0,0,1.0263364000002184
3,0,,2026-07-21T19:54:57.134256,98277,13463,4004,0,0,0,0,0,0,0,0,1.0257132000006095
3,0,,2026-07-21T19:54:58.160873,98252,13582,3999,0,0,0,0,0,0,0,0,1.0257928999999422
3,0,,2026-07-21T19:54:59.188626,98067,13424,3952,0,0,0,0,0,0,0,0,1.0269566000006307
3,0,,2026-07-21T19:55:00.215719,97727,13545,4040,0,0,0,0,0,0,0,0,1.026542600000539
3,0,,2026-07-21T19:55:01.242062,97821,13604,4045,0,0,0,0,0,0,0,0,1.0257637999984581
3,0,,2026-07-21T19:55:02.268508,98303,13404,3941,0,0,0,0,0,0,0,0,1.025978399999076
3,0,,2026-07-21T19:55:03.294486,98427,13538,4101,0,0,0,0,0,0,0,0,1.0254426000010426
3,0,,2026-07-21T19:55:04.321935,98137,13483,3935,0,0,0,0,0,0,0,0,1.0265629999994417
3,0,,2026-07-21T19:55:05.349466,98520,13487,4065,0,0,0,0,0,0,0,0,1.0268288999996003
3,0,,2026-07-21T19:55:06.375910,98772,13625,4098,0,0,0,0,0,0,0,0,1.025975099999414
3,0,,2026-07-21T19:55:07.402874,98170,13443,4029,0,0,0,0,0,0,0,0,1.026251900000716
3,0,,2026-07-21T19:55:08.430381,98137,13591,4060,0,0,0,0,0,0,0,0,1.0269154000015988
3,0,,2026-07-21T19:55:09.457117,98485,13410,4047,0,0,0,0,0,0,0,0,1.0262454000003345
3,0,,2026-07-21T19:55:10.483727,97989,13367,3964,0,0,0,0,0,0,0,0,1.025992300001235
3,0,,2026-07-21T19:55:11.509347,97013,13424,3958,0,0,0,0,0,0,0,0,1.0251707000006718
3,0,,2026-07-21T19:55:12.538563,97988,13464,3956,0,0,0,0,0,0,0,0,1.0271746999987954
3,0,,2026-07-21T19:55:13.566671,98561,13518,3899,0,0,0,0,0,0,0,0,1.0268815999988874
3,0,,2026-07-21T19:55:14.592938,97762,13446,4015,0,0,0,0,0,0,0,0,1.0257290999998077
3,0,,2026-07-21T19:55:15.619878,97647,13460,3982,0,0,0,0,0,0,0,0,1.026321100000132
3,0,,2026-07-21T19:55:16.647404,97878,13461,3954,0,0,0,0,0,0,0,0,1.0269332000007125
3,0,,2026-07-21T19:55:17.674873,98004,13523,4032,0,0,0,0,0,0,0,0,1.0266807000007248
3,0,,2026-07-21T19:55:18.701433,97847,13514,4019,0,0,0,0,0,0,0,0,1.0260197000006883
3,0,,2026-07-21T19:55:19.727884,98029,13602,4028,0,0,0,0,0,0,0,0,1.0256950999992114
3,0,,2026-07-21T19:55:20.754162,97885,13253,3954,0,0,0,0,0,0,0,0,1.02570999999989
3,0,,2026-07-21T19:55:21.781295,98274,13488,3870,0,0,0,0,0,0,0,0,1.0265588000002026
