N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch7,coinc_ch7,int_time
4,0,,2026-07-19T18:17:26.082570,85029,10159,2994,10159,1066,10159,28,10159,4,18849,8,1.0283195999945747
4,0,,2026-07-19T18:17:27.109016,85154,10175,2961,10175,1035,10175,26,10175,3,19095,7,1.0261267000023508
4,0,,2026-07-19T18:17:28.136985,84643,10140,3041,10140,1015,10140,27,10140,6,18835,3,1.0277028999989852
4,0,,2026-07-19T18:17:29.164176,84761,10168,3072,10168,946,10168,19,10168,5,18778,8,1.0269019000115804
4,0,,2026-07-19T18:17:30.192424,84443,10004,3083,10004,999,10004,22,10004,2,18667,3,1.028012700000545
4,0,,2026-07-19T18:17:31.219924,85181,10012,3034,10012,998,10012,31,10012,6,18995,5,1.027139600002556
4,0,,2026-07-19T18:17:32.248075,84800,10090,3048,10090,974,10090,22,10090,3,18660,1,1.0279488999949535
4,0,,2026-07-19T18:17:33.276818,84261,9997,2992,9997,999,9997,18,9997,7,18828,6,1.028445300005842
4,0,,2026-07-19T18:17:34.305277,84387,10091,3018,10091,981,10091,29,10091,4,18974,3,1.0280988999875262
4,0,,2026-07-19T18:17:35.332967,84377,10203,3000,10203,1019,10203,19,10203,5,18894,6,1.0273043000051985
4,0,,2026-07-19T18:17:36.362290,85046,9995,3006,9995,985,9995,24,9995,6,18872,8,1.0290340000065044
4,0,,2026-07-19T18:17:37.391765,84753,9965,3029,9965,977,9965,21,9966,5,18849,4,1.0290738999901805
4,0,,2026-07-19T18:17:38.418419,84626,10047,3076,10047,954,10047,19,10046,8,18933,7,1.026289599991287
4,1,,2026-07-19T18:17:53.612146,84877,13389,5065,13389,890,13389,8,13389,9,18776,3,1.0282417999987956
4,1,,2026-07-19T18:17:54.638810,84449,13056,4985,13056,903,13056,10,13056,7,18578,5,1.0264738000114448
4,1,,2026-07-19T18:17:55.667236,84871,13321,5017,13321,913,13321,8,13321,4,18676,7,1.0281625999923563
4,1,,2026-07-19T18:17:56.696229,84990,13512,5056,13512,915,13512,9,13512,8,19143,6,1.0286305000045104
4,1,,2026-07-19T18:17:57.725516,84920,13420,5096,13420,957,13420,7,13420,6,18671,3,1.0289045999961672
4,1,,2026-07-19T18:17:58.753746,84676,13401,5160,13401,903,13401,12,13401,4,19028,3,1.027897899999516
4,1,,2026-07-19T18:17:59.782108,85276,13248,4986,13248,918,13248,7,13248,5,18999,4,1.0279513999994379
4,1,,2026-07-19T18:18:00.811456,84442,13172,5057,13172,929,13172,8,13172,6,18915,8,1.028923300007591
4,1,,2026-07-19T18:18:01.841066,85013,13386,5097,13386,924,13386,7,13386,8,18910,9,1.0292097000055946
4,1,,2026-07-19T18:18:02.869267,84696,13253,5186,13253,881,13253,6,13253,6,18806,3,1.0278080999996746
4,1,,2026-07-19T18:18:03.898148,84535,13267,5161,13267,879,13267,7,13267,12,18463,6,1.0285140000050887
4,1,,2026-07-19T18:18:04.927259,84926,13126,4862,13126,965,13126,10,13127,5,18962,5,1.0287599000002956
4,1,,2026-07-19T18:18:05.955809,84716,13237,5063,13237,929,13237,6,13236,7,18706,4,1.0281916999956593
4,1,,2026-07-19T18:18:06.984923,84946,13528,5116,13528,902,13529,7,13529,7,18717,7,1.0287241000041831
4,1,,2026-07-19T18:18:08.014240,84561,13340,5097,13340,895,13339,9,13339,4,18844,6,1.0290094999945723
4,1,,2026-07-19T18:18:09.041158,85386,13329,5026,13329,943,13329,10,13329,8,18870,4,1.0266899000125704
4,1,,2026-07-19T18:18:10.069947,84870,13200,5063,13200,865,13200,6,13200,9,18871,5,1.0284831000026315
4,1,,2026-07-19T18:18:11.102555,84857,13360,5057,13360,854,13360,7,13360,9,18815,1,1.03229130001273
4,1,,2026-07-19T18:18:12.130653,84984,13282,5077,13282,886,13282,9,13282,11,18917,10,1.0277384000073653
4,1,,2026-07-19T18:18:13.157799,85301,13369,5041,13369,928,13369,7,13369,7,18734,3,1.0268839999916963
4,1,,2026-07-19T18:18:14.185739,84343,13206,4951,13206,934,13206,6,13206,5,18686,6,1.0276343000005
4,1,,2026-07-19T18:18:15.214249,84560,13154,4957,13154,881,13154,5,13154,8,18806,10,1.0281911000056425
4,1,,2026-07-19T18:18:16.242331,85033,13367,5106,13367,928,13367,6,13367,5,18927,13,1.027846099997987
4,1,,2026-07-19T18:18:17.271301,84734,13443,5079,13443,981,13443,11,13443,5,18772,4,1.0286578000086593
4,1,,2026-07-19T18:18:18.300242,85171,13455,5099,13455,918,13455,4,13455,2,18757,3,1.0285576000023866
4,1,,2026-07-19T18:18:19.328495,84992,13286,5094,13286,898,13286,10,13286,5,18855,8,1.0278966000041692
4,1,,2026-07-19T18:18:20.355624,84465,13213,5047,13213,894,13213,9,13213,8,18847,6,1.02686939999694
4,1,,2026-07-19T18:18:21.384228,84233,13151,5067,13151,881,13151,9,13151,6,18905,8,1.028310399997281
4,1,,2026-07-19T18:18:22.411329,85021,13093,5068,13093,884,13093,4,13093,7,18857,3,1.026714699997683
4,1,,2026-07-19T18:18:23.438755,84768,13327,5119,13327,952,13327,13,13327,6,18581,6,1.0270484000066062
4,2,,2026-07-19T18:18:36.138680,84231,14575,5989,14575,771,14575,20,14575,5,18832,0,1.027110700000776
4,2,,2026-07-19T18:18:37.167917,84701,14822,6082,14822,784,14822,37,14822,7,18905,5,1.0288981000048807
4,2,,2026-07-19T18:18:38.196242,84709,14534,6020,14534,744,14534,27,14534,9,18630,8,1.0279037000000244
4,2,,2026-07-19T18:18:39.225243,84412,14652,6046,14652,787,14652,24,14652,8,18639,9,1.0285898000001907
4,2,,2026-07-19T18:18:40.253068,84579,14578,5907,14578,830,14578,27,14578,8,18825,8,1.0274303999904078
4,2,,2026-07-19T18:18:41.281543,84867,14749,6191,14749,798,14749,31,14749,13,18834,9,1.0281881999981124
4,2,,2026-07-19T18:18:42.309786,84414,14698,6090,14698,768,14698,19,14698,9,18878,4,1.0278413000050932
4,2,,2026-07-19T18:18:43.338813,84610,14749,6192,14749,724,14749,34,14749,2,19014,5,1.028649999992922
4,2,,2026-07-19T18:18:44.365825,84465,14525,5955,14525,723,14525,19,14525,10,19131,3,1.0266331000020728
4,2,,2026-07-19T18:18:45.394361,84764,14612,6031,14612,762,14612,25,14612,6,18833,7,1.0282474999985425
4,2,,2026-07-19T18:18:46.421342,84898,14916,6117,14916,770,14916,32,14916,11,18959,4,1.026597899995977
4,2,,2026-07-19T18:18:47.449808,84868,14542,6059,14542,750,14542,31,14542,6,18928,5,1.0281513999943854
4,2,,2026-07-19T18:18:48.476774,84313,14639,6065,14639,749,14639,22,14639,9,18855,8,1.0266630000114674
4,2,,2026-07-19T18:18:49.504738,84735,14729,6177,14729,778,14729,22,14729,9,18886,5,1.0276527000096394
4,2,,2026-07-19T18:18:50.532388,84449,14561,5888,14561,798,14561,34,14561,14,18892,8,1.027268300007563
4,2,,2026-07-19T18:18:51.560100,84896,14589,6018,14589,734,14589,24,14589,7,18876,1,1.0274453000020003
4,2,,2026-07-19T18:18:52.586858,84502,14356,6016,14356,751,14356,19,14356,5,18914,7,1.0264069000113523
4,2,,2026-07-19T18:18:53.615133,84313,14718,6145,14718,797,14718,21,14718,6,18655,7,1.0280650000058813
4,2,,2026-07-19T18:18:54.641654,84327,14450,5985,14450,764,14450,25,14450,10,18754,4,1.026254099997459
4,2,,2026-07-19T18:18:55.667995,84204,14565,6042,14565,803,14565,28,14565,4,18937,10,1.0260447000036947
4,2,,2026-07-19T18:18:56.695647,84673,14561,5971,14561,803,14561,21,14561,12,18821,7,1.0274766000075033
4,2,,2026-07-19T18:18:57.724414,84922,14709,6029,14709,795,14709,16,14709,7,19162,4,1.0285017999995034
4,2,,2026-07-19T18:18:58.753163,84773,14711,6125,14711,753,14711,31,14711,7,18920,6,1.0284282000066014
4,2,,2026-07-19T18:18:59.782727,84519,14879,6191,14879,771,14879,28,14879,10,18926,9,1.029157099997974
4,2,,2026-07-19T18:19:00.810168,85085,14924,6077,14924,727,14924,22,14924,4,18993,7,1.0270488999958616
4,2,,2026-07-19T18:19:01.838186,84607,14622,6101,14622,769,14622,34,14622,10,18745,9,1.0276684999989811
4,2,,2026-07-19T18:19:02.866979,84585,14506,5956,14506,755,14506,28,14506,4,18932,6,1.0284208000084618
4,2,,2026-07-19T18:19:03.894850,83960,14634,6045,14634,732,14634,21,14634,4,18716,5,1.027591999998549
4,2,,2026-07-19T18:19:04.922750,84705,14772,6105,14772,768,14772,19,14772,7,18906,3,1.027577899993048
4,2,,2026-07-19T18:19:05.950632,84937,14856,6087,14856,766,14856,32,14856,6,18660,5,1.0275106000044616
4,3,,2026-07-19T18:19:09.716858,83939,15263,6733,15263,556,15263,57,15263,4,18728,9,1.02629639999941
4,3,,2026-07-19T18:19:10.744877,84599,15446,6691,15446,633,15446,71,15446,11,18494,4,1.0278508999908809
4,3,,2026-07-19T18:19:11.773964,85083,15549,6669,15549,570,15549,65,15549,15,19052,8,1.0287506000022404
4,3,,2026-07-19T18:19:12.801808,84578,15054,6527,15054,561,15054,64,15054,6,18901,5,1.0276143000082811
4,3,,2026-07-19T18:19:13.830315,84629,15159,6614,15159,586,15159,50,15159,12,18923,11,1.0281656000006478
4,3,,2026-07-19T18:19:14.857922,85002,15581,6702,15581,572,15581,65,15581,6,19107,7,1.027347399998689
4,3,,2026-07-19T18:19:15.886881,84750,15292,6634,15292,606,15292,60,15292,8,18828,6,1.0287296999886166
4,3,,2026-07-19T18:19:16.915577,84551,15403,6681,15403,635,15403,69,15403,5,19045,8,1.0282911999966018
4,3,,2026-07-19T18:19:17.943806,84750,15401,6691,15401,594,15401,58,15401,5,19057,9,1.027832000007038
4,3,,2026-07-19T18:19:18.971844,84577,15523,6694,15523,614,15523,58,15523,8,19006,8,1.027616699997452
4,3,,2026-07-19T18:19:20.001325,84949,15321,6700,15321,602,15321,62,15321,10,18818,10,1.029181799996877
4,3,,2026-07-19T18:19:21.030117,84840,15270,6696,15270,557,15270,64,15270,12,18865,10,1.028520899999421
4,3,,2026-07-19T18:19:22.058192,84459,15430,6571,15430,621,15430,60,15430,6,18844,2,1.0278585999913048
4,3,,2026-07-19T18:19:23.085260,84795,15489,6779,15489,603,15489,57,15489,4,18885,6,1.026762100009364
4,3,,2026-07-19T18:19:24.114236,84637,15424,6625,15424,627,15424,84,15424,2,18781,8,1.0286310000083176
4,3,,2026-07-19T18:19:25.142137,84417,15425,6646,15425,606,15425,59,15425,10,18869,9,1.0275657000020146
4,3,,2026-07-19T18:19:26.169711,84894,15358,6643,15358,569,15358,66,15358,12,18828,7,1.027133600000525
4,3,,2026-07-19T18:19:27.198067,84252,15399,6749,15399,582,15399,68,15399,6,18996,2,1.0280272000090918
4,3,,2026-07-19T18:19:28.226564,84702,15485,6750,15485,607,15485,61,15485,7,18942,9,1.0281504000013229
4,3,,2026-07-19T18:19:29.254257,84995,15512,6711,15512,580,15512,71,15512,5,18789,9,1.027374700002838
4,3,,2026-07-19T18:19:30.282731,85199,15460,6705,15460,590,15460,65,15460,8,18789,5,1.0281448000023374
4,3,,2026-07-19T18:19:31.311703,83953,15291,6674,15291,603,15291,61,15291,8,18955,7,1.0286404999933438
4,3,,2026-07-19T18:19:32.338375,84696,15475,6749,15475,591,15475,59,15475,8,18952,10,1.0264763000013772
4,3,,2026-07-19T18:19:33.366291,84504,15366,6725,15366,613,15366,58,15366,6,19083,5,1.0277679999999236
4,3,,2026-07-19T18:19:34.394402,85139,15465,6692,15465,578,15465,77,15465,5,19094,5,1.027772699992056
4,3,,2026-07-19T18:19:35.421518,84794,15375,6675,15375,618,15375,66,15375,8,18791,5,1.0267877000005683
4,3,,2026-07-19T18:19:36.449788,84590,15449,6741,15449,582,15449,57,15449,6,18943,4,1.0280422999931034
4,3,,2026-07-19T18:19:37.477199,84945,15322,6725,15322,596,15322,52,15322,7,18783,8,1.0270688999880804
4,3,,2026-07-19T18:19:38.504613,84514,15380,6634,15380,625,15380,55,15380,5,18830,7,1.02705029999197
4,3,,2026-07-19T18:19:39.533371,85085,15515,6787,15515,587,15515,69,15515,10,19008,8,1.028443499992136
4,4,,2026-07-19T18:19:55.606313,84558,14662,6457,14662,380,14662,123,14662,7,18918,11,1.0267447999940487
4,4,,2026-07-19T18:19:56.634681,84410,14627,6585,14627,370,14627,135,14627,7,19122,11,1.0281823000113945
4,4,,2026-07-19T18:19:57.662787,84952,14585,6401,14585,400,14585,133,14585,11,18986,6,1.0277481999946758
4,4,,2026-07-19T18:19:58.691468,84802,14648,6394,14648,406,14648,139,14648,8,19331,8,1.0282525000075111
4,4,,2026-07-19T18:19:59.719027,84770,14603,6485,14603,358,14603,147,14603,6,19047,5,1.0272347999998601
4,4,,2026-07-19T18:20:00.747042,84810,14498,6385,14498,366,14498,122,14498,10,19005,4,1.0276621999946656
4,4,,2026-07-19T18:20:01.775968,84239,14517,6410,14517,385,14517,139,14517,7,18989,4,1.0286258999985876
4,4,,2026-07-19T18:20:02.803357,84581,14698,6541,14698,343,14698,136,14698,7,19136,6,1.0270099000044866
4,4,,2026-07-19T18:20:03.831086,84049,14867,6487,14867,381,14867,133,14867,9,19195,4,1.0274177999963285
4,4,,2026-07-19T18:20:04.859586,84838,14740,6552,14740,350,14740,133,14740,9,19132,9,1.0281526000035228
4,4,,2026-07-19T18:20:05.887050,84245,14925,6537,14925,365,14925,140,14925,7,19188,3,1.0270747000031406
4,4,,2026-07-19T18:20:06.914660,84711,14738,6431,14738,368,14738,125,14738,8,18987,10,1.027289000005112
4,4,,2026-07-19T18:20:07.943097,84383,14947,6550,14947,375,14947,146,14947,11,19075,5,1.0281718999904115
4,4,,2026-07-19T18:20:08.972087,84632,14475,6429,14475,340,14475,124,14475,8,19279,6,1.0285110999975586
4,4,,2026-07-19T18:20:09.998682,84476,14865,6502,14865,388,14865,123,14865,6,18769,10,1.0263097999995807
4,4,,2026-07-19T18:20:11.027760,84275,14903,6536,14903,353,14903,151,14903,6,19195,4,1.0288407999905758
4,4,,2026-07-19T18:20:12.055536,85186,14707,6462,14707,388,14707,137,14707,8,19134,3,1.0274358000024222
4,4,,2026-07-19T18:20:13.084271,84757,14500,6333,14500,366,14500,110,14500,9,19337,1,1.0283346999931382
4,4,,2026-07-19T18:20:14.112804,84585,14797,6390,14797,358,14797,129,14797,12,18981,8,1.0281416999932844
4,4,,2026-07-19T18:20:15.141362,84841,14586,6386,14586,354,14586,119,14586,8,19199,13,1.028324300001259
4,4,,2026-07-19T18:20:16.168516,85084,14691,6460,14691,392,14691,122,14691,5,19229,4,1.0267846999922767
4,4,,2026-07-19T18:20:17.195862,84797,14562,6301,14562,380,14562,123,14562,9,19038,3,1.0271556999941822
4,4,,2026-07-19T18:20:18.224179,84552,14751,6534,14751,355,14751,163,14751,15,19022,7,1.028053700007149
4,4,,2026-07-19T18:20:19.252641,84914,14818,6463,14818,386,14818,107,14818,8,18917,8,1.0280807000090135
4,4,,2026-07-19T18:20:20.280559,85140,14766,6444,14766,428,14766,138,14766,9,19183,5,1.0276044000056572
4,4,,2026-07-19T18:20:21.308401,84273,14626,6419,14626,387,14626,127,14626,4,18909,5,1.027489300002344
4,4,,2026-07-19T18:20:22.336218,84324,14507,6412,14507,365,14507,154,14507,5,19135,4,1.027516199988895
4,4,,2026-07-19T18:20:23.363350,84753,14602,6487,14602,358,14602,123,14602,11,19050,2,1.0269334000040544
4,4,,2026-07-19T18:20:24.391570,84525,14801,6468,14801,385,14801,135,14801,8,18785,7,1.0279020000016317
4,4,,2026-07-19T18:20:25.418677,84361,14652,6479,14652,370,14652,110,14652,11,18945,0,1.0268089000019245
