N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch10,coinc_ch10,singles_ch7,coinc_ch7,int_time
3,0,,2026-07-22T10:07:59.864542,106764,15199,4397,15199,2950,15199,352,15199,6,15199,9,18116,6,1.0277923000030569
3,0,,2026-07-22T10:08:00.893219,106099,15383,4597,15383,2919,15383,316,15383,8,15383,5,17971,8,1.028375000001688
3,0,,2026-07-22T10:08:01.922614,106308,15525,4517,15525,2987,15525,359,15525,6,15525,5,18108,7,1.0289685999960057
3,0,,2026-07-22T10:08:02.952789,105492,15527,4554,15527,2996,15527,375,15527,5,15527,3,18072,7,1.0298075000027893
3,0,,2026-07-22T10:08:03.982681,106195,15345,4486,15345,2916,15345,357,15345,4,15345,6,18234,3,1.0294979000027524
3,0,,2026-07-22T10:08:05.012569,106257,15480,4469,15480,2957,15480,364,15480,5,15480,6,18195,5,1.0295145000054617
3,0,,2026-07-22T10:08:06.042757,106026,15377,4486,15377,2870,15377,355,15377,8,15377,9,18096,6,1.0297741000031237
3,0,,2026-07-22T10:08:07.071744,106207,15445,4443,15445,2978,15445,366,15445,4,15445,7,17805,8,1.0286167999947793
3,0,,2026-07-22T10:08:08.101198,106367,15359,4447,15359,2941,15359,373,15359,3,15359,9,17908,4,1.029087700000673
3,0,,2026-07-22T10:08:09.130099,106544,15389,4676,15389,2868,15389,336,15389,5,15389,4,17941,12,1.0285692000034032
3,0,,2026-07-22T10:08:10.159584,106647,15699,4540,15699,3085,15699,389,15699,7,15699,6,17994,3,1.0290980999998283
3,0,,2026-07-22T10:08:11.188759,105799,15410,4470,15410,3003,15410,364,15410,4,15410,8,17935,8,1.028809799994633
3,0,,2026-07-22T10:08:12.219285,106481,15438,4568,15438,3061,15438,378,15438,13,15438,2,18081,7,1.030131600004097
3,0,,2026-07-22T10:08:13.248312,106025,15388,4391,15388,2984,15388,387,15388,2,15388,2,17934,7,1.0286772000035853
3,0,,2026-07-22T10:08:14.277522,106403,15284,4472,15284,2960,15284,354,15284,9,15284,8,18009,3,1.0288340999977663
3,0,,2026-07-22T10:08:15.306700,106377,15414,4532,15414,2998,15414,329,15414,7,15414,3,18038,7,1.0288086000000476
3,0,,2026-07-22T10:08:16.335773,105937,15621,4618,15621,2967,15621,370,15621,4,15621,3,17833,7,1.0286774999985937
3,0,,2026-07-22T10:08:17.365145,106088,15721,4584,15721,2986,15721,375,15721,9,15721,9,17804,8,1.0290362000014284
3,0,,2026-07-22T10:08:18.393936,106755,15504,4520,15504,2961,15504,370,15504,5,15504,7,18004,7,1.0284324000022025
3,0,,2026-07-22T10:08:19.423079,106019,15343,4434,15343,2947,15343,368,15343,4,15343,6,17944,8,1.0287511999995331
3,0,,2026-07-22T10:08:20.449833,106509,15635,4602,15635,2993,15635,359,15635,8,15635,7,17947,12,1.0263963000033982
3,0,,2026-07-22T10:08:21.478544,105523,15366,4469,15366,2959,15366,374,15366,13,15366,1,17874,7,1.0284956000032253
3,0,,2026-07-22T10:08:22.507664,106328,15169,4494,15169,2917,15169,351,15169,9,15169,5,17889,6,1.0287415999991936
3,0,,2026-07-22T10:08:23.536432,106402,15601,4560,15601,2995,15601,393,15601,3,15601,4,18018,9,1.028431200000341
3,0,,2026-07-22T10:08:24.566674,106193,15337,4457,15337,2914,15337,363,15337,6,15337,2,18200,3,1.0298219000032987
3,0,,2026-07-22T10:08:25.595679,106547,15456,4557,15456,2867,15456,364,15456,6,15456,5,18020,7,1.0287318999980926
3,0,,2026-07-22T10:08:26.625067,106178,15563,4465,15563,2933,15563,365,15563,8,15563,5,17735,9,1.0290138999989722
3,0,,2026-07-22T10:08:27.654713,106141,15450,4506,15450,2914,15450,343,15450,6,15450,6,18098,16,1.029202699995949
3,0,,2026-07-22T10:08:28.682505,105694,15352,4513,15352,2895,15352,385,15352,9,15352,3,18065,6,1.0274787999951513
3,0,,2026-07-22T10:08:29.712460,105772,15193,4407,15193,2906,15193,367,15193,4,15193,2,17853,11,1.029724800006079
3,0,,2026-07-22T10:08:30.741453,106420,15331,4536,15331,2887,15331,354,15331,11,15331,6,17842,11,1.0286018999977387
3,0,,2026-07-22T10:08:31.771208,105913,15239,4539,15239,2839,15239,407,15239,4,15239,6,17867,7,1.0294011000005412
3,0,,2026-07-22T10:08:32.800240,106770,15494,4532,15494,2939,15494,367,15494,8,15494,4,18168,3,1.0286799000023166
3,0,,2026-07-22T10:08:33.829833,105537,15234,4509,15234,2901,15234,384,15234,7,15234,7,17991,8,1.0291747999945073
3,0,,2026-07-22T10:08:34.859149,105789,15434,4596,15434,2936,15434,387,15434,5,15434,6,18092,15,1.0289162000044598
3,0,,2026-07-22T10:08:35.888371,106166,15418,4471,15418,2973,15418,357,15418,5,15418,2,17930,9,1.0288301000036881
3,0,,2026-07-22T10:08:36.916578,105951,15517,4562,15517,2930,15517,366,15517,5,15517,5,17937,10,1.0278488999974797
3,0,,2026-07-22T10:08:37.945639,105603,15574,4468,15574,2974,15574,375,15574,5,15574,5,17905,9,1.0287227000007988
3,0,,2026-07-22T10:08:38.973640,106187,15490,4534,15490,2921,15490,369,15490,6,15490,6,17639,4,1.027606999996351
3,0,,2026-07-22T10:08:40.003359,106029,15443,4497,15443,2993,15443,393,15443,3,15443,6,17997,6,1.0293642999968142
3,0,,2026-07-22T10:08:41.032820,106159,15322,4471,15322,2962,15322,391,15322,9,15322,6,18242,5,1.0290855999992345
3,0,,2026-07-22T10:08:42.062114,105970,15317,4486,15317,2990,15317,371,15317,3,15317,4,17899,9,1.02896559999499
3,0,,2026-07-22T10:08:43.091263,105797,15545,4616,15545,2999,15545,347,15545,7,15545,6,18171,11,1.0287148999996134
3,0,,2026-07-22T10:08:44.117427,106780,15396,4423,15396,2922,15396,360,15396,5,15396,6,17861,6,1.0257923000026494
3,0,,2026-07-22T10:08:45.146013,106294,15281,4380,15281,2967,15281,342,15281,8,15281,6,18032,9,1.028445100004319
3,0,,2026-07-22T10:08:46.175546,106256,15387,4514,15387,2956,15387,354,15387,4,15387,8,17967,9,1.0291361999989022
3,0,,2026-07-22T10:08:47.205198,106232,15378,4474,15378,2893,15378,353,15378,9,15378,5,17902,8,1.0292172999979812
3,0,,2026-07-22T10:08:48.234578,105714,15325,4423,15325,2823,15325,397,15325,5,15325,7,17935,8,1.0289843999998993
3,0,,2026-07-22T10:08:49.263523,105715,15407,4441,15407,2977,15407,368,15407,4,15407,6,17999,7,1.0286330000017188
3,0,,2026-07-22T10:08:50.293058,105959,15318,4425,15318,2943,15318,347,15318,6,15318,5,17877,8,1.0291345000005094
3,0,,2026-07-22T10:08:51.322234,106490,15341,4396,15341,2914,15341,410,15341,4,15341,7,17973,5,1.0288361999992048
3,0,,2026-07-22T10:08:52.351569,105476,15432,4516,15432,2818,15432,393,15432,3,15432,5,17869,2,1.0289426000017556
3,0,,2026-07-22T10:08:53.380752,106320,15468,4542,15468,2923,15468,364,15468,6,15468,11,18072,6,1.02882170000521
3,0,,2026-07-22T10:08:54.410440,106414,15426,4469,15426,2978,15426,366,15426,9,15426,4,18302,10,1.0292850999976508
3,0,,2026-07-22T10:08:55.439892,107115,15425,4407,15425,3074,15425,352,15425,8,15425,3,17993,4,1.0289906000034534
3,0,,2026-07-22T10:08:56.468680,106631,15334,4524,15334,2900,15334,347,15334,8,15334,12,18226,8,1.0284078000040608
3,0,,2026-07-22T10:08:57.498448,106308,15361,4496,15361,2910,15361,368,15361,8,15361,10,18182,8,1.029390499999863
3,0,,2026-07-22T10:08:58.526154,106177,15506,4473,15506,2949,15506,371,15506,5,15506,4,18026,9,1.0274831999995513
3,0,,2026-07-22T10:08:59.554716,106442,15401,4414,15401,3032,15401,350,15401,5,15401,3,17997,3,1.0283181000049808
3,0,,2026-07-22T10:09:00.584515,105630,15304,4341,15304,2992,15304,366,15304,7,15304,2,17952,7,1.0294562999988557
3,0,,2026-07-22T10:09:01.614492,106214,15322,4460,15322,2950,15322,385,15322,5,15322,4,18059,6,1.0296281000046292
3,0,,2026-07-22T10:09:02.643686,106102,15166,4372,15166,2897,15166,358,15166,6,15166,3,18061,10,1.028845300003013
3,0,,2026-07-22T10:09:03.672828,106236,15636,4556,15636,3006,15636,367,15636,6,15636,3,18055,10,1.0287698000029195
3,0,,2026-07-22T10:09:04.706760,106145,15280,4516,15280,2951,15280,380,15280,9,15280,10,17991,9,1.0335253000012017
3,0,,2026-07-22T10:09:05.735785,107069,15656,4567,15656,3015,15656,373,15656,5,15656,8,18050,7,1.0285994000005303
3,0,,2026-07-22T10:09:06.764252,106584,15715,4605,15715,2988,15715,366,15715,4,15715,6,18502,6,1.0281602999966708
3,0,,2026-07-22T10:09:07.793031,105799,15432,4522,15432,2981,15432,393,15432,10,15432,5,17973,12,1.028477899999416
3,0,,2026-07-22T10:09:08.821754,106281,15365,4526,15365,2968,15365,337,15365,5,15365,4,18015,6,1.028519999999844
3,0,,2026-07-22T10:09:09.852618,106135,15324,4442,15324,3033,15324,369,15324,7,15324,4,18065,6,1.03048729999864
3,0,,2026-07-22T10:09:10.881833,106708,15491,4570,15491,2923,15491,379,15491,4,15491,4,17908,8,1.0287553000016487
3,0,,2026-07-22T10:09:11.911605,106464,15492,4458,15492,3028,15492,368,15492,6,15492,8,18003,12,1.029438300000038
3,0,,2026-07-22T10:09:12.940529,105525,15131,4474,15131,2837,15132,362,15132,6,15132,7,17979,6,1.0285388000047533
3,0,,2026-07-22T10:09:13.969382,105981,15250,4558,15250,2960,15249,363,15249,10,15249,4,18019,10,1.0284510000055889
3,0,,2026-07-22T10:09:14.998587,106178,15470,4521,15470,2937,15470,364,15470,4,15470,9,18086,8,1.0288314999997965
3,0,,2026-07-22T10:09:16.027588,106578,15442,4495,15442,3010,15442,364,15442,5,15442,4,17953,7,1.0286525999981677
3,0,,2026-07-22T10:09:17.057000,106081,15391,4493,15391,2890,15391,362,15391,7,15391,10,17928,5,1.0291692999962834
3,0,,2026-07-22T10:09:18.084770,106535,15487,4587,15487,2883,15487,400,15487,5,15487,10,17791,8,1.027440600002592
3,0,,2026-07-22T10:09:19.114061,105904,15400,4643,15400,2869,15400,357,15400,5,15400,10,17740,6,1.028901899997436
3,0,,2026-07-22T10:09:20.141888,106515,15578,4604,15578,3000,15578,368,15578,6,15578,4,18179,8,1.0275179000018397
3,0,,2026-07-22T10:09:21.168575,105619,15375,4536,15375,2919,15375,377,15375,8,15375,5,18102,6,1.0264189999943483
3,0,,2026-07-22T10:09:22.198540,105883,15343,4467,15343,2848,15344,373,15344,5,15344,6,17843,4,1.0296649000010802
3,0,,2026-07-22T10:09:23.227846,106961,15491,4556,15491,2981,15490,371,15490,7,15490,2,18025,6,1.0289059999995516
3,0,,2026-07-22T10:09:24.256473,106032,15564,4564,15564,2936,15564,366,15564,11,15564,7,18215,6,1.0283238999982132
3,0,,2026-07-22T10:09:25.285913,105998,15436,4567,15436,2962,15436,375,15436,9,15437,5,18097,8,1.0291166999959387
3,0,,2026-07-22T10:09:26.314961,106392,15576,4664,15576,2889,15576,423,15576,7,15575,5,18219,6,1.0286890999996103
3,0,,2026-07-22T10:09:27.344821,106199,15450,4458,15450,2964,15450,362,15450,9,15450,1,18240,13,1.0295117999994545
3,0,,2026-07-22T10:09:28.374254,106208,15509,4415,15509,2940,15509,379,15509,4,15509,6,18080,7,1.02903040000092
3,0,,2026-07-22T10:09:29.404063,106943,15689,4520,15689,3100,15689,373,15689,3,15689,4,18102,7,1.0293713999999454
3,0,,2026-07-22T10:09:30.433877,106277,15413,4533,15413,3037,15413,356,15413,8,15413,6,17952,7,1.0294739000019035
3,0,,2026-07-22T10:09:31.462739,106529,15587,4498,15587,3037,15587,340,15587,9,15587,9,18049,6,1.0284546999973827
3,0,,2026-07-22T10:09:32.491802,106149,15363,4517,15363,2934,15363,383,15363,3,15363,7,17955,11,1.0287213000046904
3,0,,2026-07-22T10:09:33.520666,106469,15394,4471,15394,2993,15394,372,15394,3,15394,4,17783,9,1.028469299999415
3,0,,2026-07-22T10:09:34.550191,106527,15436,4550,15436,3013,15436,375,15436,6,15436,3,17924,5,1.0291291999965324
3,0,,2026-07-22T10:09:35.579714,106278,15258,4453,15258,2957,15258,368,15258,8,15258,9,18106,5,1.0291447999989032
3,0,,2026-07-22T10:09:36.608301,106400,15513,4405,15513,2989,15513,416,15513,4,15513,2,18030,6,1.0281993000025977
3,0,,2026-07-22T10:09:37.637426,105814,15116,4401,15116,2893,15116,359,15116,4,15116,6,18000,4,1.028769699994882
3,0,,2026-07-22T10:09:38.664518,106043,15391,4592,15391,2869,15391,373,15391,4,15391,6,17891,8,1.0266928999990341
3,0,,2026-07-22T10:09:39.693282,105950,15470,4624,15470,3024,15470,368,15470,4,15470,7,17644,3,1.0284546999973827
3,0,,2026-07-22T10:09:40.722993,106188,15519,4482,15519,2986,15519,365,15519,7,15519,4,18199,7,1.029314899999008
3,0,,2026-07-22T10:09:41.751427,106233,15335,4440,15335,2873,15335,384,15335,6,15335,5,18207,9,1.028113200001826
3,0,,2026-07-22T10:09:42.779163,105906,15543,4535,15543,2913,15543,388,15543,6,15543,11,18033,7,1.0274093999978504
3,0,,2026-07-22T10:09:43.808683,105639,15376,4556,15376,2939,15376,364,15376,9,15376,4,17951,7,1.0292633999997634
3,0,,2026-07-22T10:09:44.837564,106670,15534,4630,15534,2946,15534,362,15534,3,15534,10,18135,1,1.0285187999979826
3,0,,2026-07-22T10:09:45.867536,105772,15435,4487,15435,3038,15435,380,15435,6,15435,4,18085,6,1.0296023999981117
3,0,,2026-07-22T10:09:46.896247,105755,15227,4500,15227,2915,15227,366,15227,9,15227,7,17953,3,1.0282797000036226
3,0,,2026-07-22T10:09:47.925671,106605,15560,4625,15560,2957,15560,362,15560,8,15560,7,17975,7,1.0290929000038886
3,0,,2026-07-22T10:09:48.954954,106253,15484,4531,15484,2961,15484,395,15484,7,15484,10,18087,8,1.0288805000018328
3,0,,2026-07-22T10:09:49.982414,106146,15543,4599,15543,2922,15543,349,15543,13,15543,5,18040,9,1.0270830999943428
3,0,,2026-07-22T10:09:51.011122,106081,15660,4548,15660,2996,15660,386,15660,5,15660,5,17770,9,1.0284249000033014
3,0,,2026-07-22T10:09:52.039749,105581,15420,4422,15420,2964,15420,361,15420,7,15420,7,17975,8,1.0282379999989644
3,0,,2026-07-22T10:09:53.068764,106355,15421,4451,15421,2978,15421,336,15421,7,15421,5,18151,7,1.0287057999958051
3,0,,2026-07-22T10:09:54.096961,106906,15383,4538,15383,2958,15383,352,15383,8,15383,8,18221,4,1.027816800000437
3,0,,2026-07-22T10:09:55.126620,105773,15554,4537,15554,2983,15554,374,15554,5,15554,4,18011,7,1.0292736000046716
3,0,,2026-07-22T10:09:56.156572,105961,15181,4434,15181,2873,15181,379,15181,3,15181,7,18076,8,1.029541900003096
3,0,,2026-07-22T10:09:57.186120,106631,15401,4418,15401,2992,15401,369,15401,3,15401,7,18193,8,1.0291445999973803
3,0,,2026-07-22T10:09:58.214616,106079,15348,4511,15348,2871,15348,381,15348,5,15348,7,17877,7,1.0280942000026698
3,0,,2026-07-22T10:09:59.243777,105881,15435,4498,15435,2953,15435,343,15435,9,15435,1,18081,4,1.0288024000037694
3,0,,2026-07-22T10:10:00.272544,106318,15490,4569,15490,2876,15490,419,15490,2,15490,4,17929,10,1.0284189000012702
3,0,,2026-07-22T10:10:01.301452,106792,15529,4630,15529,2894,15529,356,15529,4,15529,5,17850,8,1.0287114000020665
3,0,,2026-07-22T10:10:02.331199,106777,15605,4539,15605,2961,15605,365,15605,5,15605,7,18084,8,1.0293728000033298
3,0,,2026-07-22T10:10:03.361064,106640,15574,4593,15574,2908,15574,383,15574,4,15574,6,17881,5,1.0294678999998723
3,0,,2026-07-22T10:10:04.390691,106733,15413,4487,15413,2930,15413,366,15413,8,15413,10,17928,6,1.0292245999953593
3,0,,2026-07-22T10:10:05.419875,106305,15153,4414,15153,2881,15153,366,15153,7,15153,7,18022,5,1.0288604000015766
3,0,,2026-07-22T10:10:06.449274,106661,15427,4429,15427,3001,15427,382,15427,10,15427,9,18072,8,1.0290143999955035
3,0,,2026-07-22T10:10:07.478772,106151,15673,4581,15673,2991,15673,371,15673,8,15673,5,18123,8,1.0291317000010167
