N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch7,coinc_ch7,int_time
3,0,,2026-07-18T20:16:12.271155,3167291,447338,136231,447338,83165,447338,10513,447338,436,520746,194,1.0008426890625002
3,0,,2026-07-18T20:16:44.272485,3165927,445882,135833,445881,82551,445881,10583,445881,426,519667,226,1.0000906412499995
3,0,,2026-07-18T20:17:16.295445,3167254,446222,136203,446222,82567,446222,10436,446222,373,521263,182,1.00079067546875
3,0,,2026-07-18T20:17:48.297718,3165386,445094,135586,445094,83198,445094,10322,445094,405,520531,213,1.0001051734375
3,0,,2026-07-18T20:18:20.305345,3171847,446666,136509,446666,82937,446666,10666,446666,423,520947,200,1.0002916020312496
3,0,,2026-07-18T20:18:52.314867,3174059,447636,136075,447637,83214,447637,10552,447637,416,521393,184,1.00035052765625
3,0,,2026-07-18T20:19:24.315987,3167251,447591,136742,447590,82834,447590,10600,447590,405,520651,162,1.00009543171875
3,0,,2026-07-18T20:19:56.329828,3174171,447610,136394,447609,83518,447609,10601,447609,414,522749,214,1.000470144375
3,0,,2026-07-18T20:20:28.343066,3170654,447130,137145,447130,83137,447130,10463,447130,420,522056,177,1.0004428515625
3,0,,2026-07-18T20:21:00.354357,3170062,447242,136483,447242,82797,447242,10392,447242,452,521549,201,1.0003783446875003
3,0,,2026-07-18T20:21:32.366941,3167031,447225,136391,447225,83619,447225,10466,447225,400,521315,194,1.0004619693749999
3,0,,2026-07-18T20:22:04.387986,3170114,447194,136414,447194,83675,447194,10127,447194,419,522526,184,1.00068533328125
3,0,,2026-07-18T20:22:36.399269,3168497,446497,136300,446497,83166,446497,10341,446497,394,522944,206,1.0003622057812498
3,0,,2026-07-18T20:23:08.407616,3172436,448893,137703,448893,82870,448893,10235,448893,403,521616,200,1.0002974754687501
3,0,,2026-07-18T20:23:40.421489,3170443,447553,136703,447553,83295,447553,10212,447553,423,521210,190,1.0004552229687502
3,0,,2026-07-18T20:24:12.444830,3165926,447801,136998,447801,83209,447801,10314,447801,428,521595,195,1.0007814118749998
3,0,,2026-07-18T20:24:44.458153,3161544,445333,136554,445333,82241,445333,10335,445333,414,521025,216,1.0004836615625001
3,0,,2026-07-18T20:25:16.474351,3163078,446021,135837,446021,82961,446021,10167,446021,385,520933,222,1.0005054384374996
3,0,,2026-07-18T20:25:48.486446,3161197,446145,136261,446145,83106,446145,10089,446145,412,521917,195,1.00040150625
3,0,,2026-07-18T20:26:20.501316,3159578,447061,136315,447061,83142,447061,10360,447061,399,521358,201,1.0004486703124993
3,0,,2026-07-18T20:26:52.516093,3165819,446595,136083,446595,83417,446595,10240,446595,401,520697,192,1.0004688229687495
3,0,,2026-07-18T20:27:24.525888,3159046,446895,136278,446895,83125,446895,10207,446895,435,521003,194,1.0003570140625002
3,0,,2026-07-18T20:27:56.533076,3155318,445086,135772,445086,82570,445086,10252,445086,445,521241,192,1.00026303078125
3,0,,2026-07-18T20:28:28.547635,3158039,446089,136015,446089,82992,446089,10158,446089,393,520704,186,1.0004912853124999
3,0,,2026-07-18T20:29:00.555713,3157053,445439,135682,445439,82798,445439,9992,445439,450,521898,178,1.0002478015625007
3,0,,2026-07-18T20:29:32.575794,3158449,445633,135541,445633,82638,445633,10233,445633,398,522201,189,1.0006279256250006
3,0,,2026-07-18T20:30:04.579468,3158654,444550,135811,444549,82873,444549,9892,444549,408,522004,202,1.000159228125
3,0,,2026-07-18T20:30:36.587550,3154228,445557,135738,445557,82947,445557,10045,445557,444,523686,195,1.000268715
3,0,,2026-07-18T20:31:08.604961,3158622,445449,136201,445449,82465,445449,9975,445449,414,523201,191,1.0005541339062498
3,0,,2026-07-18T20:31:40.626981,3157437,446357,136042,446357,83165,446357,10168,446357,410,523979,202,1.0007495379687499
3,0,,2026-07-18T20:32:12.634468,3158495,445779,135537,445779,83193,445779,10056,445779,435,523482,204,1.0002415328124996
3,0,,2026-07-18T20:32:44.644709,3153821,445701,135490,445701,82905,445701,9793,445701,441,521828,199,1.0002843281250002
3,0,,2026-07-18T20:33:16.658386,3158122,445091,135662,445091,82758,445091,9882,445091,479,522942,197,1.0004684984374999
3,0,,2026-07-18T20:33:48.676420,3158660,445672,135997,445672,82964,445672,9920,445672,417,523197,182,1.0006036495312502
3,0,,2026-07-18T20:34:20.694794,3154318,445003,135198,445003,83106,445003,9941,445003,423,522564,204,1.0006246051562502
3,0,,2026-07-18T20:34:52.710054,3159149,445483,136410,445483,82684,445483,9785,445483,413,523531,178,1.0005064589062493
3,0,,2026-07-18T20:35:24.732011,3158417,445625,135713,445625,82481,445625,9718,445625,440,523590,188,1.0008047995312501
3,0,,2026-07-18T20:35:56.747767,3157349,444831,134737,444831,83135,444831,9871,444831,415,523694,197,1.0005158375000003
3,0,,2026-07-18T20:36:28.765024,3159085,444319,135715,444319,82440,444319,9677,444319,409,523325,204,1.00058058796875
3,0,,2026-07-18T20:37:00.778002,3158462,444496,135648,444496,82360,444496,9634,444496,420,523457,205,1.0004499964062503
3,0,,2026-07-18T20:37:32.791790,3154513,444250,134936,444250,82636,444250,9612,444250,451,523514,175,1.0004924926562506
3,0,,2026-07-18T20:38:04.811503,3153246,443247,135559,443247,82082,443247,9701,443247,442,524134,198,1.00063827234375
3,0,,2026-07-18T20:38:36.828869,3155795,443426,135671,443425,82144,443425,9593,443425,428,522939,200,1.0005580053125003
3,0,,2026-07-18T20:39:08.841392,3148004,442619,134599,442619,82053,442619,9811,442619,410,523327,166,1.0004602587499996
3,0,,2026-07-18T20:39:40.855785,3147358,442932,134737,442932,82070,442932,9721,442932,408,522806,189,1.000465019375
3,0,,2026-07-18T20:40:12.869522,3150489,442684,134540,442683,82276,442683,9587,442683,446,522159,202,1.0004688015625003
3,0,,2026-07-18T20:40:44.887518,3147055,442077,134852,442077,82308,442077,9586,442077,411,522174,196,1.0006273390625002
3,0,,2026-07-18T20:41:16.904317,3146034,443469,134802,443469,82182,443469,9599,443469,458,522860,201,1.00053022078125
3,0,,2026-07-18T20:41:48.914865,3148911,442324,135354,442324,82344,442324,9513,442324,408,523670,199,1.00034616359375
3,0,,2026-07-18T20:42:20.937454,3146600,442217,135285,442217,81605,442217,9491,442217,445,523797,187,1.0007393868750005
3,0,,2026-07-18T20:42:52.963722,3146787,442107,134659,442105,82168,442105,9548,442105,435,524347,212,1.0008332209375004
3,0,,2026-07-18T20:43:24.982851,3146001,442412,134628,442411,82334,442411,9568,442411,445,522819,183,1.0005739546874997
3,0,,2026-07-18T20:43:56.998121,3147080,442327,135290,442327,82108,442327,9659,442327,435,521901,198,1.0005468406250004
3,0,,2026-07-18T20:44:29.021696,3148221,442543,134473,442542,81747,442542,9502,442542,471,522803,201,1.0007849020312503
3,0,,2026-07-18T20:45:01.041342,3145586,442067,134744,442067,81782,442067,9726,442067,417,523025,187,1.0006007276562505
3,0,,2026-07-18T20:45:33.060162,3147032,442308,134712,442308,81536,442308,9822,442308,452,522284,207,1.0006072504687495
3,0,,2026-07-18T20:46:05.080720,3146148,442681,134601,442681,82190,442681,9892,442681,429,522998,186,1.0006548874999994
3,0,,2026-07-18T20:46:37.106770,3150334,443030,135505,443030,82122,443030,9653,443030,442,523468,203,1.0008430296875002
3,0,,2026-07-18T20:47:09.128016,3152229,442528,135041,442528,81936,442528,9934,442528,471,523434,196,1.0006975285937498
3,0,,2026-07-18T20:47:41.137565,3149566,443234,134746,443234,82490,443234,9969,443234,439,522938,187,1.0002943245312506
3,0,,2026-07-18T20:48:13.160294,3149975,443247,134933,443247,81870,443247,9926,443247,429,523230,194,1.00072991203125
3,0,,2026-07-18T20:48:45.179206,3143950,442194,134581,442194,82290,442194,9840,442194,462,521659,188,1.0006088118750003
3,0,,2026-07-18T20:49:17.196100,3145081,442573,134684,442573,82318,442573,10053,442573,468,521781,183,1.0005067818750002
3,0,,2026-07-18T20:49:49.213709,3146590,442510,134721,442510,82216,442510,9828,442510,455,520972,206,1.0006078681249997
3,0,,2026-07-18T20:50:21.235250,3151861,443687,135302,443687,82072,443688,9767,443688,428,522582,210,1.0006862287499998
3,0,,2026-07-18T20:50:53.245664,3152837,444869,136048,444869,82871,444869,9985,444869,429,522113,176,1.0003826785937493
3,0,,2026-07-18T20:51:25.267405,3154231,444938,135535,444938,82587,444938,9823,444938,432,522424,187,1.00070951765625
3,0,,2026-07-18T20:51:57.283300,3154654,445194,135799,445194,82951,445194,10000,445194,459,522900,214,1.0005391890625004
3,0,,2026-07-18T20:52:29.293540,3154118,443716,135420,443716,81906,443716,10035,443716,392,521981,196,1.00041939484375
3,0,,2026-07-18T20:53:01.309884,3157098,444520,135731,444520,82361,444520,9845,444520,446,522805,192,1.0005533714062504
3,0,,2026-07-18T20:53:33.329057,3158366,445749,136452,445747,82676,445747,9831,445747,405,522675,206,1.0006168000000002
3,0,,2026-07-18T20:54:05.353896,3156930,444552,135721,444552,82484,444552,9784,444552,431,524338,193,1.0007892484375005
3,0,,2026-07-18T20:54:37.372656,3160860,445884,135894,445883,82498,445883,9887,445883,463,523119,200,1.0006406192187502
3,0,,2026-07-18T20:55:09.394363,3160801,444478,135525,444477,82521,444477,9959,444477,482,523383,206,1.00075349796875
3,0,,2026-07-18T20:55:41.407252,3162673,445325,135708,445325,82926,445325,9859,445325,400,524550,188,1.0004346415625
3,0,,2026-07-18T20:56:13.425059,3160976,445567,135447,445567,82296,445567,9911,445567,443,525451,215,1.0005620167187501
3,0,,2026-07-18T20:56:45.445770,3169353,445450,136185,445449,82495,445449,9890,445449,436,523991,205,1.0006947421874994
3,0,,2026-07-18T20:57:17.459432,3165301,446326,136298,446326,82742,446326,9868,446326,426,524538,213,1.0004258223437508
3,0,,2026-07-18T20:57:49.477864,3164373,445420,135978,445420,82737,445420,9800,445420,419,525365,193,1.0006122459375
3,0,,2026-07-18T20:58:21.494237,3164607,445711,135682,445709,83288,445709,9787,445709,420,522983,196,1.000509643125
3,0,,2026-07-18T20:58:53.512626,3159670,446065,135566,446064,82999,446064,9776,446064,444,524364,180,1.0006108756249998
3,0,,2026-07-18T20:59:25.530005,3156286,446191,136344,446191,82614,446191,9871,446191,446,524504,205,1.0005731504687498
3,0,,2026-07-18T20:59:57.548267,3162021,446636,136245,446636,83446,446636,9874,446636,458,524701,192,1.0006339254687495
3,0,,2026-07-18T21:00:29.567012,3158666,446055,135662,446053,82714,446053,9585,446053,412,525805,205,1.0005700948437497
3,0,,2026-07-18T21:01:01.572648,3158877,445664,136091,445664,82785,445664,9624,445664,416,524353,205,1.0002631067187502
3,0,,2026-07-18T21:01:33.595098,3162841,446031,135936,446030,83198,446030,9733,446030,411,524696,191,1.0006808089062496
3,0,,2026-07-18T21:02:05.613857,3155006,444792,135706,444792,82442,444792,9695,444792,420,523678,202,1.0006286609374992
3,0,,2026-07-18T21:02:37.636600,3157750,443497,135267,443497,82084,443497,9690,443497,435,525570,201,1.0007047
3,0,,2026-07-18T21:03:09.645973,3161568,446400,136094,446399,82811,446399,9812,446399,460,523367,191,1.0003220145312495
3,0,,2026-07-18T21:03:41.672951,3157993,443643,135156,443643,82239,443643,9587,443643,421,524169,211,1.0007917245312499
3,0,,2026-07-18T21:04:13.694514,3155349,445105,136217,445105,82501,445105,9522,445105,447,524537,213,1.0007643410937503
3,0,,2026-07-18T21:04:45.715043,3158421,444661,136121,444661,82271,444661,9775,444661,455,524230,177,1.0006470921874995
3,0,,2026-07-18T21:05:17.738475,3157915,443870,135204,443869,82256,443869,9449,443869,465,524301,194,1.0007586162500004
3,0,,2026-07-18T21:05:49.755167,3156189,444018,134934,444017,82593,444017,9458,444017,432,523441,223,1.0005064024999992
3,0,,2026-07-18T21:06:21.769050,3153692,444193,135872,444193,82091,444193,9499,444193,415,523175,180,1.0004704240625006
3,0,,2026-07-18T21:06:53.796042,3158284,445158,136191,445157,82607,445157,9605,445157,401,523888,194,1.0008654281249998
3,0,,2026-07-18T21:07:25.817871,3150522,443064,134426,443064,81866,443064,9630,443064,413,523716,194,1.0006767531250007
3,0,,2026-07-18T21:07:57.843935,3150092,442718,135551,442718,81574,442718,9452,442718,452,524329,199,1.0008892525000002
3,0,,2026-07-18T21:08:29.864996,3154090,442498,134943,442498,81655,442498,9643,442498,464,523348,188,1.000689581875
3,0,,2026-07-18T21:09:01.878541,3151075,442399,134604,442399,81950,442399,9698,442399,450,524152,197,1.0004715707812508
3,0,,2026-07-18T21:09:33.893262,3152660,442815,134925,442815,82029,442815,9675,442815,441,523583,183,1.0005504879687501
3,0,,2026-07-18T21:10:05.913376,3153956,443188,134595,443188,81944,443188,9512,443188,461,522980,202,1.0006324124999992
3,0,,2026-07-18T21:10:37.929744,3150674,443274,135252,443274,82380,443274,9555,443274,472,522392,211,1.0005836828125
3,0,,2026-07-18T21:11:09.940793,3145422,441559,134206,441559,81795,441559,9480,441559,411,523352,205,1.0003863323437505
3,0,,2026-07-18T21:11:41.955730,3148567,443062,135422,443062,81658,443062,10006,443062,402,521262,210,1.0005591535937501
3,0,,2026-07-18T21:12:13.970834,3144008,441984,134721,441984,81830,441984,9865,441984,432,521333,218,1.0005103765625
3,0,,2026-07-18T21:12:45.992446,3148724,441463,134892,441463,81672,441463,9846,441463,424,524047,204,1.0006834734374994
3,0,,2026-07-18T21:13:17.992252,3150274,442872,135167,442871,82084,442871,9776,442871,471,522726,200,1.0000437500000001
3,0,,2026-07-18T21:13:50.013074,3147579,443432,134891,443432,81853,443432,10018,443432,410,523501,172,1.0006345006249997
3,0,,2026-07-18T21:14:22.030945,3146433,441634,134638,441634,81615,441634,10063,441634,444,522275,200,1.0006043821875001
3,0,,2026-07-18T21:14:54.048610,3146526,441896,134480,441896,81822,441896,9790,441896,425,521701,198,1.0005804365625002
3,0,,2026-07-18T21:15:26.071963,3150705,443198,135453,443198,81599,443198,9774,443198,449,522565,213,1.0007207578125
3,0,,2026-07-18T21:15:58.093134,3150487,444206,135308,444206,82355,444206,9766,444206,444,523128,201,1.0007469270312506
3,0,,2026-07-18T21:16:30.114951,3149406,445193,135452,445193,82136,445193,10028,445193,427,523213,189,1.0006963765624992
3,0,,2026-07-18T21:17:02.125821,3151439,443516,135194,443516,82036,443516,9808,443516,438,521452,216,1.00038841296875
3,0,,2026-07-18T21:17:34.150970,3156660,443728,135188,443728,82524,443728,9770,443728,425,523397,188,1.0007585490625002
3,0,,2026-07-18T21:18:06.170921,3157819,445457,135657,445455,82374,445455,9985,445455,423,522142,191,1.00069623484375
3,0,,2026-07-18T21:18:38.189695,3155352,444833,135510,444832,82404,444833,9871,444833,452,523808,177,1.0005739296875
3,0,,2026-07-18T21:19:10.205789,3155355,443801,134964,443801,81648,443800,9959,443800,473,523422,201,1.0005307276562498
3,0,,2026-07-18T21:19:42.227715,3159035,445208,135783,445208,82418,445208,9877,445208,426,523627,192,1.0006990234375002
3,0,,2026-07-18T21:20:14.228583,3162023,445615,135597,445615,82663,445615,9985,445615,440,524641,207,1.00010168015625
3,0,,2026-07-18T21:20:46.251018,3160373,446181,136162,446181,82464,446181,9921,446181,407,525504,212,1.0006447839062491
3,0,,2026-07-18T21:21:18.272388,3163304,444753,135377,444753,82389,444753,10061,444753,430,524810,190,1.0007145160937498
3,0,,2026-07-18T21:21:50.290318,3169204,446772,135941,446771,83262,446771,9943,446771,395,525216,184,1.0006029276562494
3,0,,2026-07-18T21:22:22.303320,3159152,444448,135626,444448,81930,444448,9893,444448,405,523187,184,1.0004115125000002
3,0,,2026-07-18T21:22:54.323550,3163324,445989,135902,445988,82660,445988,9831,445988,411,523858,181,1.0006130587500002
3,0,,2026-07-18T21:23:26.342392,3160773,445186,136197,445185,82566,445185,9827,445185,444,525275,185,1.0006426698437498
3,0,,2026-07-18T21:23:58.369079,3162667,446431,136551,446430,82736,446430,9988,446430,406,524603,201,1.0008139453124993
3,0,,2026-07-18T21:24:30.371874,3156371,444747,135520,444747,82261,444747,9923,444747,443,523813,200,1.0001368499999999
3,0,,2026-07-18T21:25:02.395309,3162690,446493,136344,446493,82860,446493,9883,446493,399,524594,193,1.0006977292187496
3,0,,2026-07-18T21:25:34.408848,3161522,445752,136068,445752,82708,445752,9796,445752,436,525094,187,1.0004700656250003
3,0,,2026-07-18T21:26:06.431208,3157952,445778,135999,445778,82535,445778,9722,445778,437,525309,210,1.0006930453124998
3,0,,2026-07-18T21:26:38.455558,3160497,444614,135835,444614,82318,444614,9768,444614,438,523450,190,1.0007934437500012
3,0,,2026-07-18T21:27:10.465700,3158405,446097,135799,446097,82860,446097,9816,446097,420,525174,199,1.00034958953125
3,0,,2026-07-18T21:27:42.488113,3156231,444585,135633,444585,82658,444585,9823,444585,406,523945,184,1.0006645667187495
3,0,,2026-07-18T21:28:14.504849,3162142,446298,136294,446297,82880,446297,9559,446297,426,525517,243,1.0005398665624998
3,0,,2026-07-18T21:28:46.517036,3159896,445500,135086,445500,82772,445500,9733,445500,426,525029,192,1.0004249093750002
3,0,,2026-07-18T21:29:18.538832,3161106,446099,136303,446099,82642,446099,9598,446099,457,524819,208,1.0006918006249998
3,0,,2026-07-18T21:29:50.557722,3160702,445149,136227,445148,82125,445148,9671,445148,450,525627,187,1.0006290640624997
3,0,,2026-07-18T21:30:22.575432,3157997,443484,135384,443484,82175,443484,9582,443484,438,525774,199,1.0005360031250004
3,0,,2026-07-18T21:30:54.592133,3157681,446561,135613,446561,82776,446561,9781,446561,416,525103,224,1.0005416000000005
3,0,,2026-07-18T21:31:26.612225,3151151,444235,135242,444235,81771,444235,9515,444235,444,525649,178,1.0006290609375
3,0,,2026-07-18T21:31:58.630536,3150213,442992,135142,442992,81836,442992,9695,442992,415,524850,206,1.0006153087500003
3,0,,2026-07-18T21:32:30.653939,3156445,443963,135454,443963,82100,443963,9772,443963,446,525160,206,1.0007025667187497
3,0,,2026-07-18T21:33:02.679209,3153195,444715,135880,444715,82257,444715,9629,444715,442,526027,207,1.0008094614062497
3,0,,2026-07-18T21:33:34.702313,3151332,443479,135534,443479,81663,443479,9534,443479,411,525026,199,1.0007254084375001
3,0,,2026-07-18T21:34:06.715101,3149933,444340,135342,444340,81609,444340,9728,444340,451,524840,195,1.0004297118750003
3,0,,2026-07-18T21:34:38.736973,3147549,442163,134558,442163,81391,442163,9484,442163,460,522536,191,1.0007117109375003
3,0,,2026-07-18T21:35:10.754929,3152659,443425,134939,443425,82232,443425,9596,443425,456,524259,208,1.0006502843750003
3,0,,2026-07-18T21:35:42.768785,3149395,444171,135756,444171,82274,444171,9468,444171,461,523584,188,1.0004258968750006
3,0,,2026-07-18T21:36:14.790523,3148746,442235,134539,442233,81546,442233,9624,442233,429,523135,207,1.00062813078125
3,0,,2026-07-18T21:36:46.811357,3152625,444749,135679,444749,82292,444749,9728,444749,424,522600,197,1.0006922504687503
3,0,,2026-07-18T21:37:18.830131,3150391,443152,135160,443151,82208,443151,9893,443151,419,521632,203,1.0005816468750004
3,0,,2026-07-18T21:37:50.851224,3149783,443153,134745,443151,82325,443151,9767,443151,428,521481,201,1.0006780546874998
3,0,,2026-07-18T21:38:22.874028,3151715,443124,135401,443124,81743,443124,9553,443124,442,521849,192,1.0007135151562503
3,0,,2026-07-18T21:38:54.888582,3148745,443181,134550,443181,81861,443181,9626,443181,445,522334,152,1.0004552660937494
3,0,,2026-07-18T21:39:26.889485,3146837,441626,134747,441626,81411,441626,9683,441626,444,522860,198,1.0001033453124997
3,0,,2026-07-18T21:39:58.907214,3152435,441964,135087,441963,81807,441963,9670,441963,440,522696,188,1.0005186964062496
3,0,,2026-07-18T21:40:30.926938,3154163,443283,134604,443282,82350,443282,9877,443282,404,522590,225,1.0005862437500004
3,0,,2026-07-18T21:41:02.947805,3151280,443049,134952,443049,81685,443049,9681,443049,442,523545,210,1.0007624151562502
3,0,,2026-07-18T21:41:34.960442,3148904,442291,134715,442291,81991,442291,9976,442291,403,522228,198,1.0003907687499998
3,0,,2026-07-18T21:42:06.979258,3153753,443488,135140,443488,82271,443488,9782,443488,417,523282,211,1.0006789609374998
3,0,,2026-07-18T21:42:38.997476,3148774,443072,135221,443072,81623,443072,10052,443072,436,523243,208,1.000667799375
3,0,,2026-07-18T21:43:11.020828,3151439,443229,135140,443228,82341,443228,9874,443228,444,521816,204,1.0007734885937496
3,0,,2026-07-18T21:43:43.043534,3150379,443793,135501,443791,81715,443791,9598,443791,454,523269,205,1.0008018
3,0,,2026-07-18T21:44:15.054185,3151516,444348,135526,444348,82259,444348,9848,444348,427,523763,190,1.0004942010937499
3,0,,2026-07-18T21:44:47.077928,3153600,444744,135395,444744,82174,444744,9857,444744,444,522998,192,1.0007559593750002
3,0,,2026-07-18T21:45:19.092220,3158175,445036,135237,445036,81888,445036,9970,445036,403,523403,200,1.0005183946875007
3,0,,2026-07-18T21:45:51.113783,3157414,443805,135422,443804,82345,443804,10069,443804,417,525609,203,1.0007639671874997
3,0,,2026-07-18T21:46:23.131935,3156289,443758,135303,443758,82357,443758,9843,443758,385,524753,193,1.00065286984375
3,0,,2026-07-18T21:46:55.153504,3154040,444333,135132,444332,81929,444332,9801,444332,441,525690,195,1.0007011770312497
3,0,,2026-07-18T21:47:27.172346,3158497,444595,135545,444594,82332,444594,9856,444594,438,524094,177,1.0006180921874999
3,0,,2026-07-18T21:47:59.189910,3160802,445463,134922,445461,83051,445461,10025,445462,438,524173,208,1.0005585849999998
3,0,,2026-07-18T21:48:31.213787,3159491,445054,135471,445054,82138,445054,10107,445053,471,524601,195,1.0007851868749997
3,0,,2026-07-18T21:49:03.233960,3160248,445236,135612,445236,82311,445236,9690,445236,414,525960,222,1.0006227796875005
3,0,,2026-07-18T21:49:35.246926,3162200,446349,136286,446349,82862,446349,10084,446349,418,526078,196,1.0004637984374998
3,0,,2026-07-18T21:50:07.262913,3167031,446820,136444,446820,82672,446820,10011,446820,422,526161,206,1.0005370526562503
3,0,,2026-07-18T21:50:39.283215,3167036,447125,136021,447125,83064,447125,10164,447125,442,525957,180,1.0006223785937498
3,0,,2026-07-18T21:51:11.301234,3161780,446200,135946,446200,82407,446200,9816,446200,410,526466,192,1.0006285714062497
3,0,,2026-07-18T21:51:43.321992,3161481,445406,136098,445406,82760,445406,9964,445406,442,524288,187,1.0006696000000004
3,0,,2026-07-18T21:52:15.341410,3157964,445694,135985,445694,82566,445694,9707,445694,426,523070,219,1.0006351062499996
3,0,,2026-07-18T21:52:47.362114,3159615,446175,136452,446175,82117,446175,9790,446175,413,525082,198,1.0006599254687498
3,0,,2026-07-18T21:53:19.379463,3158512,445960,136307,445960,83018,445960,9774,445960,451,523375,197,1.0005477
3,0,,2026-07-18T21:53:51.400739,3158882,445567,136219,445567,82631,445567,9702,445567,432,525107,208,1.000704822968751
3,0,,2026-07-18T21:54:23.427617,3161469,446103,136613,446103,82522,446103,9836,446103,418,525846,201,1.00085063015625
3,0,,2026-07-18T21:54:55.441623,3159100,446771,136542,446771,82757,446771,9819,446771,448,525307,205,1.00045634171875
3,0,,2026-07-18T21:55:27.466637,3161831,446073,135913,446073,83212,446073,9699,446073,438,524270,178,1.0008337624999997
3,0,,2026-07-18T21:55:59.481650,3158683,445925,135823,445925,82645,445925,9653,445925,439,525004,207,1.0004820895312503
3,0,,2026-07-18T21:56:31.500161,3161778,446198,136243,446198,82764,446198,9771,446198,450,525848,220,1.0005902734375003
3,0,,2026-07-18T21:57:03.516857,3160288,446420,136424,446418,82874,446418,9652,446418,415,525006,227,1.0005247421875003
3,0,,2026-07-18T21:57:35.536294,3159265,445637,136094,445637,82518,445637,9689,445637,470,526482,209,1.0006962031249997
3,0,,2026-07-18T21:58:07.545775,3155060,443990,135342,443990,82635,443990,9466,443990,415,525711,229,1.0003032698437502
3,0,,2026-07-18T21:58:39.553556,3155336,444635,135749,444635,82177,444635,9610,444635,443,525262,194,1.0002873135937502
3,0,,2026-07-18T21:59:11.574030,3153118,444298,135187,444298,81922,444298,9501,444298,443,525551,173,1.0006084801562505
3,0,,2026-07-18T21:59:43.583932,3157059,444412,135545,444412,82181,444412,9383,444412,491,525152,186,1.0003289885937499
3,0,,2026-07-18T22:00:15.601763,3155239,444889,136363,444889,82174,444889,9527,444889,444,525551,215,1.00059534109375
3,0,,2026-07-18T22:00:47.619677,3152300,443430,134647,443430,81576,443430,9395,443430,457,524726,175,1.00054575828125
3,0,,2026-07-18T22:01:19.636179,3149316,443328,135239,443328,82135,443328,9607,443328,407,523374,187,1.0005619734375002
3,0,,2026-07-18T22:01:51.655408,3152965,445118,135849,445118,82505,445118,9718,445118,467,523806,198,1.0006032448437496
3,0,,2026-07-18T22:02:23.668561,3149553,443158,135035,443158,82106,443158,9604,443158,450,523723,240,1.0004256120312498
3,0,,2026-07-18T22:02:55.687160,3153041,442771,135187,442771,82038,442771,9557,442771,395,523850,189,1.0006020750000004
3,0,,2026-07-18T22:03:27.702116,3155832,444272,135910,444272,82179,444272,9468,444272,487,524458,213,1.0005304582812502
3,0,,2026-07-18T22:03:59.724015,3149926,443856,134667,443854,82624,443854,9554,443854,459,524564,189,1.0006740457812504
3,0,,2026-07-18T22:04:31.740769,3149699,442929,134668,442929,81800,442929,9815,442929,447,524298,205,1.0005681053125
3,0,,2026-07-18T22:05:03.764775,3151726,443299,135349,443299,81933,443299,9647,443299,449,523249,211,1.0007197785937498
3,0,,2026-07-18T22:05:35.780680,3150105,442644,135078,442644,82395,442644,9718,442644,431,522646,197,1.0005316207812502
3,0,,2026-07-18T22:06:07.804855,3149683,442879,134864,442879,81562,442879,9625,442879,447,524067,183,1.0007793687500002
3,0,,2026-07-18T22:06:39.827904,3151476,444978,136068,444978,82352,444978,9774,444978,491,523110,189,1.0007332693749995
3,0,,2026-07-18T22:07:11.846074,3153541,444798,135937,444798,82533,444798,9807,444798,441,523528,183,1.0005934540625006
3,0,,2026-07-18T22:07:43.866268,3151846,444722,136026,444722,81634,444722,9775,444722,439,523750,177,1.0006118537499995
3,0,,2026-07-18T22:08:15.880937,3151030,443389,135193,443389,81919,443389,9877,443389,420,524663,203,1.00048804890625
3,0,,2026-07-18T22:08:47.887816,3152699,444594,135943,444594,81878,444594,9884,444594,469,523437,205,1.0002833535937503
3,0,,2026-07-18T22:09:19.911789,3150817,445190,135610,445190,82368,445190,9965,445190,428,523686,200,1.0006983921875
3,0,,2026-07-18T22:09:51.931195,3157992,444015,135469,444015,82325,444015,9975,444015,409,523479,190,1.0006314828125003
3,0,,2026-07-18T22:10:23.930776,3156346,445186,135430,445186,82604,445186,9848,445186,459,522619,182,1.0000681901562507
3,0,,2026-07-18T22:10:55.950722,3154237,444811,135347,444811,82310,444811,9866,444811,463,525085,226,1.0005938276562505
3,0,,2026-07-18T22:11:27.976591,3157353,446234,136064,446234,82605,446234,9828,446234,418,524045,193,1.00082280046875
3,0,,2026-07-18T22:11:59.994623,3157180,445729,136227,445728,82378,445728,9841,445728,429,524204,193,1.000597875
3,0,,2026-07-18T22:12:32.017155,3162113,445212,136050,445212,82488,445212,9820,445212,441,525336,209,1.0007091729687503
3,0,,2026-07-18T22:13:04.037019,3164831,444939,135859,444939,82082,444939,9849,444939,381,525803,192,1.0006334879687497
3,0,,2026-07-18T22:13:36.057999,3162466,445683,135717,445683,82808,445683,9717,445683,411,526501,194,1.00067098125
3,0,,2026-07-18T22:14:08.080766,3163762,446007,135948,446007,82199,446007,9931,446007,411,526265,204,1.00070170046875
3,0,,2026-07-18T22:14:40.104501,3168098,445960,136254,445960,82516,445960,10029,445960,417,527744,184,1.0007676193750004
3,0,,2026-07-18T22:15:12.125990,3160047,445641,135547,445641,82331,445641,9910,445641,423,526583,194,1.00069934
3,0,,2026-07-18T22:15:44.135039,3155426,443572,135033,443572,82037,443572,9722,443572,404,525345,189,1.0002749709375
