N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch7,coinc_ch7,int_time
4,1,,2026-07-29T23:35:47.174049,107151,6276,3079,6276,836,6276,121,6276,7,9195,3,1.0290158999850973
4,1,,2026-07-29T23:35:48.204298,106920,6366,3147,6366,862,6366,144,6366,13,8719,1,1.029705399996601
4,1,,2026-07-29T23:35:49.232889,106901,6442,3070,6442,914,6442,131,6442,13,9049,0,1.0282849000068381
4,1,,2026-07-29T23:35:50.262893,107295,6411,3096,6411,912,6411,144,6411,11,9069,2,1.029691300005652
4,1,,2026-07-29T23:35:51.292169,107541,6588,3145,6588,902,6588,164,6588,9,8988,2,1.028870400012238
4,1,,2026-07-29T23:35:52.319728,106757,6420,3137,6420,812,6420,143,6420,9,9063,0,1.0272677000029944
4,1,,2026-07-29T23:35:53.348033,106363,6387,3150,6387,868,6387,134,6387,14,9017,1,1.0278916000097524
4,1,,2026-07-29T23:35:54.377090,106624,6368,3053,6368,881,6368,160,6368,8,9053,1,1.0286220999842044
4,1,,2026-07-29T23:35:55.406908,106663,6473,3118,6473,873,6473,136,6473,7,9097,2,1.0292841000191402
4,1,,2026-07-29T23:35:56.436482,106863,6455,3126,6455,897,6455,135,6455,8,9068,1,1.0291779999970458
4,1,,2026-07-29T23:35:57.466095,107322,6609,3171,6609,907,6609,161,6609,11,9135,2,1.0292641000123695
4,1,,2026-07-29T23:35:58.496916,107876,6437,3098,6437,903,6437,139,6437,10,8998,0,1.0304332000087015
4,1,,2026-07-29T23:35:59.527382,107504,6436,3108,6436,894,6436,151,6436,11,8959,0,1.03007430001162
4,1,,2026-07-29T23:36:00.555124,107407,6384,3136,6384,811,6384,146,6384,7,9092,1,1.0273373000090942
4,1,,2026-07-29T23:36:01.584172,107219,6562,3181,6562,907,6562,168,6562,7,9068,0,1.0288636999903247
4,1,,2026-07-29T23:36:02.613519,107477,6439,3117,6439,906,6439,134,6439,11,9121,6,1.0289310999796726
4,1,,2026-07-29T23:36:03.643656,107387,6542,3150,6542,944,6542,138,6542,7,9094,0,1.0296070000040345
4,1,,2026-07-29T23:36:04.671823,107312,6491,3091,6491,946,6491,149,6491,17,9065,0,1.0277946999995038
4,1,,2026-07-29T23:36:05.700836,107711,6256,3000,6256,867,6256,143,6256,12,9174,1,1.0286708000057843
4,1,,2026-07-29T23:36:06.730209,107271,6367,3042,6367,874,6367,156,6367,13,8963,2,1.0288411999936216
4,1,,2026-07-29T23:36:07.759782,106766,6334,3089,6334,830,6334,139,6334,12,9039,1,1.029192999994848
4,1,,2026-07-29T23:36:08.789227,107339,6390,3082,6390,924,6390,135,6390,7,9068,1,1.0290845000126865
4,1,,2026-07-29T23:36:09.818165,106918,6475,3194,6475,870,6475,161,6475,7,9109,1,1.0284230000106618
4,1,,2026-07-29T23:36:10.847905,107269,6497,3175,6497,897,6497,143,6497,9,8973,1,1.0293055000074673
4,1,,2026-07-29T23:36:11.877210,107288,6345,3030,6345,901,6345,133,6345,7,9173,3,1.0289616000081878
4,1,,2026-07-29T23:36:12.905477,107114,6257,3094,6257,870,6257,134,6257,7,9046,1,1.02781369999866
4,1,,2026-07-29T23:36:13.934106,107062,6313,2968,6313,891,6313,128,6313,11,9081,2,1.02827760000946
4,1,,2026-07-29T23:36:14.960694,106933,6346,3066,6346,913,6346,147,6346,12,9287,2,1.0261549999995623
4,1,,2026-07-29T23:36:15.990127,106662,6466,3136,6466,900,6466,129,6466,4,9102,2,1.0291792999778409
4,1,,2026-07-29T23:36:17.020627,107434,6500,3114,6500,904,6500,136,6500,8,9177,3,1.0300342999980785
4,1,,2026-07-29T23:36:18.048854,106554,6463,3103,6463,921,6463,149,6463,14,9211,5,1.0278694999869913
4,1,,2026-07-29T23:36:19.078375,107170,6420,3089,6420,890,6420,141,6420,7,9008,0,1.0291955000138842
4,1,,2026-07-29T23:36:20.108354,107125,6460,3152,6460,881,6460,131,6460,6,9091,3,1.0294054000114556
4,1,,2026-07-29T23:36:21.138800,107258,6358,3043,6358,907,6358,146,6358,11,9103,0,1.029868899990106
4,1,,2026-07-29T23:36:22.168386,106766,6540,3170,6540,906,6540,137,6540,16,9145,3,1.0291794999793638
4,1,,2026-07-29T23:36:23.198192,107094,6502,3167,6502,842,6502,147,6502,12,9182,1,1.0294549000100233
4,1,,2026-07-29T23:36:24.228248,107294,6575,3257,6575,880,6575,145,6575,8,9113,0,1.0296210999949835
4,1,,2026-07-29T23:36:25.259130,106662,6544,3150,6544,896,6544,129,6544,9,9043,3,1.0304063000075985
4,1,,2026-07-29T23:36:26.288106,107207,6354,3100,6354,863,6354,145,6354,9,8944,3,1.0285548999963794
4,1,,2026-07-29T23:36:27.316454,107207,6457,3182,6457,859,6457,140,6457,13,8993,1,1.0280887999979313
4,1,,2026-07-29T23:36:28.345709,106319,6317,3043,6317,887,6317,136,6317,12,8989,3,1.0289286999905016
4,1,,2026-07-29T23:36:29.375216,106804,6460,3072,6460,894,6460,140,6460,9,9224,1,1.0291466999915428
4,1,,2026-07-29T23:36:30.405232,107591,6464,3093,6464,889,6464,140,6464,9,8995,2,1.029556399997091
4,1,,2026-07-29T23:36:31.433695,107342,6376,3098,6376,885,6376,123,6376,12,9021,4,1.0281303000228945
4,1,,2026-07-29T23:36:32.463590,107067,6439,3007,6439,919,6439,151,6439,8,8991,1,1.0294757999945432
4,1,,2026-07-29T23:36:33.493112,106866,6369,3172,6369,818,6369,147,6369,6,9166,4,1.0290343999804463
4,1,,2026-07-29T23:36:34.522714,107321,6489,3182,6489,868,6489,162,6489,10,9110,2,1.0290927000169177
4,1,,2026-07-29T23:36:35.552710,107046,6411,3061,6411,908,6411,133,6411,7,9046,1,1.029628899996169
4,1,,2026-07-29T23:36:36.581988,106878,6438,3037,6438,923,6438,141,6438,6,9046,1,1.0289545999839902
4,1,,2026-07-29T23:36:37.611935,106663,6379,3133,6379,846,6379,132,6379,13,9133,2,1.0294753999914974
4,1,,2026-07-29T23:36:38.641177,107308,6590,3149,6590,961,6590,136,6590,8,9240,3,1.0288772000058088
4,1,,2026-07-29T23:36:39.670996,107006,6429,3107,6429,936,6429,138,6429,10,9031,1,1.0293047000013757
4,1,,2026-07-29T23:36:40.700499,107517,6590,3190,6590,927,6590,157,6590,8,8898,3,1.0290344999812078
4,1,,2026-07-29T23:36:41.727939,106806,6441,3125,6441,877,6441,152,6441,17,9122,2,1.0271295000275131
4,1,,2026-07-29T23:36:42.755754,106798,6408,3061,6408,898,6408,143,6408,12,9056,2,1.0275351000018418
4,1,,2026-07-29T23:36:43.783932,107281,6378,3122,6378,831,6378,134,6378,14,9054,1,1.0275145999912638
4,1,,2026-07-29T23:36:44.812795,107146,6240,3122,6240,842,6240,146,6240,7,9125,1,1.0283858999900986
4,1,,2026-07-29T23:36:45.841767,107298,6473,3158,6473,902,6473,137,6473,15,9236,0,1.0286564999842085
4,1,,2026-07-29T23:36:46.870992,107209,6397,2992,6397,895,6397,129,6397,6,9065,5,1.0288634000171442
4,1,,2026-07-29T23:36:47.899319,106609,6346,3059,6346,902,6346,140,6346,7,9024,2,1.027869899990037
4,1,,2026-07-29T23:36:48.928358,107514,6431,3126,6431,881,6431,150,6431,14,8970,2,1.0287210999813396
4,1,,2026-07-29T23:36:49.956849,107027,6412,3091,6412,900,6412,151,6412,10,8933,0,1.0281606999924406
4,1,,2026-07-29T23:36:50.987505,106737,6237,3067,6237,906,6237,116,6237,10,8882,1,1.0301535000035074
4,1,,2026-07-29T23:36:52.016646,107597,6478,3069,6478,909,6478,149,6478,9,9237,2,1.0287648999947123
4,1,,2026-07-29T23:36:53.043826,107315,6334,3178,6334,854,6334,148,6334,14,8981,1,1.0268630999780726
4,1,,2026-07-29T23:36:54.072611,106593,6392,3054,6392,937,6392,156,6392,15,9118,0,1.0285427999915555
4,1,,2026-07-29T23:36:55.100864,106958,6448,3100,6448,876,6448,136,6448,10,9103,1,1.027899399981834
4,1,,2026-07-29T23:36:56.128060,106911,6398,3062,6398,932,6398,156,6398,13,9084,1,1.0268245000042953
4,1,,2026-07-29T23:36:57.157378,107095,6441,3110,6441,907,6441,142,6441,8,9173,1,1.0288588000112213
4,1,,2026-07-29T23:36:58.186378,107031,6482,3105,6482,903,6482,129,6482,7,8978,0,1.0285724000132177
4,1,,2026-07-29T23:36:59.215309,107286,6436,3080,6436,918,6436,140,6436,14,8966,1,1.028458699991461
4,1,,2026-07-29T23:37:00.245446,107510,6481,3100,6481,906,6481,149,6481,14,9029,2,1.029672299977392
4,1,,2026-07-29T23:37:01.274590,106451,6468,3125,6468,880,6468,124,6468,13,9020,0,1.028757099993527
4,1,,2026-07-29T23:37:02.304618,106897,6480,3156,6480,852,6480,130,6480,11,8951,2,1.0296152000082657
4,1,,2026-07-29T23:37:03.334815,107314,6442,3163,6442,865,6442,152,6442,8,9149,2,1.029816300026141
4,1,,2026-07-29T23:37:04.364019,107269,6399,3040,6399,898,6399,148,6399,12,8996,0,1.0287856000068132
4,1,,2026-07-29T23:37:05.393363,107017,6393,3096,6393,858,6393,155,6393,6,9036,4,1.0289405999938026
4,1,,2026-07-29T23:37:06.423390,106805,6346,3063,6346,861,6346,153,6346,7,9091,3,1.029538600007072
4,1,,2026-07-29T23:37:07.452772,107028,6308,3121,6308,839,6308,131,6308,13,9291,1,1.0289723000023514
4,1,,2026-07-29T23:37:08.481725,106308,6415,3105,6415,890,6415,153,6415,8,8980,1,1.0284472999919672
4,1,,2026-07-29T23:37:09.509883,107023,6448,3103,6448,926,6448,170,6448,8,9040,0,1.027799600007711
4,1,,2026-07-29T23:37:10.540199,106809,6387,3090,6387,879,6387,141,6387,13,9074,1,1.0300044000032358
4,1,,2026-07-29T23:37:11.570025,106832,6461,3058,6461,950,6461,152,6461,12,9086,0,1.0294682999956422
4,1,,2026-07-29T23:37:12.599093,106620,6396,3017,6396,894,6396,159,6396,9,9104,0,1.0287842999969143
4,1,,2026-07-29T23:37:13.627743,106925,6482,3167,6482,879,6482,135,6482,14,9058,1,1.0283138999948278
4,1,,2026-07-29T23:37:14.657695,106616,6144,2968,6144,841,6144,133,6144,10,9050,2,1.0294966000074055
4,1,,2026-07-29T23:37:15.687071,106956,6570,3128,6570,938,6570,132,6570,6,9153,3,1.029050000011921
4,1,,2026-07-29T23:37:16.715586,106721,6380,3011,6380,927,6380,153,6380,14,9214,3,1.0281634999846574
4,1,,2026-07-29T23:37:17.744721,106800,6361,3043,6361,914,6361,148,6361,12,9075,1,1.0287450999894645
4,1,,2026-07-29T23:37:18.774046,106705,6275,3026,6275,879,6275,159,6275,10,8972,2,1.0289821999904234
4,1,,2026-07-29T23:37:19.802597,106570,6449,3139,6449,863,6449,142,6449,14,9000,0,1.0281444999855012
4,1,,2026-07-29T23:37:20.832190,107541,6567,3168,6567,921,6567,147,6567,9,9182,0,1.0291916000132915
4,1,,2026-07-29T23:37:21.862685,107105,6495,3164,6495,957,6495,140,6495,8,9224,0,1.0301514000166208
4,1,,2026-07-29T23:37:22.890598,106618,6403,3108,6403,881,6403,136,6403,10,9177,0,1.0275551000086125
4,1,,2026-07-29T23:37:23.919568,106776,6325,3025,6325,885,6325,139,6325,13,9042,0,1.028660799987847
4,1,,2026-07-29T23:37:24.948093,107049,6553,3136,6553,941,6553,172,6553,10,9031,3,1.0281870999897365
4,1,,2026-07-29T23:37:25.977986,106845,6369,3092,6369,927,6369,145,6369,15,9099,1,1.0294430000067223
4,1,,2026-07-29T23:37:27.007612,107029,6436,3079,6436,849,6436,167,6436,9,8722,1,1.0292015000013635
4,1,,2026-07-29T23:37:28.036693,106444,6369,3102,6369,871,6369,134,6369,13,8994,2,1.028729799989378
4,1,,2026-07-29T23:37:29.066647,106769,6430,3057,6430,902,6430,156,6430,11,8980,1,1.029400400002487
4,1,,2026-07-29T23:37:30.095150,107105,6475,3106,6475,914,6475,149,6475,16,9103,1,1.0281366000126582
4,1,,2026-07-29T23:37:31.126475,106916,6327,3114,6327,860,6327,123,6327,3,9094,0,1.0309364999993704
4,1,,2026-07-29T23:37:32.157477,107586,6457,3196,6457,901,6457,140,6457,16,9095,0,1.0305508000019472
4,1,,2026-07-29T23:37:33.186452,106922,6414,3110,6414,917,6414,136,6414,12,9032,0,1.0285834999813233
4,1,,2026-07-29T23:37:34.214184,106769,6299,3045,6299,878,6299,132,6299,8,9218,0,1.027382900007069
4,1,,2026-07-29T23:37:35.244508,106857,6480,3106,6480,917,6480,132,6480,11,8952,3,1.029895799991209
4,1,,2026-07-29T23:37:36.273716,106193,6417,3101,6417,897,6417,153,6417,17,8976,0,1.0287619000009727
4,1,,2026-07-29T23:37:37.302007,106821,6476,3164,6476,894,6476,143,6476,7,9007,2,1.0278533000091556
4,1,,2026-07-29T23:37:38.329788,107029,6570,3222,6570,879,6570,163,6570,14,9049,3,1.0274681999871973
4,1,,2026-07-29T23:37:39.358758,107045,6490,3145,6490,892,6490,156,6490,9,9221,1,1.0286937000055332
4,1,,2026-07-29T23:37:40.388201,106484,6432,3090,6432,900,6432,143,6432,13,9069,0,1.029201199999079
4,1,,2026-07-29T23:37:41.417234,106775,6272,3034,6272,892,6272,149,6272,5,8979,2,1.0286630999762565
4,1,,2026-07-29T23:37:42.446408,106440,6385,3100,6385,882,6385,143,6385,10,9245,0,1.0287639000162017
4,1,,2026-07-29T23:37:43.475926,106990,6429,3061,6429,916,6429,156,6429,11,9092,0,1.0292148999869823
4,1,,2026-07-29T23:37:44.505838,106791,6395,3130,6395,877,6395,142,6395,15,9012,1,1.0294714999909047
4,1,,2026-07-29T23:37:45.535181,107154,6370,3060,6370,868,6370,158,6370,14,9130,1,1.0289500000071712
4,1,,2026-07-29T23:37:46.563761,106731,6246,3013,6246,847,6246,135,6246,12,9200,2,1.0282466000062414
4,1,,2026-07-29T23:37:47.592984,106435,6373,3077,6373,886,6373,153,6373,12,9131,1,1.028882299986435
4,1,,2026-07-29T23:37:48.622382,106710,6281,3094,6281,827,6281,135,6281,20,9147,1,1.0287688999960665
4,1,,2026-07-29T23:37:49.652628,106805,6444,3116,6444,923,6444,139,6444,9,9146,0,1.0298535999900196
4,1,,2026-07-29T23:37:50.681145,107007,6438,3124,6438,941,6438,131,6438,13,8988,4,1.0280068000138272
4,1,,2026-07-29T23:37:51.709589,106884,6271,3008,6271,877,6271,148,6271,15,9218,2,1.028142700000899
4,1,,2026-07-29T23:37:52.738196,106428,6431,3119,6431,866,6431,146,6431,11,8936,1,1.0282414999965113
4,1,,2026-07-29T23:37:53.767110,106888,6345,3055,6345,902,6345,136,6345,12,8962,1,1.0285148000111803
4,1,,2026-07-29T23:37:54.796799,106434,6450,3138,6450,923,6450,151,6450,12,8966,3,1.029231799999252
4,1,,2026-07-29T23:37:55.826598,106808,6336,3042,6336,860,6336,149,6336,10,9129,1,1.0294662999804132
4,1,,2026-07-29T23:37:56.856396,106884,6447,3092,6447,874,6447,121,6447,1,9072,0,1.029339600005187
4,1,,2026-07-29T23:37:57.884189,107295,6448,3108,6448,906,6448,131,6448,10,9004,1,1.027461999998195
4,1,,2026-07-29T23:37:58.913316,107289,6365,3086,6365,893,6365,129,6365,11,9029,0,1.0288457000278868
4,1,,2026-07-29T23:37:59.941690,106501,6503,3130,6503,892,6503,131,6503,17,9050,1,1.0279236999922432
4,1,,2026-07-29T23:38:00.970612,107031,6485,3147,6485,903,6485,150,6485,9,9083,1,1.0285010999941733
4,1,,2026-07-29T23:38:01.999815,107245,6411,3083,6411,858,6411,158,6411,13,9096,1,1.0288286000140943
4,1,,2026-07-29T23:38:03.035879,108120,6501,3113,6501,907,6501,158,6501,12,9229,0,1.0357497000077274
4,1,,2026-07-29T23:38:04.067594,106460,6362,2987,6362,877,6362,131,6362,7,9182,1,1.0314125000149943
4,1,,2026-07-29T23:38:05.097231,106854,6382,3042,6382,903,6382,139,6382,8,9049,1,1.029182399972342
4,1,,2026-07-29T23:38:06.127563,107019,6396,3128,6396,874,6396,134,6396,12,9015,1,1.029865599994082
4,1,,2026-07-29T23:38:07.155956,106666,6363,3072,6363,921,6363,154,6363,15,8972,3,1.027951900003245
4,1,,2026-07-29T23:38:08.183870,106520,6356,3133,6356,915,6356,126,6356,3,9116,2,1.027495699992869
4,1,,2026-07-29T23:38:09.213769,107372,6420,3160,6420,820,6420,158,6420,11,8991,2,1.0295325000188313
4,1,,2026-07-29T23:38:10.243478,107164,6453,3094,6453,912,6453,140,6453,12,8970,3,1.0292889999982435
4,1,,2026-07-29T23:38:11.274483,106967,6371,3058,6371,899,6371,124,6371,8,9083,2,1.0306161999760661
4,1,,2026-07-29T23:38:12.303644,106910,6528,3163,6528,907,6528,161,6528,13,9153,2,1.0287850000022445
4,1,,2026-07-29T23:38:13.332673,106758,6535,3171,6535,907,6535,155,6535,9,8915,1,1.028691199986497
4,1,,2026-07-29T23:38:14.363645,106127,6354,3097,6354,841,6354,157,6354,9,9165,2,1.0306360999820754
4,1,,2026-07-29T23:38:15.394103,107262,6376,3027,6376,873,6376,168,6376,7,8906,3,1.0300480999867432
4,1,,2026-07-29T23:38:16.423207,107320,6440,3079,6440,892,6440,143,6440,16,9153,1,1.028592699993169
4,1,,2026-07-29T23:38:17.450841,107575,6362,3110,6362,911,6362,143,6362,11,9146,2,1.0272962999879383
4,1,,2026-07-29T23:38:18.479400,106531,6346,3122,6346,863,6346,125,6346,6,8915,4,1.0281207999796607
4,1,,2026-07-29T23:38:19.508560,106766,6324,3054,6324,856,6324,186,6324,10,8985,1,1.0288053000112996
4,1,,2026-07-29T23:38:20.538615,106465,6359,3051,6359,898,6359,152,6359,19,9249,1,1.0297224999812897
4,1,,2026-07-29T23:38:21.567897,107201,6348,3082,6348,870,6348,152,6348,7,9203,1,1.028987199999392
4,1,,2026-07-29T23:38:22.597863,107276,6353,3122,6353,895,6353,153,6353,17,9150,0,1.0295142000250053
4,1,,2026-07-29T23:38:23.628081,107129,6601,3179,6601,947,6601,131,6601,8,9178,2,1.0298653000209015
4,1,,2026-07-29T23:38:24.657020,107220,6549,3120,6549,884,6549,161,6549,9,9092,1,1.0286425999947824
4,1,,2026-07-29T23:38:25.685439,107124,6539,3192,6539,868,6539,139,6539,9,8830,0,1.0283162000123411
4,1,,2026-07-29T23:38:26.713255,107054,6412,3123,6412,904,6412,134,6412,6,8948,0,1.0274369999824557
4,1,,2026-07-29T23:38:27.742098,106938,6505,3117,6505,967,6505,150,6505,13,8970,4,1.0286019000050146
4,1,,2026-07-29T23:38:28.769940,106885,6485,3141,6485,891,6485,133,6485,11,9054,0,1.0275095999822952
4,1,,2026-07-29T23:38:29.799519,106727,6360,3137,6360,812,6360,144,6360,16,9024,2,1.0292644000146538
4,1,,2026-07-29T23:38:30.830070,106842,6501,3111,6501,904,6501,151,6501,7,9126,0,1.0301710000203457
4,1,,2026-07-29T23:38:31.859173,106523,6425,3105,6425,874,6425,142,6425,6,8963,0,1.02872760000173
4,1,,2026-07-29T23:38:32.890085,106288,6497,3197,6497,873,6497,145,6497,8,9103,3,1.0305388000269886
4,1,,2026-07-29T23:38:33.919027,106871,6466,3083,6466,917,6466,149,6466,8,9065,0,1.0285496999858879
4,1,,2026-07-29T23:38:34.948610,106887,6435,3093,6435,874,6435,188,6435,16,8836,1,1.0292012999998406
4,1,,2026-07-29T23:38:35.977404,107132,6468,3118,6468,882,6468,140,6468,10,9242,4,1.0284784999967087
4,1,,2026-07-29T23:38:37.004276,106769,6410,3085,6410,845,6410,160,6410,11,9120,0,1.0264019999885932
4,1,,2026-07-29T23:38:38.031625,106112,6447,3073,6447,869,6447,130,6447,11,9101,1,1.0270487999951001
4,1,,2026-07-29T23:38:39.060872,106808,6424,3111,6424,891,6424,119,6424,9,9150,0,1.028868399997009
4,1,,2026-07-29T23:38:40.089287,106688,6489,3156,6489,905,6489,147,6489,8,8911,2,1.0280121999967378
4,1,,2026-07-29T23:38:41.116960,106225,6358,3086,6358,880,6358,127,6358,6,8992,1,1.0273524000076577
4,1,,2026-07-29T23:38:42.146388,106477,6415,3105,6415,863,6415,150,6415,5,9046,2,1.0290490000043064
4,1,,2026-07-29T23:38:43.174049,106502,6478,3149,6478,917,6478,134,6478,13,9041,1,1.0274036999908276
4,1,,2026-07-29T23:38:44.202757,106396,6457,3151,6457,866,6457,123,6457,6,8844,1,1.0284354999894276
4,1,,2026-07-29T23:38:45.228786,106330,6601,3216,6601,903,6601,169,6601,16,9169,2,1.0257865999883506
4,1,,2026-07-29T23:38:46.257943,106144,6303,2975,6303,897,6303,164,6303,11,8939,2,1.0289598999952432
4,1,,2026-07-29T23:38:47.286571,106819,6377,3050,6377,951,6377,153,6377,16,9205,0,1.0282781999849249
4,1,,2026-07-29T23:38:48.315723,106343,6232,2971,6232,888,6232,132,6232,9,8978,0,1.0288031999953091
4,1,,2026-07-29T23:38:49.345684,106317,6340,3056,6340,868,6340,141,6340,11,9115,1,1.0294452999951318
4,1,,2026-07-29T23:38:50.373256,107261,6533,3157,6533,920,6533,134,6533,12,9054,1,1.027227100013988
4,1,,2026-07-29T23:38:51.402185,107313,6449,3161,6449,921,6449,151,6449,10,9156,0,1.0286481000075582
4,1,,2026-07-29T23:38:52.431819,107241,6474,3123,6474,883,6474,136,6474,13,8922,1,1.0292195999936666
4,1,,2026-07-29T23:38:53.461397,106587,6316,3046,6316,902,6316,157,6316,15,9198,1,1.029012499988312
4,1,,2026-07-29T23:38:54.489606,106748,6454,3107,6454,911,6454,152,6454,14,9050,2,1.0276108999969438
4,1,,2026-07-29T23:38:55.518474,106507,6427,3127,6427,903,6427,139,6427,10,9201,1,1.0286042999941856
4,1,,2026-07-29T23:38:56.546579,107206,6520,3210,6520,872,6520,137,6520,12,9039,2,1.027684800006682
4,1,,2026-07-29T23:38:57.575474,106457,6306,2999,6306,871,6306,137,6306,13,8959,2,1.0285426000191364
4,1,,2026-07-29T23:38:58.605274,107080,6509,3072,6509,930,6509,153,6509,14,9085,1,1.0290989000059199
4,1,,2026-07-29T23:38:59.632705,106929,6431,3092,6431,903,6431,152,6431,11,9089,0,1.027075899997726
4,1,,2026-07-29T23:39:00.662236,106622,6250,3027,6250,847,6250,129,6250,17,9081,1,1.0292607999872416
4,1,,2026-07-29T23:39:01.691943,107448,6471,3104,6471,902,6471,148,6471,6,9172,1,1.0291955999855418
4,1,,2026-07-29T23:39:02.720733,106596,6376,3089,6376,855,6376,167,6376,9,9106,1,1.028420599992387
4,1,,2026-07-29T23:39:03.749337,106940,6409,3120,6409,889,6409,141,6409,7,9163,2,1.0281948000192642
4,1,,2026-07-29T23:39:04.779015,107141,6326,3056,6326,911,6326,128,6326,8,8881,1,1.0293701999762561
4,1,,2026-07-29T23:39:05.808334,106378,6442,3190,6442,884,6442,123,6442,11,9117,2,1.0289807000081055
4,1,,2026-07-29T23:39:06.838915,106489,6308,3067,6308,871,6308,134,6308,6,9203,0,1.0302420999796595
4,1,,2026-07-29T23:39:07.867740,107152,6530,3011,6530,921,6530,146,6530,15,9094,0,1.0283397999883164
4,1,,2026-07-29T23:39:08.897233,106411,6396,3122,6396,855,6396,168,6396,12,8939,3,1.0291546999942511
4,1,,2026-07-29T23:39:09.926062,106532,6362,3106,6362,832,6362,142,6362,10,9126,1,1.0284138999995776
4,1,,2026-07-29T23:39:10.954431,107111,6521,3132,6521,872,6521,143,6521,6,9159,1,1.0280701000010595
4,1,,2026-07-29T23:39:11.983598,106877,6418,3097,6418,916,6418,128,6418,6,9082,1,1.0289185000001453
4,1,,2026-07-29T23:39:13.013574,106399,6519,3158,6519,888,6519,147,6519,9,8968,3,1.0296797000046354
4,1,,2026-07-29T23:39:14.042438,107137,6216,2977,6216,895,6216,131,6216,9,9088,0,1.0284091000212356
4,1,,2026-07-29T23:39:15.072308,106921,6317,3009,6317,900,6317,140,6317,14,9182,0,1.0294745000137482
4,1,,2026-07-29T23:39:16.102013,106875,6314,3066,6314,828,6314,126,6314,6,9046,1,1.0293743000074755
4,1,,2026-07-29T23:39:17.132335,106780,6256,3051,6256,867,6256,120,6256,12,8988,2,1.0299808999989182
4,1,,2026-07-29T23:39:18.162562,106593,6533,3146,6533,926,6533,162,6533,6,9012,1,1.0298825000063516
4,1,,2026-07-29T23:39:19.190433,106651,6549,3164,6549,911,6549,161,6549,8,8885,1,1.0275756000191905
4,1,,2026-07-29T23:39:20.217939,106815,6286,3089,6286,806,6286,161,6286,9,8965,1,1.027122999978019
4,1,,2026-07-29T23:39:21.246682,107319,6431,3100,6431,897,6431,145,6431,11,9134,2,1.0285410999786109
4,1,,2026-07-29T23:39:22.275250,106919,6561,3151,6561,917,6561,149,6561,11,9018,0,1.0282642999954987
4,1,,2026-07-29T23:39:23.303237,106949,6423,3130,6423,861,6423,141,6423,10,8847,1,1.027640699991025
4,1,,2026-07-29T23:39:24.332882,107027,6380,3015,6380,940,6380,145,6380,13,9105,1,1.0293166999763343
4,1,,2026-07-29T23:39:25.361742,107093,6397,3089,6397,864,6397,156,6397,7,9056,1,1.0285188000125345
4,1,,2026-07-29T23:39:26.390596,106919,6485,3121,6485,925,6485,148,6485,7,8972,1,1.0283916000043973
4,1,,2026-07-29T23:39:27.418690,106724,6562,3251,6562,930,6562,141,6562,14,9044,0,1.0277543000120204
4,1,,2026-07-29T23:39:28.448173,106724,6243,3009,6243,904,6243,127,6243,9,9033,2,1.029096500016749
4,1,,2026-07-29T23:39:29.477793,106970,6453,3059,6453,898,6453,138,6453,12,8947,0,1.0292185000143945
4,1,,2026-07-29T23:39:30.506353,107235,6388,3134,6388,903,6388,125,6388,15,9052,4,1.0281241000047885
4,1,,2026-07-29T23:39:31.533414,106435,6323,3098,6323,875,6323,136,6323,9,8924,2,1.0267060999758542
4,1,,2026-07-29T23:39:32.561347,106109,6475,3099,6475,914,6475,169,6475,11,8972,2,1.0275066000176594
4,1,,2026-07-29T23:39:33.590263,106943,6376,3129,6376,866,6376,139,6376,11,8941,1,1.028599299985217
4,1,,2026-07-29T23:39:34.618041,106789,6274,3048,6274,826,6274,150,6274,13,9086,1,1.027525199984666
4,1,,2026-07-29T23:39:35.646957,106673,6265,3044,6265,878,6265,139,6265,14,9242,2,1.0286472000007052
4,1,,2026-07-29T23:39:36.674513,106868,6484,3124,6484,878,6484,144,6484,12,8988,0,1.0271520999958739
4,1,,2026-07-29T23:39:37.702829,106892,6344,3134,6344,912,6344,133,6344,16,9148,1,1.0280326000065543
4,1,,2026-07-29T23:39:38.730841,106724,6528,3197,6528,868,6528,176,6528,18,9098,2,1.0277279000147246
4,1,,2026-07-29T23:39:39.758784,106754,6477,3145,6477,886,6477,128,6477,11,8956,0,1.0276545000087935
4,1,,2026-07-29T23:39:40.786448,106263,6379,3081,6379,877,6379,133,6379,9,9246,0,1.027385499997763
4,1,,2026-07-29T23:39:41.814984,106904,6352,3126,6352,862,6352,133,6352,8,9023,2,1.028162800008431
4,1,,2026-07-29T23:39:42.844058,106164,6418,3135,6418,914,6418,165,6418,14,9198,2,1.028677099995548
4,1,,2026-07-29T23:39:43.874179,106739,6468,3130,6468,970,6468,137,6468,12,9146,1,1.0295956000045408
4,1,,2026-07-29T23:39:44.901338,106343,6380,3072,6380,886,6380,138,6380,8,8969,0,1.026873599999817
4,1,,2026-07-29T23:39:45.929390,106603,6354,3082,6354,877,6354,121,6354,9,9067,0,1.0276400000147987
4,1,,2026-07-29T23:39:46.958668,106932,6391,3051,6391,921,6391,146,6391,9,8867,0,1.0289328999933787
4,1,,2026-07-29T23:39:47.988537,106744,6458,3190,6458,858,6458,152,6458,12,9146,2,1.029340899985982
4,1,,2026-07-29T23:39:49.017571,106668,6498,3120,6498,910,6498,163,6498,9,8971,1,1.0287267000239808
